#{"t_start": 1761969803.015214, "env_id": "PulleyEnv-v0"}
r,l,t
-763974.501035,52,1.641757
-398925.68283,35,1.858817
-738484.284308,9,1.913007
-497356.021469,5,1.946133
-502350.683651,5,1.976315
-757467.426619,9,2.030548
-924542.558059,11,2.097022
-778403.361166,9,2.155535
-851251.656469,10,2.226993
-179775.058108,10,2.293088
-504004.888451,6,2.334234
-614942.21325,21,2.468798
-497850.692976,5,2.501363
-359653.474492,34,2.699051
-2131963.693112,74,3.134746
-1789414.65036,25,3.279873
-482200.224488,5,3.308784
-439022.119325,20,3.433493
-866577.476369,10,3.492199
-502463.632726,5,3.523641
-901080.320211,11,3.587787
-1171683.418349,16,3.679636
-5783177.090913,137,4.480983
-333606.899291,24,4.619787
-2161141.805015,49,4.915013
-570745.244202,42,5.172328
-2249014.207625,31,5.348709
-199603.757005,15,5.437282
-985292.26366,41,5.668624
-498297.264176,5,5.695098
-295776.670786,22,5.825325
-495355.376718,5,5.852876
-497274.196447,5,5.885133
-2844587.696492,71,6.297677
-488668.3968,5,6.326011
-496596.100392,5,6.357024
-1432562.095756,29,6.527473
-519554.579677,6,6.563887
-502597.001637,5,6.586251
-500941.674501,5,6.615083
-1212661.551522,15,6.714098
-1865301.775121,26,6.871967
-502767.3137,5,6.900949
-475993.881756,5,6.921944
-650560.42806,8,6.963437
-479477.313627,5,6.998578
-831354.962551,10,7.060446
-480584.968055,5,7.085716
-489982.757296,5,7.109661
-944023.964032,12,7.184376
-453345.988292,5,7.212161
-1230101.38486,15,7.554534
-756387.233807,9,7.717229
-2738190.4042,41,8.416749
-1632516.369052,21,8.77087
-491226.892697,5,8.85693
-1554914.489044,56,9.812099
-2278875.354028,42,10.562254
-1460670.269541,19,10.922185
-269149.010008,27,11.406533
-476183.800227,5,11.499536
-477055.167234,5,11.588094
-1297713.665975,28,12.103363
-497675.909574,5,12.193011
-1058304.35837,21,12.589981
-2040436.705227,28,13.099657
-1416078.608401,18,13.419248
-670033.057064,8,13.572002
-482552.488501,5,13.658021
-501637.720569,5,13.744489
-640118.618766,8,13.887547
-1044700.562819,17,14.209013
-506040.482289,6,14.323492
-1173745.20477,40,15.099216
-697874.472218,16,15.37911
-783079.633464,9,15.526837
-1218385.724617,21,15.890146
-1770932.67235,33,16.452272
-505257.909104,6,16.562381
-509048.861048,21,16.924371
-678230.226419,8,17.073406
-1882044.711006,41,17.778607
-494524.358779,5,17.878046
-502672.363194,5,17.961242
-451740.522798,5,18.054481
-653022.825334,8,18.190809
-614646.009601,8,18.349524
-502811.4363,5,18.440603
-2187501.544545,35,19.078431
-1585635.212183,25,19.546882
-831361.191328,11,19.750052
-460505.893112,5,19.846321
-483221.14585,5,19.943655
-1889356.296879,43,20.751032
-787724.24789,10,20.945316
-500880.224307,5,21.034022
-1300051.453457,27,21.533796
-776414.507731,14,21.810823
-490756.32545,5,21.905534
-674415.043737,8,22.047971
-835022.229139,10,22.22111
-1298167.633574,47,23.051027
-497897.094433,5,23.142187
-752249.444744,9,23.299446
-502673.995698,5,23.384862
-770659.170492,53,24.33374
-1473223.417266,28,24.843348
-273829.903561,24,25.290162
-496560.383222,5,25.382015
-761810.300954,46,26.229975
-5068758.116845,130,28.646033
-1261653.435972,16,28.915854
-1196110.732792,17,29.213286
-490959.483762,5,29.304495
-922277.536959,13,29.525146
-2335026.030766,37,30.172535
-883761.15485,55,31.170938
-882613.420131,64,32.360741
-493658.069149,5,32.451885
-565801.465275,7,32.575072
-1399405.336856,54,33.546441
-524645.579178,49,34.43745
-472608.290383,5,34.531612
-498802.432088,5,34.631758
-661720.296282,8,34.772178
-1343061.239639,49,35.619905
-486919.795559,5,35.718301
-2287742.692915,32,36.280722
-605913.053622,8,36.414242
-754839.202144,9,36.596808
-629137.975023,7,36.732587
-495846.022361,5,36.834664
-719900.882749,9,37.000445
-199599.784216,35,37.649878
-617241.321851,7,37.781128
-635504.377516,7,37.911389
-461354.350409,5,37.989211
-2485764.952165,50,38.872284
-1033552.540792,14,39.124131
-672935.573466,8,39.261639
-1294940.725888,32,39.850238
-127783.06456,7,39.970552
-475369.970727,5,40.073109
-174408.834054,43,40.909946
-492951.928071,5,41.012439
-1832370.932321,36,41.639947
-658156.300945,8,41.774388
-2659058.300607,56,42.9744
-484478.45008,5,43.061393
-492554.948029,5,43.143411
-494899.308388,5,43.22574
-4663250.508758,136,45.760994
-605270.475966,7,45.882169
-2418759.915112,136,48.520514
-4290059.108461,250,53.151061
-485180.591116,5,53.236423
-859868.758655,12,53.44155
-3996106.152912,207,57.356921
-485433.896521,5,57.439068
-643026.781673,7,57.554054
-2325600.881037,105,59.4651
-1796014.413165,23,59.885902
-901521.703591,11,60.094142
-1752838.437318,250,64.795612
-871755.543757,250,69.593512
-501744.633247,5,69.688031
-428838.65552,250,74.278428
-1221685.527167,16,74.548179
-614647.323297,250,79.203112
-390534.424782,250,83.730579
-488761.948685,5,83.822981
-153160.604034,250,88.555141
-490780.921783,5,88.65567
-480668.707704,5,88.755496
-750134.722014,9,88.918737
-624115.372933,7,89.058427
-937842.336066,12,89.287966
-885855.090091,250,94.08626
-496253.490421,5,94.178771
-497535.116764,5,94.266242
-595668.671222,7,94.393758
-43612.305825,250,99.087858
-496969.782998,5,99.169508
-764974.185964,10,99.362129
-498775.744541,5,99.470405
-1353668.64383,250,104.015262
-6767.545677,250,108.665069
-1302360.463363,16,108.976849
-231087.617865,250,113.769103
76749.678653,250,118.461905
-477484.919423,250,123.28441
-216159.773813,250,128.020373
-561217.474338,7,128.155609
-482525.239573,5,128.262898
-757680.500224,9,128.426506
-862063.325473,10,128.609561
-494206.528911,5,128.696881
-493120.082642,5,128.789807
-23908.140186,250,133.484258
-529254.983982,6,133.58635
-488122.349944,5,133.666589
-1032469.38107,250,138.365039
51589.306424,250,142.970461
89632.263015,250,147.732137
100890.733475,250,152.619612
-682040.63382,250,157.452264
-1101788.998939,15,157.718261
-196646.243088,250,162.512135
-498047.145383,5,162.610565
-161157.544867,250,167.358991
-577167.940059,7,167.513435
-573667.429288,7,167.640738
-500529.782608,5,167.749864
3989.810601,250,172.68432
-475853.071176,5,172.781703
-186514.030344,250,177.496683
146570.704991,250,182.151224
-453861.140579,250,186.910973
-695857.849564,9,187.079409
-501279.867501,5,187.170977
-502568.127666,5,187.265342
-1024711.043986,14,187.53372
-492080.648802,5,187.636039
-484998.582014,5,187.72792
-555173.869041,7,187.870312
682.246045,250,192.488794
68735.78865,250,197.191365
-664133.370348,8,197.343998
-1081680.612549,250,202.032225
-500747.616133,250,206.581469
-495456.392231,5,206.667031
-1284763.709614,17,206.98973
105472.931649,250,211.71729
-477468.227903,5,211.800225
-475294.307927,250,216.48623
-518746.023332,6,216.592093
-495841.290901,5,216.66631
-191632.024119,250,221.279493
-994768.696422,12,221.477517
-494393.003044,5,221.56782
-494398.56473,5,221.651438
-523803.68249,6,221.762251
-658681.894924,8,221.901252
-770661.153198,9,222.073994
-935865.339492,12,222.292335
-781321.332831,9,222.474725
-789715.938591,10,222.678767
-690151.992638,8,222.819985
-471997.874421,5,222.906668
101472.828884,250,227.595637
-496050.369446,5,227.687792
11739.152313,250,232.420735
67012.804192,250,237.125071
-493857.372366,5,237.226849
-484131.679256,5,237.319621
-880208.388592,11,237.536315
-733162.875242,9,237.705608
-1465499.373895,250,242.489368
221962.227961,250,247.227545
-834462.352132,11,247.443295
-650337.565792,8,247.58699
-583687.165909,7,247.718972
-1874207.601309,250,252.498776
170366.565907,250,257.174933
-1231329.946911,250,261.755842
-709231.852834,9,261.92691
-484912.43193,5,262.018047
-285665.854161,250,266.677427
-482165.142946,5,266.769712
-484799.601,5,266.880726
79695.564698,250,271.632798
-113689.821451,250,276.240923
-615573.241107,7,276.375226
-627408.800144,7,276.507293
-471543.273802,5,276.593285
-579344.001842,7,276.724094
-502206.017231,5,276.831151
-693891.444567,8,276.986387
-492041.031265,5,277.09142
-653490.01648,8,277.249378
-491423.09174,5,277.346061
-647670.63874,8,277.480234
-773163.703923,10,277.645227
-747637.59053,9,277.811809
-373599.403646,250,282.531198
-496206.74486,5,282.632085
-571533.792021,7,282.755066
-483377.85308,250,287.431247
-909607.979464,11,287.632838
376000.787842,250,292.214329
-494879.983144,5,292.303741
127977.65138,250,296.978138
-59789.458251,250,301.672958
277960.203029,250,306.259837
-1832767.97931,250,310.767649
-491246.303655,5,310.855674
463929.760997,250,315.533561
-501683.815203,5,315.624154
-704529.544802,8,315.784876
288063.678603,250,320.572169
-31210.50485,250,325.342365
-669382.454548,8,325.500285
-250290.124351,250,330.291441
-621837.023643,7,330.414782
97429.615649,250,335.156327
319938.783517,250,339.865787
-481042.083996,5,339.953149
-521230.763135,6,340.071223
-480924.165382,5,340.157433
-492057.436603,5,340.254652
-489232.483872,5,340.347045
-486149.654239,5,340.436838
-1101418.198388,14,340.691613
-500402.322606,5,340.793166
8996.396774,250,345.482582
517885.496395,250,350.395211
-547543.502488,6,350.515682
-873597.426675,11,350.719727
-476478.157657,5,350.810539
-572922.396021,7,350.952948
-485728.145257,5,351.054901
-502240.251791,5,351.144818
-481491.033736,5,351.236631
-497104.366654,5,351.339392
-484714.222413,5,351.437353
-487121.904032,5,351.536449
-495531.720264,5,351.629097
-53185.357859,250,356.536534
18558.085238,250,361.365868
-502756.547747,5,361.447377
208077.20237,250,366.169768
501233.399589,250,370.993474
-189371.660782,250,375.845657
-485326.976355,5,375.937082
-491616.894307,5,376.034589
-24058.126342,250,380.834703
-459686.439051,5,380.927051
-686960.793935,8,381.090029
-751665.056664,9,381.257156
-1187213.51437,15,381.528008
-559134.772732,6,381.653999
111942.153325,250,386.641251
-491644.370958,5,386.744351
-502605.81578,5,386.839216
-857626.194475,10,387.036402
-489481.517802,5,387.124782
134126.062217,250,392.024168
-501044.280883,5,392.123335
212496.224097,250,396.916732
-1244275.606695,16,397.259909
284324.188025,250,402.121053
119194.46945,250,406.912952
-489741.079879,5,407.016776
-487421.355707,5,407.109175
-180873.021155,250,411.917442
-625094.309031,7,412.053435
-474354.364117,5,412.155049
402527.347684,250,416.864555
-435843.062876,250,421.317254
-692436.011879,250,426.004
-463302.837744,5,426.089196
-662528.789183,8,426.229514
82245.160594,250,430.786641
-479246.35835,5,430.880188
-487915.409708,250,435.518603
-609302.231221,7,435.656197
74355.631268,250,440.755236
-240306.714099,250,445.327356
-672376.213584,8,445.467485
-486756.662226,5,445.578525
-923339.497291,13,445.826153
116313.589061,250,450.513805
-477890.041895,5,450.626288
298593.352158,250,455.263421
-37737.365773,250,460.110353
154402.853224,250,464.729333
502213.536922,250,469.434229
-500510.733233,5,469.525489
-502597.990535,5,469.632421
231208.335125,250,474.320842
271066.088196,250,478.949167
-567636.449429,6,479.057379
-1078670.301374,13,479.300734
-435518.090536,5,479.403421
335942.839693,250,484.162229
130162.299433,250,488.905343
117847.501087,250,493.469438
-587416.744272,7,493.578367
265680.101261,250,498.114248
169757.018707,250,502.83026
-617094.053828,7,502.944687
-846675.868599,13,503.191465
-104208.755482,250,507.833513
239104.461523,250,512.453826
-502458.947512,5,512.536917
-502231.619924,5,512.623513
-485063.473497,5,512.726521
