#{"t_start": 1761969803.0141995, "env_id": "PulleyEnv-v0"}
r,l,t
-1186257.289421,18,1.445819
-176758.088364,12,1.515543
-2235580.189863,42,1.76473
-458387.448753,22,1.901884
-483905.457701,5,1.933025
-472287.176074,5,1.96461
-487083.718816,5,1.994999
-1562184.629454,21,2.122221
-1335937.762845,27,2.306178
-490457.486831,5,2.344383
-474192.429314,5,2.377275
-470739.703099,5,2.408299
-759472.635413,30,2.590035
-500120.429366,5,2.620179
-1046713.132262,13,2.695044
-502452.720128,5,2.723616
-492727.024516,5,2.753659
-502863.283231,5,2.780914
-1857342.65993,28,2.951264
-534869.124918,36,3.157768
-488035.380747,5,3.186856
-1469273.121943,19,3.297637
-277922.893581,32,3.493213
-500023.176094,5,3.524656
-1038323.087495,13,3.599921
-1686406.928576,38,3.821789
-1081443.398061,15,3.912317
-3710173.535885,69,4.314276
-500969.01765,6,4.348738
-1904737.28241,25,4.493129
-486313.727772,5,4.521094
-1433809.446974,20,4.638111
-821271.175567,10,4.696829
-735092.500961,9,4.747987
-3017278.705532,47,5.034667
-492986.865818,5,5.068781
-250290.910333,36,5.278751
-481477.207898,5,5.309135
-1347165.491268,18,5.412752
-445326.849944,5,5.443519
-2340584.215525,35,5.640914
-489853.283826,5,5.669639
-588697.656554,26,5.813067
-745128.527388,9,5.864262
-690691.649829,8,5.922229
-1492850.319062,64,6.290568
-495719.309734,5,6.311004
-497137.412705,5,6.349455
-545172.75403,6,6.387511
-816388.901972,10,6.443104
-502329.799473,5,6.477613
-482233.034905,5,6.504219
-609028.037395,7,6.546693
-487325.171077,36,6.760471
-478007.024375,5,6.794187
-483799.147381,5,6.823816
-482774.730196,5,6.849613
-616348.225185,132,8.480096
-634385.868876,7,8.602573
-501756.761718,6,8.707613
-1720584.12124,29,9.19642
-483499.209178,5,9.277781
-646613.861597,7,9.411808
-503424.35903,5,9.500901
-2268885.764302,40,10.187428
-628181.888789,53,11.153855
-491554.17981,5,11.245387
-963648.399362,20,11.603961
-526548.633848,6,11.723095
-749258.138035,41,12.476216
-496161.405421,5,12.570944
-402269.987823,50,13.48141
-610982.776315,8,13.625847
-793684.665354,28,14.129049
-502434.182362,5,14.230464
-495658.909978,5,14.323425
-1354577.889158,30,14.898809
-744850.562606,9,15.079667
-479489.7533,5,15.177677
-485395.764145,5,15.261066
-746923.094254,9,15.410926
-976993.395651,13,15.636423
-498694.547405,5,15.719227
-496520.835848,5,15.811333
-788870.664903,36,16.412366
-755257.703478,9,16.579364
-235980.139014,16,16.85375
-1116626.149047,20,17.211312
-1721945.210519,73,18.513163
-738888.634185,9,18.672261
-499626.37313,5,18.773403
-866278.586521,35,19.417154
-486751.139919,5,19.514858
-439974.312919,26,19.995354
-478063.976835,5,20.088615
-484812.968076,5,20.177233
-1969957.63418,26,20.673324
-1510935.053084,19,21.035036
-1673613.527219,38,21.753376
-502585.529713,5,21.838476
-999282.599101,12,22.066452
-468119.702031,19,22.404791
-1263606.879407,16,22.690047
-468076.787249,5,22.774396
-827996.108741,10,22.945695
-564976.395858,7,23.07196
-1655652.391151,33,23.656408
-1029032.158535,25,24.100128
-497106.566971,5,24.18259
-774495.982573,9,24.354948
-501611.053543,5,24.437598
-500640.579025,44,25.252814
-495142.548362,5,25.351069
-560229.146976,7,25.489933
-492836.919019,5,25.580011
-618447.493765,7,25.697792
-1907003.047165,92,27.374291
-854956.469538,10,27.560473
-622796.258439,31,28.128974
-453969.232769,5,28.220493
-1930618.767741,27,28.745258
-502540.319398,5,28.826404
-939468.238738,12,29.04189
-485219.626651,5,29.125529
-1295675.911937,16,29.412318
-360408.167875,59,30.437078
-529111.016009,37,31.121078
-502313.949498,5,31.202801
-511766.309887,6,31.323496
-438703.540112,35,32.004019
-127922.420285,7,32.116266
-934426.808622,19,32.4529
-136204.528886,15,32.709991
-1435817.077262,20,33.091855
-501764.149867,5,33.183946
-509913.692714,6,33.282828
-668330.179833,8,33.425178
-863866.245965,10,33.598315
-482328.818348,5,33.697991
-664539.871028,8,33.858584
-830041.14041,10,34.049102
-470626.81244,5,34.134377
-645131.352509,8,34.268537
-777656.610831,9,34.418563
-566212.033834,7,34.55019
-484233.387185,5,34.650745
-1443871.720334,18,34.955167
-844085.754052,10,35.135086
-527424.324668,6,35.234085
-499199.468221,5,35.320847
-466563.697929,31,35.87767
-683177.269312,8,36.020731
-1032211.337608,13,36.248891
-710171.9668,8,36.384264
-859147.374373,10,36.577755
-492742.726634,5,36.669386
-1303089.747297,17,37.001459
-1201282.519293,17,37.330125
-326034.712712,16,37.620346
-4494709.763741,74,38.923074
-2060425.204626,37,39.589072
-1845105.350251,93,41.340679
-1166810.874964,15,41.6081
-483122.329695,5,41.687927
-736604.313402,9,41.841011
-1359535.735913,90,43.650316
-495338.239496,5,43.732541
-482412.286827,5,43.835419
-933564.384567,11,44.031675
-490844.545435,5,44.1143
-2022902.920851,83,45.689347
-902117.350976,12,45.901373
-789377.636847,10,46.09756
-1027135.363967,13,46.338014
-2092254.499334,100,48.30321
-1817344.667385,24,48.755237
-824229.838252,10,48.949443
-490191.565033,5,49.035754
-1197752.321867,16,49.360345
-704924.523007,8,49.52778
-474701.704824,5,49.620084
-303047.587148,55,50.601566
-1161638.485972,15,50.87536
-490378.918529,5,50.969271
-2602875.298499,73,52.33019
-567591.668745,83,53.784739
-1281477.663277,17,54.103763
-4229520.238164,202,57.895279
-502454.515817,5,57.984025
-1540751.200694,250,62.608667
-512122.531215,250,67.436514
-486527.092932,5,67.516152
-2839900.07173,250,72.177587
-499737.088603,5,72.264807
-746820.366871,250,76.872586
-834971.717985,250,81.389024
-1150372.588573,14,81.651794
-478008.590971,250,86.35695
-574892.582433,7,86.491202
-316786.328882,250,91.319729
-1465216.360182,250,95.990448
-561813.517387,7,96.109722
-1027253.472038,250,100.775331
-189372.557499,250,105.37486
-566966.109764,7,105.491083
-497303.738188,5,105.56934
-491141.266276,5,105.660593
-495496.046263,5,105.742412
-325861.721862,250,110.476621
69247.258287,250,115.249557
-534139.419535,250,120.015055
-488525.952103,5,120.123795
-460182.833582,5,120.216506
-328682.712048,250,124.968386
-906146.631813,11,125.171659
-495885.592052,5,125.271227
26066.127043,250,129.981424
-612582.51853,8,130.131067
-1032575.882559,12,130.354868
-338507.002393,250,135.051051
-474507.193873,5,135.155231
-501201.870284,5,135.251243
-867735.552665,11,135.455255
112978.528052,250,140.109006
-196719.134959,250,144.734089
-56248.736333,250,149.576093
-1451157.455646,19,149.939847
28018.097714,250,154.759423
-593490.965876,7,154.90157
-623367.768403,7,155.034968
56014.184809,250,159.826758
-814315.225658,10,160.023924
-492213.946472,5,160.115485
