#{"t_start": 1763452123.086542, "env_id": "PulleyEnv-v0"}
r,l,t
-777763.295421,214,2.318404
-583179.58731,83,2.742451
-93959.831438,250,4.020119
-314194.186574,250,5.295582
-279518.979706,250,7.325416
-49018.213964,102,9.126823
-260027.374774,57,10.245732
-350128.53817,130,12.600214
-215259.050645,102,14.450607
-180377.596457,123,16.927531
-78390.498502,50,18.079917
-80752.486669,99,20.386067
-29821.682096,48,21.509645
-636516.35445,250,27.396103
-111887.507026,19,27.84507
-4217.637537,37,28.752998
-110869.759085,70,30.420941
-320149.949663,148,33.970775
-15360.132019,156,37.671809
-259780.225602,250,43.691621
-118116.692402,250,49.644167
-967174.234273,250,55.739467
-487807.139769,250,61.632194
-270070.226658,250,67.608028
-205694.235444,250,73.473158
-37935.376118,250,79.485057
-102391.207531,250,85.511223
-119074.981415,250,91.780508
-46623.463477,250,97.930444
-158267.515842,250,104.100791
-16844.196651,250,110.06804
-5108.234829,250,116.241442
-14135.111076,250,122.405873
-27142.99033,250,128.547158
-74117.652774,250,134.666816
-36825.460503,250,140.868794
-5681.796574,250,146.922139
-20663.940965,250,152.94023
-112399.907697,250,159.011998
-71591.94011,250,165.020184
-72539.873525,250,171.035003
828.353999,126,174.060719
-17039.858345,250,180.043317
-2068.797346,250,186.131543
-33416.726303,250,192.301357
-42293.025272,250,198.391121
-5405.196093,250,204.455944
-45551.277821,250,210.855398
-9147.969194,250,216.713441
-7082.063671,250,222.592029
-18913.869471,250,228.491002
-26244.514976,250,234.417611
-3636.101927,250,240.22608
-3470.508034,250,246.151536
-2256.415537,250,252.168056
-12010.724378,250,258.462006
-39574.818094,250,264.536843
-9519.7267,250,269.2938
-27301.778656,250,274.071119
-20798.527812,250,278.810356
-3715.886399,250,283.37977
-6903.588151,250,287.797055
-7581.57149,250,292.121141
-72624.049607,250,296.483938
-54562.955902,250,301.074329
-2491.480759,250,305.652288
-13695.602909,250,310.163858
-3838.537049,250,314.400312
-3345.612129,250,318.7951
-44592.002569,250,323.201085
-1943.18379,250,327.64317
-606.499178,250,332.129935
-2496.597383,250,336.767572
-22287.710448,250,341.550966
-7250.298874,250,346.440718
-5318.177841,250,351.163553
-2225.822986,166,354.133749
-10761.49761,250,358.492508
-68836.613101,250,363.436662
-5973.730425,250,368.323246
-42570.669555,250,373.102035
-22884.798463,250,378.082177
-1957.5809,250,382.646512
-5562.658897,250,387.014311
-45423.864588,164,389.889939
-3478.696441,250,394.39443
-2311.587613,250,398.776637
-5871.623585,250,403.148712
-2038.108642,250,407.656187
-9619.729222,250,412.252511
-6610.273142,250,416.596077
-2079.975027,250,421.020252
-28160.489101,250,425.576705
-2677.950416,250,430.184285
-2805.676056,250,434.57543
-79590.086759,250,439.049787
-84928.420773,250,443.849217
-36733.621246,250,448.631042
-2563.564479,250,453.405609
1461.549588,58,454.534479
-2357.20395,250,459.325366
-8312.377248,250,464.071296
-69140.954903,250,468.82942
-6514.714695,250,473.603393
-58193.735952,152,476.508927
-8766.626295,250,481.25915
-5190.787942,250,486.069751
-2496.037836,250,490.893567
-9599.995457,132,493.407383
-27805.531462,101,495.365185
-4598.068217,250,500.144392
-3063.326841,250,504.75203
-1090.828897,250,509.286973
-3352.98786,250,513.990894
-2316.985743,250,518.815826
1237.258863,122,521.134063
-33507.600242,250,525.875209
-4675.689771,177,529.263253
-19573.972618,250,534.119867
-12178.982891,250,538.883944
-39914.683679,103,540.880929
-51914.509631,250,545.610327
-50158.073579,250,550.410963
-1520.748427,55,551.42681
-19489.842088,250,556.128706
-25734.659504,72,557.497081
-3798.437185,250,561.971259
-1032.192516,250,566.319102
-5724.327017,250,570.736843
-711.890328,250,575.039754
-47034.211223,250,579.536321
-14984.564246,250,583.94936
-71089.432381,93,585.56633
-22661.891853,87,587.048048
-33534.283157,250,591.470213
-62008.996473,250,595.895233
-11434.145859,101,597.665601
-12926.571304,135,600.00288
-487.397943,250,604.44663
-1908.512359,250,608.882861
-4249.086142,250,613.274862
-38492.908081,250,617.676094
-4349.761758,250,622.057053
-3183.107637,250,626.558442
-3692.762878,250,631.052855
-17770.642581,250,635.546375
-4668.201111,109,637.496553
675.39791,65,638.692254
-7186.794412,250,643.089215
-2240.564705,250,647.452119
-5656.473279,57,648.47527
-74228.083308,250,653.051711
-56678.15836,250,657.516049
-32228.917587,250,661.968751
-3042.397304,250,666.559133
-9443.512178,250,670.975199
-7909.552679,250,675.281605
-4251.854203,250,679.849748
-11308.520947,79,681.337273
-267.616981,202,685.216916
-11641.065345,250,689.894881
-27199.657861,250,694.702483
-13715.768952,250,699.484862
-4565.547705,250,704.203171
-19930.136433,250,708.965209
-4082.655477,250,713.763243
-10400.777507,250,718.475338
-111054.14367,250,723.255202
-44232.628532,250,728.034272
-4662.297086,183,731.566755
-1360.598511,250,736.354099
-14077.43393,250,741.07551
-60073.990597,250,745.90565
-17767.343042,250,750.712003
-71049.774995,250,755.456599
-3902.186713,250,760.315073
-7450.064616,250,765.067875
1616.593412,177,768.480678
-2391.886202,250,773.327654
-48959.21209,250,778.106208
-908.719894,250,782.934217
-2614.440953,250,787.683882
-9036.77737,250,792.546877
-2286.280816,250,797.267175
1299.880668,129,799.709388
-2690.37865,250,804.159669
-28763.956033,250,808.638299
-39618.190662,250,813.127286
-5384.961336,250,817.613495
-3365.883759,250,822.278672
-7499.377393,250,826.62058
-3080.52478,250,830.99721
-44602.104953,187,834.326825
584.960892,228,838.326239
-8162.09548,250,842.858521
-14473.218109,250,847.427328
-898.957542,250,851.828588
-4150.664814,250,856.236577
-86662.36211,250,860.713527
-3321.589372,250,865.151023
-2133.700219,250,869.638251
-24963.214157,250,874.05542
-28166.65211,250,878.625732
-755.336609,250,883.251244
-5284.407267,250,887.718117
-2913.791128,250,892.208579
-16714.311032,250,896.688123
-73035.837562,250,901.075634
-6301.249409,250,905.502905
-84479.61368,250,909.954706
-3081.13692,250,914.335714
-2914.232661,250,918.715481
-5907.697537,250,923.499566
-8088.712776,250,928.295647
-4900.415034,250,933.025261
48.265939,35,933.683447
-180.406199,250,938.46476
-662.525669,250,943.29079
-51344.457965,250,948.084802
-22597.850058,250,952.869491
-1581.697484,250,957.686455
-14477.925009,250,962.452759
-2074.631124,250,967.303276
-16434.111109,250,1115.690376
-6807.862939,146,1118.422308
-3081.7783,250,1123.29952
1507.282353,202,1127.129082
-97207.635674,131,1129.647803
-19488.131039,250,1134.516689
-2478.654267,250,1139.26362
-463.537333,250,1144.153692
-29500.752869,250,1148.96269
-920.03252,250,1153.755503
-50740.447488,250,1158.62917
-2653.448513,250,1163.540848
-2082.606877,250,1168.444719
1745.23635,142,1171.206862
745.001472,89,1172.897919
-5322.80521,250,1177.823464
-9066.014504,250,1182.655276
-4595.177946,250,1187.588277
-430.141949,250,1192.538208
-19474.377714,250,1197.4164
-970.84792,250,1202.367747
-1406.313923,250,1207.274483
-110255.585195,250,1212.121598
-2309.605973,250,1217.730526
-2206.79631,82,1219.655983
-13314.588201,250,1225.970985
-69543.6134,158,1229.733813
-7922.830439,250,1235.770931
-31617.997113,81,1237.600887
-1102.41294,64,1239.315359
-2148.113747,250,1245.682665
-10758.891234,217,1251.333658
-29998.574652,250,1256.924603
-1580.870425,250,1265.246553
-25696.207701,250,1270.054124
-7515.52636,250,1274.765163
-512.254018,40,1275.486924
-85510.615065,168,1278.565381
-56248.656824,250,1283.386264
1920.204428,68,1284.607798
