#{"t_start": 1763452123.088544, "env_id": "PulleyEnv-v0"}
r,l,t
-576554.786178,197,2.225677
-272105.633407,171,3.095309
-730179.601611,250,4.38119
-26439.264517,89,4.839265
-96949.003311,110,5.395713
-194146.904123,164,6.249431
-317679.633242,250,10.71714
-92718.95164,102,12.549504
-188816.336074,141,15.206773
-16260.353467,62,16.407189
-478866.21029,230,21.721131
-280257.364044,250,27.588035
-105368.246135,26,28.2228
-242395.073917,117,31.000566
-33990.568978,114,33.766944
-347109.77571,250,39.670131
-511888.486046,250,45.675289
-98927.265378,164,49.619632
-136461.103319,250,55.717384
-109414.755662,250,61.609762
-274818.987893,250,67.575902
-159975.561437,250,73.446567
-155501.338604,250,79.461667
-56981.660603,250,85.481014
-163682.182764,250,91.75059
-42758.001235,250,97.904487
-66317.358215,250,104.07736
-17972.574344,250,110.041216
-28643.823628,250,116.220361
-10057.29629,250,122.380186
-27206.403437,250,128.52494
-24646.721431,250,134.645672
-120857.523735,250,140.830705
-23165.18158,250,146.89997
-67042.256811,250,152.920265
-35347.685241,250,158.993369
-15116.175127,250,164.99471
-11298.301467,250,171.008032
-3043.408362,250,176.975157
-4744.026787,250,182.967462
-40320.360095,250,189.15721
-1385.569051,250,195.304489
-4442.507702,250,201.413483
-21726.067772,250,207.804956
-5447.868131,250,213.718018
-12007.055893,250,219.582289
-1677.527148,250,225.497124
-5213.80476,250,231.396609
-1357.410749,250,237.230612
-2556.436516,250,243.087966
-15006.920336,250,249.056657
-1960.39772,250,255.01423
-36130.59007,250,261.712574
-19228.818712,250,266.894307
-37773.545036,250,271.652099
-86126.870855,250,276.457274
-23701.818138,250,281.054133
-22943.95249,250,285.591532
-21604.830514,250,289.947828
-2542.679533,250,294.196886
-74727.324138,250,298.737224
-59446.351385,250,303.29002
-1496.300844,250,307.931147
-5812.636926,250,312.263598
-17748.026433,250,316.573182
-11898.585464,250,320.967335
-8419.256393,250,325.400167
-816.870269,250,329.863912
-45460.93157,115,331.896199
-2670.800033,250,336.553411
-27282.985402,250,341.302878
-3867.016404,250,346.217912
1717.05047,135,348.736347
-1053.160758,250,353.336131
-7423.380848,250,357.731995
1499.726,116,359.863489
-16712.883999,250,364.825912
-2327.959951,250,369.736659
-10043.141227,250,374.477027
-1566.30334,250,379.419366
-7596.130974,250,383.937853
-2534.081268,250,388.241694
-12131.409413,250,392.728645
-8671.800819,250,397.158404
-7739.849674,250,401.552417
-4605.672395,250,406.010139
-16712.844444,250,410.558986
-5035.024093,250,415.036309
-4184.187243,250,419.38578
-40423.256613,250,423.908364
-5721.85217,250,428.502742
-14729.341981,250,433.02203
-1882.245752,250,437.396251
-2446.526054,133,439.851678
-45156.887922,250,444.656513
-53462.384775,250,449.424257
-3045.870581,123,451.759046
-15789.315265,250,456.570184
-4546.11972,250,461.355961
-7648.62069,250,466.118846
-1059.16888,250,470.884136
-76166.985034,58,471.984146
-20018.706027,250,476.757091
-53180.377557,250,481.513096
-6146.145684,99,483.41843
-380.908432,77,484.902012
-2121.73188,250,489.717772
-75584.055578,250,494.507324
-20173.003992,250,499.301309
-32992.318918,250,503.932681
-15521.623946,250,508.495313
-1704.036979,250,513.145782
-2515.194382,107,515.180207
-12452.394183,250,520.015729
-30357.538389,250,524.753348
-47563.827008,250,529.535563
-753.950326,250,534.392727
1702.345177,148,537.206832
-494.897599,250,541.988841
-40446.710735,250,546.708461
-711.688998,250,551.494699
-1355.308907,250,556.198534
1457.476389,190,559.718598
-70334.539742,250,564.071192
-45807.638876,218,567.89434
-16616.245792,94,569.584467
-8841.746345,250,573.875555
449.323272,170,576.981133
-14882.025305,250,581.373557
-22506.530751,250,585.750118
-31425.506634,250,590.116136
-92087.795124,250,594.591981
-9080.94306,250,598.915286
-73488.964753,250,603.362116
-5143.546585,250,607.806764
-2455.882074,250,612.244213
-10553.011161,250,616.58322
-8312.422487,250,620.969516
-3080.489977,250,625.441825
1709.617792,90,627.097777
-102504.556785,250,631.575372
-59556.000121,250,636.039086
-34843.576521,250,640.509989
-2532.379747,96,642.208076
-7191.407477,250,646.540094
-49025.561963,250,651.083386
-1486.5978,250,655.562579
1361.9836,154,658.373688
-42686.20408,250,662.858103
-2470.726637,250,667.374478
-302.27266,250,671.785414
-5846.355605,177,674.84214
-9399.043466,250,679.353174
-8747.519965,82,680.881976
-3774.304623,250,685.68298
-35732.932492,250,690.359503
-43805.878584,250,695.195951
-10128.127978,250,699.951536
-5938.606359,250,704.676115
-2089.632424,250,709.456245
-5954.607411,250,714.230963
-4167.866232,94,715.996132
-6950.971788,250,720.773748
-8146.502406,250,725.520798
-40813.538908,250,730.345376
-13401.550065,250,735.100139
-21415.396263,250,739.838435
-7817.856986,250,744.671105
-15970.385514,250,749.462796
-12549.04884,250,754.233094
-1585.668791,250,759.075689
-37610.814053,143,761.829865
-1419.579047,250,766.593638
-46201.110983,250,771.422476
-39325.563793,250,776.243472
-4001.595542,250,781.010923
-1466.925495,250,785.807424
-18751.76217,250,790.638709
-27791.899663,250,795.413647
-44613.288214,250,800.124866
-76931.678666,250,804.591283
-3888.035255,250,809.058073
1730.083863,197,812.589818
-7280.584839,250,817.059398
-2921.357157,250,821.726516
-11527.149824,250,826.085656
1693.038125,86,827.616468
-5614.814966,250,831.967032
11.858141,195,835.417669
-44634.341021,250,839.875546
-6752.538473,250,844.420341
-23972.451309,250,848.981724
1507.963058,125,851.183018
-1778.828217,142,853.630481
-39487.62207,250,858.097903
-1203.699065,250,862.586113
-8782.54078,250,867.007969
-73990.38881,250,871.420407
-9618.860326,250,875.898438
-3198.848618,250,880.533629
-397.445909,250,885.127993
-2320.944529,235,889.277642
-11879.932995,250,893.744567
-1019.008757,250,898.260743
-4099.718765,250,902.644509
-12741.307238,250,907.064691
-5860.041865,250,911.442751
-24643.02142,250,915.887382
-1143.100666,104,917.684905
-107959.661451,250,922.365339
-6707.185089,250,927.18382
-55988.856584,250,931.924347
-39924.769699,250,936.657792
-91048.472301,250,941.48713
-23960.329955,250,946.317153
-636.766354,250,951.082121
-111434.060594,90,952.808711
-12460.220179,250,957.623907
-763.295174,250,962.395847
-88305.158364,104,964.389237
1856.577646,40,965.18523
-7984.188529,104,967.203231
-28432.343987,250,1115.589675
-45701.081525,117,1117.771186
-1804.002978,250,1122.648416
-47565.463259,250,1127.401418
-4441.730045,250,1132.245435
-9686.4471,250,1136.999024
-4180.7527,136,1139.651226
-2245.13277,250,1144.529354
-46471.893861,201,1148.399588
-3800.748269,250,1153.179893
-8906.326599,250,1158.038444
-3285.847398,250,1162.942034
-3008.305937,250,1167.838516
1368.154406,188,1171.502594
