#{"t_start": 1763452123.0855432, "env_id": "PulleyEnv-v0"}
r,l,t
-182163.535061,196,2.222252
-1047434.803049,197,3.227674
-169302.314727,121,3.848069
-272749.429526,207,4.910434
-52047.943847,250,6.200825
-216211.827808,250,10.522442
-251991.810632,119,12.665396
-175432.799555,94,14.366416
-326344.079871,176,18.058485
-526251.810769,75,19.840444
-1093959.500645,250,25.66096
-25054.085512,47,26.823394
-253610.021774,43,27.800637
-32614.569459,126,30.818007
-258625.013115,187,35.271074
-123642.513712,179,39.539939
-205527.042665,250,45.534391
-632507.84349,250,51.563592
-80709.042741,64,53.136432
-474467.580585,250,59.119363
-120582.141184,250,65.048151
-172446.729742,250,70.982611
-546280.472508,250,76.8321
-57596.061108,250,82.959625
-78927.73405,250,89.153206
-117237.657115,250,95.280308
-12013.187302,250,101.44065
-40613.473354,250,107.506347
-63612.521494,250,113.667013
-51017.604978,250,119.704214
-6771.143648,250,125.928591
-11747.034098,250,132.030097
-19139.712213,250,138.123868
-38422.062134,250,144.369401
-8005.327546,250,150.407148
-49767.021972,250,156.418675
-44066.654273,250,162.483036
-10099.341122,250,168.404408
-19443.239843,250,174.454424
-8040.167525,250,180.434884
-7686.895969,250,186.579973
-35009.155839,250,192.689859
-40012.964156,250,198.869549
-1892.570685,250,204.859104
-5022.067574,250,211.267876
-6008.081111,250,217.172563
-4578.1325,250,223.016407
-11954.120429,250,228.904784
-5724.481657,250,234.793299
-1490.415932,250,240.610684
-3397.094671,250,246.55379
-20898.104972,250,252.562766
-46227.911555,250,258.938491
-97328.185135,235,264.580655
-1346.488812,250,269.338395
-17267.233662,250,274.108078
-1322.756803,250,278.856187
-21368.875345,250,283.416355
-9523.496203,250,287.831421
-13286.921305,250,292.162784
-28560.015265,250,296.515443
-1950.358796,250,301.11629
-4514.752874,250,305.688494
-11513.022438,250,310.195244
-1849.683395,250,314.43473
-3161.292296,250,318.8214
-19219.563299,250,323.242156
-1738.027646,250,327.682592
-10328.608946,250,332.161239
-10931.051098,250,336.80901
-2150.152515,250,341.590361
-1209.242021,250,346.476094
-11641.061197,250,351.205524
-2181.905787,250,355.65003
-34079.245919,250,360.100561
-1584.766691,250,365.069762
-1469.853891,250,369.974601
-12109.144743,250,374.741899
-7193.285914,149,377.798862
-29208.106742,250,382.374884
-1275.215023,250,386.761019
-2465.567257,250,391.179313
-70493.983903,250,395.651123
-13669.20686,138,398.067411
-27093.017394,250,402.432019
-6580.482706,250,406.932608
-2925.324294,250,411.513686
-7724.797991,250,415.909675
-59450.369504,250,420.279851
-95006.533549,250,424.814389
-2772.715502,250,429.417162
-4945.101524,250,433.867732
-38364.449472,250,438.279683
-3488.57377,250,443.055329
-6693.343182,250,447.840434
-12470.203348,114,450.012754
-8709.24711,250,454.823357
-81458.430385,250,459.59098
-480.348652,72,460.970487
-15836.047563,250,465.737945
-3448.862483,250,470.506252
-2632.344981,250,475.278438
-38115.840558,250,480.006324
-17989.121066,250,484.824529
-1018.952095,250,489.639737
-3452.999121,250,494.426589
-12966.701662,250,499.223676
-3115.88986,250,503.8512
-33524.031883,250,508.423755
-2782.528532,250,513.07164
-2736.734461,250,517.874889
-991.991827,250,522.649209
-83677.116836,250,527.397221
-13003.708185,250,532.268453
-34281.498989,250,537.034715
-2972.779058,250,541.822185
-30550.64939,250,546.544074
-9719.289684,250,551.343329
-3591.16723,250,556.028727
579.203773,146,558.797506
-771.883438,250,563.167904
-3013.290592,250,567.516765
-15224.508843,250,571.881555
-8631.259364,250,576.320368
-31255.787436,250,580.733858
-40476.177161,250,585.152472
-39624.714164,250,589.443073
-1473.630142,250,593.962164
-5932.637575,250,598.311597
-10105.906277,111,600.259132
-4946.44706,250,604.702778
-84712.804268,250,609.163741
-56186.564725,250,613.509512
-26446.536689,250,617.908512
-20810.795976,250,622.320111
-1406.479873,250,626.809288
-180.407835,141,629.382432
-4960.93839,250,633.858542
-22105.593028,212,637.652493
-4437.40786,250,642.075971
-6788.482886,250,646.419761
-34869.315544,250,650.963791
-26980.015201,250,655.444317
-20307.602744,83,656.973667
-2380.670549,118,659.064327
-5356.309678,84,660.560049
-11383.574967,250,665.091686
-79920.094915,250,669.621944
-52717.325753,250,673.923396
-34105.329531,250,678.323436
-1785.031955,250,683.105778
-10207.224807,250,687.825041
-6387.309302,250,692.565564
-17674.739461,250,697.359492
-26040.019578,250,702.107466
-11273.22635,250,706.874911
-94856.633339,165,710.031809
-406.683628,250,714.794103
-11342.889239,250,719.56123
-4727.405962,250,724.299061
-26591.622992,214,728.401408
-15863.150925,250,733.205287
-66242.729985,250,737.99189
-5136.319412,62,739.125189
-78058.190571,250,743.940754
-31315.247593,250,748.740667
-13111.339999,250,753.515612
-8841.161261,250,758.347419
-11034.214416,204,762.271116
-7078.038388,250,767.043747
-1065.791373,250,771.866148
-9845.371848,191,775.563131
-82486.469368,250,780.302354
-22790.47532,250,785.119039
-6884.928328,250,789.940793
-2715.362537,250,794.773015
-69008.640791,250,799.451828
-833.285153,250,803.918612
-1589.852931,250,808.415651
-50080.770337,250,812.894545
-34911.479449,250,817.358835
-98165.211942,54,818.371002
-782.377267,250,822.992577
-28863.224324,250,827.356287
-16520.380242,250,831.705998
-40630.650228,250,836.089663
-46390.797724,250,840.593093
-24020.925982,250,845.135686
-4142.468422,250,849.689692
-779.530494,250,854.013241
-14769.148959,250,858.497354
-2203.55112,250,862.973263
-1526.426714,250,867.402186
-1173.369333,250,871.841359
-5060.432075,250,876.29628
-4289.245916,250,880.990093
-33412.855755,250,885.522461
-915.773984,250,889.98579
1969.735307,43,890.755116
-60997.124911,250,895.19148
-1963.974545,250,899.648236
-3756.141873,250,904.110935
-22935.595129,250,908.512013
-631.706527,250,912.916709
-2914.938969,250,917.291368
-1133.504339,235,921.648822
-70590.70792,250,926.464893
623.853039,206,930.392677
-261.600309,250,935.095323
-3404.389989,250,939.890335
-1056.152069,250,944.751473
-26976.996155,250,949.510015
-27465.635757,250,954.329548
-2052.154339,39,955.082022
-17928.263125,250,959.835534
-4019.154751,250,964.646629
-909.848037,250,1113.154418
-1405.403584,250,1117.81125
-8379.684066,250,1122.689068
-104188.743089,250,1127.452781
-43983.535743,250,1132.282803
-12943.202503,250,1137.038398
-15115.396698,250,1141.897498
-79747.694288,244,1146.653672
-37516.438525,141,1149.339781
-410.373093,250,1154.158954
-10558.299023,250,1159.030485
-36643.416349,250,1163.939757
-3858.859238,250,1168.826507
-12229.486513,250,1173.659623
-2018.357052,250,1178.598065
-12425.085901,250,1183.454684
-1404.513681,250,1188.380589
1945.365961,97,1190.292793
612.865457,51,1191.313338
-92580.464227,250,1196.18958
-1516.766911,84,1197.832176
1409.165415,37,1198.545946
-21322.983687,250,1203.515145
-67539.430378,250,1208.409058
-865.74699,250,1213.23527
-7060.442887,250,1219.101765
-34501.044217,250,1225.249484
-41247.46399,149,1228.94553
-21595.80535,250,1235.018202
-2904.545536,250,1241.134967
-4338.129382,250,1247.578306
1536.962065,165,1251.811017
-1877.520994,250,1257.29062
-8997.407327,250,1265.622873
-1397.225548,250,1270.455797
-9938.870234,104,1272.473413
-2157.704679,250,1276.964762
-4356.467531,250,1281.874623
-504.350206,250,1286.368583
-24235.285343,250,1290.564769
1813.466239,75,1292.056148
-727.74503,250,1296.589267
-2338.985894,250,1301.474213
-22765.050611,250,1305.768067
-2704.846869,250,1310.274598
-6613.390594,250,1314.921449
-35559.119584,250,1319.312813
-96368.558309,250,1323.775996
-3826.967905,65,1324.892675
-50276.055771,250,1329.484831
-55418.476027,250,1333.900155
-63238.635188,250,1338.364764
-206.086938,250,1342.887007
-5516.591822,250,1347.300915
-8411.984186,250,1351.745568
1949.183727,105,1353.648976
-29804.266621,250,1358.198361
-3017.077831,250,1362.789383
-691.007915,250,1367.402925
-21844.985211,250,1371.858427
-2676.282995,250,1376.436837
-6146.761375,250,1380.894217
-10975.681367,250,1385.413592
-41501.858837,250,1390.100669
-632.16703,250,1394.593824
1051.503883,87,1396.194291
-1303.920126,250,1400.752331
-31003.726927,250,1405.256527
-4056.857341,250,1409.93776
-1456.098659,250,1414.51842
-48250.73641,75,1416.004559
-496.38258,250,1420.546567
-5938.693067,250,1425.179082
-9397.759975,250,1429.697613
-680.058985,250,1434.427388
-70387.419608,250,1439.078169
-4378.383328,250,1443.812065
-29436.291385,250,1448.66016
-6030.687748,250,1453.442497
-4850.845821,250,1458.206287
-2823.91754,250,1462.834174
1915.100699,65,1463.938841
-3004.997494,250,1468.648973
-335.135172,250,1473.119174
-47120.329595,250,1477.754685
-38191.272811,250,1482.56035
1467.278407,60,1483.724894
-52495.854471,140,1486.314356
-25568.153174,250,1490.887584
-29531.704504,250,1495.671217
-9892.95028,250,1500.134132
-13097.20297,128,1502.511124
-50105.027599,250,1507.067533
-20723.741828,250,1511.725149
-13822.187603,250,1516.245502
-8189.535102,250,1520.900804
-80141.742214,250,1525.399851
-1056.429374,250,1530.095531
-2633.23648,250,1534.614261
-802.558158,250,1539.038354
-59373.429053,250,1543.632948
-4939.241503,250,1548.127733
-9453.715115,250,1552.748305
-4178.343611,250,1557.4237
-23642.219042,250,1562.020517
-29145.555187,250,1566.763361
1955.076121,66,1567.975924
-2941.227887,250,1572.422776
-682.943773,250,1576.886424
-1504.738837,250,1581.506544
-162.686737,103,1583.295027
-2779.849297,250,1587.903143
-17942.863353,250,1592.30038
-33691.461446,250,1596.715324
-29676.861547,250,1601.178215
-11067.907021,250,1605.63944
-514.154728,250,1610.251491
-4254.707988,250,1615.047436
-1450.523129,250,1619.656999
-81962.857136,94,1621.362149
-1590.773716,250,1625.98308
-6064.009284,250,1630.561221
-11601.185409,250,1634.989624
-3399.044391,250,1639.475687
-3169.345335,52,1640.433315
-29181.871561,250,1645.128597
-66820.076069,250,1649.647461
834.175295,86,1651.206257
-2121.730623,250,1655.928071
-29471.841636,250,1660.616453
-69439.435193,250,1665.31791
-5280.085716,250,1669.915546
-13127.965719,250,1674.660298
1316.512014,55,1675.674445
-2871.194689,250,1680.125702
-21790.02843,250,1684.736491
-26816.261342,250,1689.54648
-1133.589071,250,1694.172757
-3298.971536,250,1698.837958
-90326.676065,250,1703.382538
-5208.228708,250,1707.919377
-10725.114935,250,1712.555005
-7099.758946,250,1717.249396
-12071.927608,250,1721.838217
-22178.363408,80,1723.325799
-1188.502479,250,1727.936609
-15249.513279,250,1732.528869
-9064.882333,250,1737.208074
-9480.847472,139,1739.800803
-4723.632239,250,1744.421251
-27559.757028,250,1749.055771
-61846.815699,250,1753.785617
-15084.677911,113,1755.893203
-7436.993859,250,1760.651727
-8075.831456,250,1765.291775
-54392.925015,250,1769.836795
-4992.554793,250,1774.44305
1952.919097,63,1775.575487
-2040.054105,250,1780.14377
-73340.638473,250,1784.753985
-6667.470011,250,1789.389138
-65024.02495,250,1793.953102
-536.54142,250,1798.45481
1198.986863,40,1799.182868
-18288.881539,250,1803.72777
-58206.805074,250,1808.214464
-8014.637057,143,1810.797579
-5768.047188,250,1815.450011
-4478.380941,250,1820.212347
1445.070279,114,1822.292628
-663.817664,250,1826.765105
-18230.246069,250,1831.301658
-22151.954258,250,1835.973699
-24168.028527,250,1840.55907
-1213.563604,250,1845.123661
-311.506584,250,1849.567856
-3167.525684,250,1854.220539
-97943.652149,49,1855.099164
-7525.049927,250,1859.613286
-3456.431523,250,1864.171416
-61068.312101,250,1868.78348
-125023.754533,250,1873.20505
812.36891,194,1876.715901
-6019.380122,250,1881.338479
-2878.762538,250,1885.935724
-23247.179202,222,1890.066432
1129.604269,164,1893.185311
-17447.954145,250,1897.96465
-2149.965253,250,1902.483072
-14366.963867,250,1907.117918
-2861.31261,250,1911.808616
-20419.158809,250,1916.404527
-25592.604733,250,1921.104348
-115476.635453,250,1925.79752
-9401.454872,250,1930.388163
-7539.502458,250,1935.024061
-1967.54432,64,1936.290268
-517.376558,250,1940.959496
-28716.893185,224,1945.153363
-59437.769246,250,1949.738076
-23329.70167,250,1954.413286
-3110.264032,250,1959.00159
-14803.617604,250,1963.580186
-24210.00812,89,1965.237262
-43642.557061,160,1968.088795
-22895.111017,250,1972.608859
-7349.955035,250,1977.145879
