#{"t_start": 1761689074.9399674, "env_id": "PulleyEnv-v0"}
r,l,t
-175013.582574,17,1.300432
-60035.146928,64,1.67014
-71524.976437,61,2.203334
-84246.551058,57,2.742249
-106327.224539,73,3.415665
-118049.61154,25,3.596154
-86898.851247,28,3.878486
-83085.773212,29,4.104819
-86637.309303,36,4.382479
-91753.467996,19,4.553615
-87645.070797,35,4.899046
-85004.518469,29,5.114345
-76047.093658,37,5.409414
-86473.588469,22,5.581215
-77893.040926,33,5.828623
-102060.042111,17,5.953389
-92968.900143,36,6.237684
-133748.56247,26,6.427869
-49905.556368,96,7.298029
-75465.436569,51,7.808873
-82485.658666,37,8.110882
-125279.63428,27,8.394837
-87754.951606,92,9.256258
-78437.475562,41,9.594798
-70810.386652,65,11.493664
-92001.293772,17,12.077857
-84686.366959,51,13.579385
-94983.457178,17,13.975897
-157083.559851,71,15.606131
-156430.767606,13,15.961699
-171883.468344,35,16.733373
-69791.112137,87,18.965076
-94805.390271,12,19.256098
-148885.239165,65,20.857867
-117728.932317,21,21.356959
-163756.572432,14,21.677926
-198617.65338,14,21.999772
-154432.168635,16,22.385101
-189389.352559,13,22.723087
-131768.948558,11,22.968177
-183019.004786,39,23.919686
-169321.307453,68,25.522878
-86061.468816,22,26.033007
-192414.850012,14,26.348815
-69165.417453,56,27.72984
-67344.215676,45,28.84885
-150286.744043,15,29.212145
-88550.980639,21,29.678832
-72704.373827,47,30.861349
-194223.299507,35,31.766183
-113039.640038,75,33.693383
-89508.342906,18,34.190895
-82672.068763,34,35.051189
-85787.838688,45,36.168329
-60460.890224,44,37.27161
-103664.43888,32,38.031315
-73705.155218,62,39.564076
-80979.191292,40,40.540442
-75361.647292,56,41.906312
-171714.307987,21,42.402059
131615.204283,250,48.593909
95165.51121,250,54.796891
-76489.404997,111,57.548456
87933.078703,250,63.867554
193081.18893,250,70.16012
188080.563065,250,76.316899
111551.199734,250,82.639802
166366.35829,250,88.83737
145814.7947,250,95.093386
147559.463673,250,101.262408
62783.992527,250,107.450996
127245.297955,250,113.594238
284556.409811,250,119.876886
255296.316069,250,126.156524
198156.973083,250,132.468056
191254.177426,250,139.004627
105781.32981,250,145.443044
188228.793902,250,151.9926
19945.901798,250,158.410636
85658.758359,250,164.76907
112183.095487,250,171.323251
331136.331487,250,177.874117
134663.122455,250,184.432928
392364.804648,250,191.05004
60887.436624,250,197.636874
187840.696,250,204.279636
426110.162636,250,210.96306
501214.16548,250,217.386769
247755.937948,250,223.824082
359496.113051,250,230.134358
364994.205522,250,236.371117
533711.206789,250,242.781379
526132.960273,250,249.353423
499167.925944,250,255.7943
116580.699289,250,262.320683
98377.158359,250,268.690775
613267.710792,250,275.176682
616453.971405,250,281.441388
953360.088516,250,287.70996
117242.019349,250,293.713652
937352.166576,250,299.855075
733363.854097,250,306.246241
699407.829121,250,312.433858
730288.431551,250,318.507058
517491.261976,250,324.57536
735272.413698,250,330.848329
1133185.487437,250,337.067566
1659518.847049,250,343.238967
911039.441287,250,349.381496
1291526.566141,250,355.750736
1359671.930821,250,362.015247
851874.182864,250,368.130756
1329012.555245,250,374.477667
1654722.7478,250,380.699592
799550.577514,250,386.947586
1410980.886393,250,393.3162
1852064.923831,250,399.574266
1878954.898983,250,406.079613
1077625.487365,250,412.340485
1611600.465323,250,418.936817
1802239.352108,250,425.418282
1038034.198189,250,431.897542
1247465.772474,250,438.320243
821770.06006,250,444.891976
2574494.837566,250,451.531158
2468696.677043,250,457.95107
2788824.821027,250,464.469643
2359518.438071,250,470.826885
597508.190515,250,477.211767
2707350.662174,250,483.357408
1143727.355993,250,489.604069
2106091.53319,250,495.853322
1692415.328505,250,502.041586
2374915.281983,250,508.439645
1997407.404292,250,514.431376
925766.265885,250,520.733223
1014240.498524,250,526.966352
2727367.711511,250,533.31244
1130670.101525,250,539.595965
2600011.356656,250,545.949671
1899268.077662,250,552.392947
1727174.207028,250,558.656392
2428148.513526,250,564.864418
2399557.020152,250,570.862626
2943653.105146,250,576.855952
1996532.077377,250,582.990064
1856569.112173,250,589.090189
2760053.997354,250,595.57382
2723006.78846,250,602.221833
2546766.091383,250,608.557846
2793530.933191,250,614.753968
2782592.059622,250,621.07707
2995329.35451,250,627.319489
2486750.610109,250,633.616619
1308810.675808,250,640.105569
2592115.141195,250,646.433841
3210783.580528,250,652.901824
2526258.622322,250,659.251412
2495620.413673,250,665.69619
3343230.838932,250,672.00523
3278323.532727,250,678.33809
1692424.623054,250,684.896765
2413973.109052,250,691.264241
2436281.982453,250,697.787674
2852467.820526,250,704.203326
2801359.646027,250,710.623462
2689283.063894,250,716.915342
2667472.404515,250,723.086282
1893935.247337,250,729.498661
3337743.522823,250,735.905701
3201354.445741,250,742.258652
3527146.183272,250,748.780788
1799969.83902,250,754.994617
2540711.369933,250,761.119663
1587695.721413,250,767.215414
2376708.572911,250,773.419914
2271735.674922,250,779.575072
2982043.086055,250,785.874085
3496820.915341,250,792.016787
2621556.658315,250,798.255894
3740043.901611,250,804.599971
2486627.337596,250,810.775274
3313522.909496,250,816.977827
3814516.776134,250,823.19277
3509051.073437,250,829.574305
7012380.96465,151,833.339624
3426695.036527,250,839.666163
2887044.246961,250,846.069259
2835065.193943,250,852.157456
3429141.451012,250,858.291688
2721784.848653,250,864.70657
2610992.212948,250,871.084491
3489039.99062,250,877.414229
1837029.966889,250,883.784959
3218946.344232,250,890.337229
1904848.394729,250,896.729901
2735376.256589,250,903.22137
3071165.182862,250,909.787642
1869062.031095,250,916.197914
3696962.135453,250,922.693517
3079220.3734,250,929.40012
3577337.57624,250,936.039767
3571811.487627,250,942.34397
2908442.137026,250,948.625459
3584879.707256,250,954.887201
3658880.354333,250,961.147618
3538015.549309,250,967.340039
4034842.077781,250,973.67157
3844114.973235,250,979.971698
3656612.890583,250,986.180926
3704667.352184,250,992.700677
1845356.801802,250,999.134807
3937300.571309,250,1005.469634
3399664.873593,250,1011.660233
3342418.327029,250,1018.02667
2826781.232365,250,1024.354267
2819193.647104,250,1030.391185
2087237.053208,250,1036.532822
2904601.971607,250,1042.69643
3992648.976145,250,1049.033102
3897063.826749,250,1055.122002
3102861.331531,250,1061.152056
3600701.877379,250,1067.41085
3802323.210526,250,1073.655923
2657193.111461,250,1079.971299
3132218.334696,250,1086.258461
3226390.760344,250,1092.623003
8128229.895993,238,1098.498925
2937219.455603,250,1104.863947
3551927.112641,250,1111.175091
3813053.686564,250,1117.454087
3556839.64301,250,1123.988315
3701746.608943,250,1130.459901
3746337.662677,250,1136.961336
2903457.899852,250,1143.472404
2973741.5566,250,1149.99392
3660673.141155,250,1156.397377
7481547.196725,208,1161.602234
2602090.920934,250,1168.073673
3394122.778667,250,1174.659854
3415370.299053,250,1181.125481
3973614.043123,250,1187.504963
3664009.250744,250,1193.785105
3092547.650015,250,1200.330543
3916602.47553,250,1206.574857
2555072.364112,250,1212.924228
3360347.003921,250,1219.16569
3384425.318627,250,1225.196916
3307333.043838,250,1231.457399
3471337.65831,250,1237.694645
3501513.275869,250,1244.05632
3769373.211379,250,1303.539771
3028742.469617,250,1310.064123
2819119.141824,250,1316.431467
2536633.109178,250,1322.844363
2782382.698025,250,1329.218021
1217312.108914,250,1335.444749
3469741.099708,250,1341.794717
3239355.454446,250,1348.174154
3056280.509031,250,1354.542984
2783965.987387,250,1360.866014
1980814.962241,250,1367.414679
2946015.731311,250,1373.975604
3076273.862603,250,1380.475204
3537744.423269,250,1387.119707
2704785.280495,250,1393.623532
2603411.889769,250,1400.175584
3708703.824777,250,1406.756013
3867011.47895,250,1413.27783
2815936.461316,250,1419.575669
2493757.858962,250,1426.025042
3228891.882405,250,1432.479231
2572441.037908,250,1438.874132
3423707.172755,250,1445.407924
8895377.166984,226,1451.104529
3580955.597172,250,1457.383734
3592640.586568,250,1463.643778
3057754.141177,250,1470.023134
3250428.143368,250,1476.302551
2247008.233523,250,1482.414292
3177070.381911,250,1488.604198
3066555.356599,250,1494.85377
3494819.897226,250,1501.087072
3406749.470694,250,1507.58049
2895741.506101,250,1513.72587
2445761.34052,250,1520.032893
3254543.424551,250,1526.267667
3162264.096612,250,1532.461313
5565836.858495,70,1534.426904
3347151.155911,250,1540.468071
2733971.608995,250,1547.043997
3517697.068981,250,1553.406372
3006144.881955,250,1559.663856
3548197.28112,250,1566.092619
3211753.749083,250,1572.397852
3688122.981319,250,1578.591399
2886563.650071,250,1585.33946
3165255.260746,250,1591.882476
3005480.016354,250,1598.463969
3420656.096219,250,1604.915893
3351438.067913,250,1611.410254
3233993.474905,250,1617.859869
1810858.203043,250,1624.407333
2538929.032394,250,1630.791002
3754773.96784,250,1637.192379
3281140.522012,250,1643.69431
1951869.890875,250,1650.312243
4064484.132038,250,1657.005663
3328966.027032,250,1663.554455
2332857.568351,250,1669.82584
3449011.006628,250,1676.419312
2353709.96905,250,1682.893677
3330873.800518,250,1689.31955
3616297.154179,250,1695.780154
3291523.547127,250,1702.057256
3031137.820236,250,1708.682811
6235789.172748,78,1711.116426
2839334.405281,250,1715.803881
3214779.59414,250,1720.091355
3726425.777174,250,1724.710191
4110710.212732,250,1729.338175
2774844.389324,250,1734.240927
2882572.761698,250,1739.076416
3402825.079635,250,1743.821055
3094795.821103,250,1748.478544
3740470.875717,250,1753.356318
2686221.57067,250,1757.818882
2914412.696967,250,1762.585739
2636940.569997,250,1767.230252
3809068.641371,250,1771.836856
3363244.910586,250,1776.612258
3253363.079094,250,1781.553816
2637393.357024,250,1786.406676
3648422.992936,250,1791.214363
2537129.360128,250,1795.99214
2673252.408849,250,1800.870858
3459610.490813,250,1805.714921
3343210.047091,250,1810.59712
3523311.689664,250,1815.361906
2955105.039297,250,1820.183828
3410731.415417,250,1824.931464
6849384.313492,139,1827.612201
3425034.622973,250,1832.461855
3156846.069687,250,1837.249546
1823417.771061,250,1842.017927
5881678.901569,49,1842.940202
3891334.000574,250,1847.505345
3584385.257402,250,1852.08596
2836874.809521,250,1856.630417
4268180.107084,250,1861.199117
2362988.538451,250,1865.689726
3098937.247391,250,1870.212158
3007574.59492,250,1874.660527
2706506.787444,250,1879.257135
3670215.804281,250,1883.831071
2889130.215379,250,1888.322629
3246786.785956,250,1892.861226
3167244.266365,250,1897.44887
2378919.131042,250,1902.014132
4035557.415496,250,1906.478098
2923428.433751,250,1911.057079
3742403.833416,250,1915.626286
2910661.997482,250,1920.152603
3659654.962041,250,1924.739897
3243406.40003,250,1929.451488
3547187.016347,250,1933.9575
4207061.256927,250,1938.512858
1345888.314498,250,1943.118376
3357411.467386,250,1947.578634
6210783.814278,68,1948.783635
3229929.931029,250,1953.183612
2463246.713866,250,1957.715814
3117671.630123,250,1962.305785
3337279.086579,250,1967.057556
