#{"t_start": 1761518847.1076944, "env_id": "PulleyEnv-v0"}
r,l,t
-93508.764268,22,1.274739
-101282.835323,16,1.371953
-117598.708683,1,1.383313
-135087.058243,1,1.3859
-135195.675338,1,1.39248
-77595.712125,50,1.669893
3151.240807,200,2.763642
-78829.271971,46,3.0041
-40666.253777,102,3.540006
-91163.113238,17,3.634276
-84826.985766,38,3.843683
-75759.136837,39,4.06219
-117561.234841,1,4.06219
-182704.298462,2,4.077842
-91711.302765,37,4.279707
-89410.84326,21,4.392406
-87969.712567,28,4.547712
-127079.828277,23,4.673292
-97895.517088,18,4.771668
-154896.065144,1,4.783396
-69014.485061,71,5.161135
-47371.474951,133,5.865816
-117650.788617,1,5.876248
-105961.301122,44,6.120953
-134981.942477,1,6.131105
-155131.663154,1,6.141437
-145538.873425,1,6.146987
-75493.804077,37,6.396249
-133946.49807,1,6.406499
-108909.620633,17,6.499064
-43719.364142,100,7.96897
-92025.806528,55,8.953778
-60788.503036,55,9.920317
-151165.129899,1,9.940372
-172292.321239,2,9.978204
-98474.843498,11,10.147768
-96461.373255,22,10.519171
-101205.079458,14,10.751989
-75048.390984,51,11.640292
-126264.823222,1,11.650605
-102300.481939,14,11.918021
-134098.086916,1,11.93409
-135200.400425,1,11.95434
-174722.083302,2,11.990555
-115654.422759,22,12.372495
-99428.908692,20,12.726739
5141.549554,105,14.67459
-97899.828033,9,14.829194
-145918.536947,1,14.84545
-126174.410302,1,14.858091
-184206.134729,2,14.893905
-99873.046812,17,15.207427
-125428.616596,15,15.460508
-80490.101631,47,16.351376
-117568.119232,1,16.38176
-137750.810365,1,16.422354
-92116.743332,15,16.796223
-87491.408365,37,17.680818
-124550.298542,19,18.082914
-117550.295831,1,18.09914
-89310.506088,34,18.752178
-106702.849606,15,18.993344
-91474.126721,13,19.193896
-83700.497455,29,19.696651
-197517.040427,3,19.750496
-88175.631533,41,20.442776
-117558.847531,1,20.463163
-102821.842329,13,20.705026
-119589.464342,28,21.220204
-78544.931326,59,22.233944
-104489.894904,12,22.431087
-90519.767844,28,22.892914
-107237.115008,15,23.16359
-120158.616057,12,23.402718
-79679.731745,30,23.946724
-89460.38533,39,24.643868
-69641.610827,76,26.069103
-93004.650139,25,26.544052
-135256.200593,1,26.572084
-83463.594087,19,26.908291
-93138.394083,17,27.198235
-74665.819711,51,28.133584
-87628.59419,53,29.09189
-93241.655177,15,29.366084
-98168.688654,21,29.743751
-108282.796163,26,30.207702
-144057.659645,1,30.235598
-96500.692379,22,30.630767
-88324.625979,24,31.040581
-94176.964114,19,31.374999
-135050.799757,1,31.391377
-175056.194294,2,31.421822
-117558.155106,1,31.442283
-70460.257097,64,32.588429
-94161.032788,40,33.262674
-117558.899488,1,33.28339
-93393.889345,17,33.592747
-93677.174398,49,34.457172
-143916.156723,1,34.48104
-111800.431599,24,34.916345
-123798.188837,28,35.479535
-91708.320781,38,36.140176
-38951.969086,103,37.949089
-117458.909654,1,37.975418
-42743.213802,79,39.378823
-135362.379867,1,39.396379
-79055.253595,45,40.140169
-45584.571954,185,43.212497
92760.692769,250,47.551222
-165153.929303,17,47.867102
-96000.703356,63,49.008821
-92351.209241,19,49.340378
-126394.851731,1,49.361238
-50108.045788,91,50.96538
-37476.779191,183,54.058359
155055.194615,250,58.297513
-107606.963963,66,59.472091
-117560.870152,1,59.493541
-61076.993408,73,60.746657
-117553.334946,1,60.767305
-135104.049133,1,60.787228
-135148.564924,1,60.807459
-17069.281241,136,63.211508
-135010.333506,1,63.229135
-32583.025643,149,65.930846
-46884.824196,107,67.806337
133388.738681,250,72.230297
192008.675222,250,76.504126
-135198.918478,1,76.52504
167328.755889,250,80.990311
-117574.240377,1,81.017174
-117544.99478,1,81.039518
-126404.318886,1,81.059144
109451.475231,250,85.408564
171538.755391,250,89.896127
157623.839217,250,94.389359
11860.323626,182,97.701338
-31065.457106,125,99.94949
-157969.75723,2,99.9803
-23879.970936,140,102.502231
177760.685275,250,106.977777
-134989.192458,1,106.999182
-117576.034388,1,107.020274
-32970.523537,129,109.438575
-117558.370493,1,109.460597
162413.843682,250,114.20195
-177855.808556,2,114.242455
9319.714173,228,118.557292
