#{"t_start": 1761518847.1076944, "env_id": "PulleyEnv-v0"}
r,l,t
-144013.04326,1,1.164657
-78279.388332,60,1.512932
-83609.810007,25,1.654371
-111997.859715,20,1.765243
-67768.692292,66,2.12272
-85618.423504,49,2.387161
-135089.79203,1,2.393541
-117559.230581,1,2.393541
-102402.668061,39,2.606788
-70614.12792,93,3.106332
-93929.2146,58,3.397521
-91500.971448,27,3.540006
-91629.331974,16,3.634276
-84188.335341,52,3.926135
-135092.209992,1,3.931111
-208193.627369,3,3.947281
-124094.671072,44,4.194793
-69904.587505,47,4.443525
-121179.668835,14,4.52475
-92246.069646,33,4.68908
-143873.998428,1,4.704947
-126293.600934,1,4.704947
-89210.306135,27,4.862906
-158236.098257,2,4.862906
-97855.605858,25,5.008861
-152970.816853,1,5.008861
-89161.517336,27,5.159124
-99138.755407,36,5.336406
-101428.484246,20,5.447984
-37111.026189,71,5.827628
-92105.302306,29,6.002868
-78592.442694,36,6.204425
-88287.86873,32,6.426944
-117548.676513,1,6.437442
-88633.20253,52,6.969469
-126510.974213,1,6.989646
-56092.921848,106,8.812392
-62506.948682,38,9.494009
-117572.725237,1,9.514301
-92321.757277,18,9.809664
-117569.913836,1,9.828268
-141154.248306,1,9.843335
-90797.319437,43,10.569498
-77832.737415,69,11.766041
-92833.406734,12,11.990555
-143722.946394,1,12.004774
-158169.700572,18,12.328177
-117643.498258,1,12.345835
-148288.218898,20,12.695643
-80944.35867,49,13.616616
-89052.008651,24,14.05433
-90408.667509,49,14.94246
-96438.109916,11,15.12677
-143957.845374,1,15.147075
-154445.073912,1,15.177294
-92556.519394,12,15.382473
-100294.209103,28,15.857713
-87495.751375,39,16.748082
-126415.256412,1,16.771906
-104568.582842,12,17.123636
-58073.936748,75,18.668911
-130813.462991,39,19.292724
-86885.589625,37,19.935175
-85039.042523,23,20.330653
-126525.439907,13,20.554268
-93580.096553,26,21.025888
-103851.903402,42,21.797853
-77011.507724,59,22.751919
-151859.217743,1,22.773129
-127071.040912,12,22.984225
-135194.96307,1,23.002526
-72717.513095,56,24.034572
-72564.243433,70,25.325603
-106222.816666,26,25.816111
-135091.008214,1,25.835471
-92220.013514,19,26.196634
-108735.720432,15,26.471807
-89880.681469,27,26.961513
-135198.556411,1,26.976136
-95790.934848,17,27.269807
-39871.526079,134,29.712556
-87592.705859,19,30.054021
-117552.034424,1,30.075771
-96603.885082,25,30.528453
-95462.533274,40,31.222728
-37186.811614,90,32.806239
-82802.296151,39,33.48495
-99172.58079,41,34.204412
-76886.513704,42,34.967304
-96947.793182,23,35.428845
-135193.889567,1,35.459244
-93896.07851,36,36.093241
-171810.699419,18,36.393545
-70194.229647,60,37.439404
-118118.439745,45,38.265728
-65393.477594,60,39.331542
-103618.94425,35,39.898391
-98506.052331,37,40.532117
-118335.006356,43,41.277074
-142927.395556,1,41.304096
-117923.07619,43,41.99968
-161216.056257,1,42.015239
-135092.739444,1,42.035694
-54491.658049,90,43.515709
-96711.096948,40,44.185338
-135086.165012,1,44.205553
-19247.914105,181,47.351777
-170229.085107,216,51.215928
-83326.245083,49,52.02859
-79357.522291,60,53.044006
193153.878534,250,57.249114
-135020.995435,1,57.259096
-20302.115939,167,60.206875
-33708.082398,105,61.99998
