#{"t_start": 1763689262.7327523, "env_id": "PulleyEnv-v0"}
r,l,t
-83138.074447,62,1.744221
-61263.682571,154,2.504576
-29825.868065,39,2.697329
-120869.770321,20,2.794924
-101625.472331,39,2.993113
-211252.991335,62,3.291681
-57924.994357,23,3.412117
-25683.25602,55,3.682818
-92693.022666,95,4.149937
-165987.030118,127,4.781173
-110874.857922,23,4.900507
-216032.225504,61,5.202528
-73904.861281,66,5.525442
-54530.515317,101,6.015023
-249748.329067,86,6.770915
-29980.166978,26,7.218521
-76433.677378,146,9.756793
-15284.442252,27,10.254732
-50481.107545,31,10.870924
-66308.610382,77,12.278526
-38800.201882,61,13.429088
-100828.025232,54,14.462818
-50586.438099,16,14.756856
-53821.637328,35,15.436172
-49229.986317,47,16.309028
-15160.68973,31,16.876076
-70496.851722,127,19.317215
-21732.649363,22,19.694338
-46108.000843,50,20.617317
-166456.275086,132,23.026912
-87671.083453,35,23.639916
-60732.537153,51,24.588453
-378626.642601,154,27.511514
-74534.43386,79,28.980899
-98365.056924,103,30.926573
-200274.039531,100,32.833714
-76146.893547,44,33.6369
-622131.951584,250,38.448011
-81881.320345,250,43.061272
-191722.603989,49,44.011107
-364125.408567,250,48.719351
-478001.058737,250,53.409214
-153848.111311,250,57.973249
-13653.20282,250,62.620931
-99826.011849,250,66.921174
-89776.992401,250,71.244027
-10081.649761,250,75.476632
-13983.284689,250,79.725527
-48471.40741,250,83.99837
-54332.176234,250,88.270117
-42561.567586,250,92.512544
-8364.301677,250,96.855587
-16024.132441,250,101.114019
-10488.107806,250,105.420873
-31495.339669,250,109.651485
-85944.52332,250,113.962526
-20096.935165,250,118.250151
-2901.033125,250,122.466516
-14016.982586,250,126.675594
-22344.528354,250,130.939955
-7613.467535,250,135.188983
-30379.931956,250,139.383765
-14566.156536,250,143.648121
-6850.612073,250,147.935747
-7739.6313,250,152.231635
-6198.740352,250,156.492543
-35878.053778,250,160.760616
-14221.260835,250,165.045426
-3797.490255,250,169.418089
-21674.18543,250,173.816454
-1248.077187,250,178.08861
-1235.145491,250,182.344168
-17550.880467,250,187.552809
-10602.306342,250,192.32227
-1397.459832,250,197.076925
-667.068405,250,201.857537
-8299.794834,250,206.605191
-1606.060368,250,211.336976
-13906.834168,250,216.103327
-11621.342638,250,220.921134
-1794.652979,250,225.702047
-19415.564596,250,230.445186
-15120.342203,250,235.392719
-12545.842995,250,240.381025
-6671.622059,250,245.179712
-3155.198099,250,250.118122
-26586.475987,250,254.916618
-15567.344966,250,259.616778
-61823.533348,250,264.948152
-41466.957868,250,269.78143
-1491.955241,250,274.561235
-9520.447715,250,279.468822
-17614.53489,250,284.31978
-1818.77327,250,289.074049
-3664.88102,250,293.938124
-4580.017999,250,298.799869
-798.675123,250,303.666628
-9477.756164,250,308.363314
-32043.044125,250,313.095495
-5614.256431,250,317.78974
-3484.612635,250,322.447627
-57191.234734,250,327.111231
-18861.294399,250,331.761538
-4846.229076,250,336.437819
-961.760899,250,341.032421
-13162.891763,250,345.624462
-4577.872501,250,350.114438
-4687.189377,250,354.722865
-856.941155,250,359.332608
-638.22605,237,363.624867
-9935.878928,250,368.243689
-769.748745,250,372.989319
-1517.149241,250,377.747015
-1730.527908,250,382.574422
-2059.234885,250,387.154681
-1263.350949,250,391.779538
-683.107047,250,396.324627
-3121.260347,250,400.982064
-2185.068889,250,405.644618
-14988.91334,250,410.297177
-741.553671,250,414.880132
-34515.163221,250,419.582861
-1845.660042,250,424.225427
-47360.949504,250,428.946526
-659.138757,250,433.713387
-1642.72978,250,438.510916
-49367.484536,250,443.346403
-10549.941596,250,448.205134
-2580.646916,250,453.085414
-22194.628395,250,457.927786
-11922.719165,200,461.722343
-1081.144347,250,466.617005
-46203.510681,250,471.461617
-15535.022446,250,476.291156
-3399.473301,250,481.147643
-16897.448326,250,485.937437
-5350.523909,250,490.755308
-1211.066056,250,495.593946
-2486.29437,250,500.393772
-3314.299186,250,505.162726
-1796.777315,250,510.111589
-61355.188286,250,514.985099
1894.533269,70,516.279147
-1576.468963,250,520.776753
-29226.118941,250,525.498571
-74015.493714,250,530.304079
-13245.421026,250,535.079218
698.406046,52,536.061692
-3316.080639,250,540.731295
-28858.998906,250,545.165626
-15647.912911,250,549.388162
-3311.064792,250,553.68355
-51055.612478,250,558.158375
-901.860715,250,562.470214
-38378.748394,250,566.693175
-5879.944922,250,570.987276
-90734.930647,74,572.292064
-972.773182,250,576.81278
-37881.674573,250,581.389403
-18760.210444,250,587.307198
-25921.727842,250,593.240314
-485.01484,250,599.221619
-29195.373043,239,604.869497
-83585.461541,250,610.829945
-1261.242092,250,616.856063
-7897.922279,250,622.616239
-944.600892,250,628.392173
-2489.446692,250,634.295113
-1271.436228,250,640.288682
-2342.345767,250,646.207929
-9588.526586,250,652.26615
-12481.855608,250,658.195528
-8860.678276,250,664.043232
-5953.60281,250,669.806453
-553.336359,250,675.475364
-323.987166,250,681.163859
-1427.77523,250,686.811376
-2083.610909,250,692.463988
