#{"t_start": 1762080868.0376198, "env_id": "PulleyEnv-v0"}
r,l,t
-1535913.54518,9,1.537762
-6295381.139546,42,1.784988
-1420532.079175,8,1.828938
-2574302.695554,15,1.912999
-1503092.120585,5,1.941856
-1430087.211599,10,1.998237
-5911650.86207,33,2.1803
-2238753.451839,15,2.271897
-1141942.758836,5,2.299871
-4470152.765418,27,2.455047
-655724.850827,5,2.485484
-1263260.938003,9,2.539864
-2617427.374945,18,2.642597
-1706552.896887,10,2.703973
-2078798.14716,14,2.782238
-3913775.186407,34,2.977098
-803604.885751,5,3.006526
-3839138.586653,19,3.110791
-1118192.563009,5,3.14062
-2061421.377486,13,3.212543
-1683159.34333,5,3.241302
-6803362.238754,49,3.532408
-3676873.674222,21,3.652162
-2880981.970884,16,3.745507
-5359033.426219,35,3.949465
-5580141.151488,35,4.149556
-2013487.333712,14,4.230413
-685547.904977,5,4.258112
-7954539.483445,64,4.631156
-6219498.737647,43,4.87975
-1413159.612911,9,4.931906
-1254643.27875,5,4.961969
-2519125.343361,19,5.071637
-5268576.925765,30,5.243205
-14525313.643824,104,5.845289
-1070936.716866,8,5.892365
-1329142.864368,8,5.938028
-1408711.305987,9,5.990427
-6051181.063902,60,6.33676
-2701708.876839,34,6.531178
-571817.986729,5,6.559914
-1051255.238349,7,6.600678
-3290385.686253,13,6.686413
-3166416.123312,20,6.799264
-921673.793049,5,6.826489
-1513651.900955,5,6.855713
-9998848.977967,115,8.193209
-6449821.212267,108,10.129429
-667963.801529,5,10.227344
-5850946.337158,58,11.286325
-887856.065818,5,11.385824
-4021677.515948,22,11.773087
-1731217.110677,9,11.933591
-2615166.418045,18,12.266226
-2433369.741294,17,12.60646
-713465.069285,5,12.728237
-806624.006943,7,12.870484
-1268982.339703,7,13.012558
-1185584.103725,6,13.139604
-710372.800876,5,13.238057
-3175512.880024,39,13.975249
-1590069.445347,10,14.147553
-1223033.53558,5,14.242251
-1520152.21569,6,14.35953
-6851891.550319,66,15.579705
-965157.480049,5,15.684026
-750042.824971,5,15.794444
-944880.351705,8,15.963569
-1305153.969057,5,16.063109
-1021560.073024,5,16.170665
-1828803.652976,5,16.271764
-3733794.765559,23,16.719888
-4908211.748803,55,17.752018
-5955834.566696,45,18.660818
-2956951.567219,14,18.954839
-1250458.974551,5,19.060687
-7220123.701221,48,19.995283
-1159474.296713,7,20.124507
-2569567.289736,11,20.33716
-2069864.693541,15,20.652253
-3574544.434918,27,21.211427
-1115909.005475,5,21.306232
-1385035.685509,5,21.404805
-1753872.39446,5,21.505684
-3590629.789338,27,22.076217
-3623486.317399,23,22.539485
-1510219.888887,7,22.682308
-570577.973162,5,22.775861
-1979851.471139,7,22.912239
-4108000.903874,37,23.63295
-895525.492032,5,23.736086
-5418744.421823,33,24.363633
-1782605.796792,7,24.510667
-5112642.331666,44,25.402067
-855810.774827,5,25.502505
-1482738.516403,5,25.593983
-1322047.214442,8,25.752719
-692560.427835,5,25.84459
-3224284.176324,22,26.260954
-1576801.253409,15,26.544985
-1106508.215499,5,26.643402
-952333.957293,5,26.745101
-2489963.502481,15,27.03927
-1276278.852552,10,27.242783
-2406500.684637,11,27.458003
-1229568.106979,19,27.834795
-2135186.233711,8,27.980998
-1636454.515252,9,28.156855
-2474376.950219,20,28.535565
-2461039.73855,14,28.811919
-2929000.165782,12,29.035745
-566986.038475,5,29.133601
-4523946.711262,34,29.770041
-908103.184181,5,29.866908
-1684090.953312,9,30.053742
-1049255.141455,5,30.159116
-1930810.39709,9,30.333892
-1524675.329356,9,30.515579
-2956749.130604,24,30.996106
-2607638.586982,13,31.244894
-3739079.385952,34,31.899603
-1278897.913323,9,32.092824
-890074.781853,5,32.194544
-2642047.722353,13,32.442248
-1245009.400963,5,32.53699
-1452183.5578,5,32.629708
-786439.179522,5,32.724675
