#{"t_start": 1762080868.040623, "env_id": "PulleyEnv-v0"}
r,l,t
-2011180.236089,8,1.53011
-1651511.360114,10,1.590779
-899298.989703,5,1.62092
-8729962.144191,72,2.029599
-11233975.862588,89,2.544493
-13127657.703691,91,3.06531
-5423552.585271,28,3.222552
-791152.931444,5,3.251758
-1492458.677161,9,3.3014
-10036614.985396,63,3.674085
-2811852.092011,19,3.785514
-3570028.406848,19,3.896723
-1364043.427718,5,3.926206
-3280075.635535,15,4.010547
-3569383.922428,20,4.125405
-1782304.429955,8,4.170043
-1031562.805936,5,4.200267
-8057704.534998,93,4.743211
-1841876.042841,11,4.803514
-2186436.555323,12,4.872947
-919677.967013,5,4.901878
-956062.061534,5,4.930779
-6944704.549278,45,5.190529
-1614967.670934,6,5.2253
-743985.669238,5,5.252797
-1619173.298491,11,5.317937
-1322182.120092,5,5.345809
-2903955.298418,25,5.490131
-1948530.359746,9,5.539733
-1213225.394075,7,5.584597
-1125687.306912,5,5.615069
-788869.548101,5,5.644157
-1114290.08815,9,5.694205
-709402.76275,5,5.724395
-1639046.830734,8,5.770358
-722543.683629,5,5.79916
-1712827.427849,7,5.838271
-857162.733487,5,5.868142
-1478007.35282,8,5.913878
-2467911.016875,13,5.988442
-3476609.029837,24,6.124883
-2602673.820556,17,6.224758
-7139697.176628,50,6.511787
-748547.531913,5,6.540798
-16248083.604424,157,8.009332
-1103639.43589,9,8.160835
-989327.348404,5,8.244587
-1430179.908682,7,8.361992
-1352728.839447,27,8.833427
-2285509.02234,43,9.587624
-1659275.592016,5,9.672082
-3127427.036981,21,10.090114
-1037873.594016,5,10.186125
-1254140.279092,10,10.372434
-1896616.909749,13,10.607056
-1222938.127151,8,10.767683
-1181373.216428,8,10.910827
-1021411.517956,5,10.998554
-802115.525068,6,11.104831
-1370720.826029,5,11.192081
-1414756.484081,5,11.285502
-732877.430555,5,11.383827
-1321149.641122,9,11.542161
-3174816.809174,26,12.006174
-2012066.119303,19,12.360205
-3085349.553345,9,12.541521
-1242880.389718,9,12.750403
-871012.031855,5,12.849461
-3035507.591124,18,13.215515
-6638978.121684,80,14.710141
-1177779.454017,8,14.855387
-695019.792977,5,14.952631
-5414670.725875,70,16.330562
-4660104.133127,33,16.973657
-3980760.411985,30,17.525125
-987118.075965,7,17.653112
-1459079.254522,9,17.837212
-807716.344153,5,17.94577
-3308019.176563,19,18.327466
-2956454.959322,11,18.537439
-1874052.162584,10,18.743064
-2989927.218708,13,19.019915
-1488628.027201,18,19.392809
-2277789.040846,10,19.583191
-6817688.143483,67,20.906598
-1631875.057391,5,21.005722
-2441842.5787,24,21.483502
-995374.343759,7,21.627155
-3159240.981422,14,21.918409
-3792401.133717,20,22.338698
-849034.094445,5,22.439681
-4318843.964047,47,23.369128
-1946098.558658,19,23.735083
-1852612.382454,16,24.041073
-4847953.566117,53,25.102908
-1588744.575059,5,25.208971
-1276666.06171,5,25.310177
-867065.666788,5,25.401121
-1378439.836742,7,25.537969
-1488032.434785,7,25.672116
-1267061.78821,5,25.770484
-2842052.888965,21,26.164531
-873285.046064,5,26.260348
-1367802.174755,5,26.355469
-1347744.101681,9,26.523581
-1978700.724648,5,26.622258
-6005056.960639,52,27.655421
-2698461.499725,20,28.033437
-2211545.00439,14,28.304941
-1668443.770353,5,28.397955
-5980600.787482,34,29.0554
-5105938.241974,48,29.970291
-1144231.681412,8,30.136937
-1901967.459685,6,30.254239
-2814497.839065,24,30.738029
-1646688.133771,5,30.833478
-6501544.947949,56,31.92077
-8398622.054421,53,32.941108
-5478456.319559,46,33.877217
-9217448.058599,79,35.401279
-1458807.880265,11,35.615904
-1593536.034439,10,35.805608
-1414971.034077,10,35.997606
-1977985.961557,35,36.678235
-1073627.693403,5,36.783222
-2300250.054386,19,37.176978
-1772100.190227,8,37.336513
-3489474.329172,18,37.674339
-1183149.464826,5,37.772965
-1131895.652168,6,37.881846
-1063199.436646,5,37.976161
-1293914.935786,5,38.074191
-1690500.335221,7,38.20685
-1101860.32899,5,38.304498
-798182.401017,5,38.405376
-968733.000053,5,38.51535
-1009152.43167,5,38.619837
-3972802.5933,23,39.091441
-1848683.969184,5,39.189303
-2993097.528794,18,39.52394
-1796102.927195,5,39.612391
-2345363.15471,18,39.951003
-1410340.74485,5,40.04942
-784406.76565,5,40.151215
-1854464.536864,5,40.249583
-4585387.730469,53,41.245813
-9706444.311616,57,42.350629
-2785714.44314,16,42.650686
-2654690.53631,15,42.922289
-4303855.329048,47,43.817037
-1583673.825055,9,43.987069
-2337909.820269,12,44.21551
-1692796.53829,5,44.311687
-1933479.487732,9,44.474064
-10004143.800834,89,46.259981
-1273088.015645,8,46.410581
-1183819.910094,5,46.50325
-3887022.985844,24,46.964322
-1256143.375703,23,47.406166
-1294784.658274,5,47.508041
-4155878.246167,19,47.850767
-720233.814485,5,47.93983
-464727.311903,5,48.025786
-1223845.377776,5,48.117947
-326632.006322,13,48.365037
-1828304.802984,8,48.523474
-1654972.832036,10,48.715389
-822719.79297,5,48.813775
-17500928.393813,173,52.158564
-9818693.530157,90,53.847288
-1004347.392948,5,53.939343
-731166.563621,5,54.033168
-2955260.830548,10,54.22625
-9736450.362957,58,55.301039
-1931236.564578,13,55.559121
-1717040.827784,10,55.735295
-11952050.455132,140,58.361216
-1272357.158557,9,58.544471
-626910.836738,5,58.640566
-3021943.059075,48,59.53318
-978885.973476,5,59.623637
-4424606.672057,59,60.710304
-3529499.72178,13,60.958915
-1117099.203974,5,61.047382
-1003489.736008,7,61.179475
-581663.395371,5,61.273153
-5225891.029006,54,62.293768
-559631.050337,5,62.38055
-794006.419443,5,62.469575
-1939367.759038,10,62.646525
-1000207.09606,5,62.736846
-1338038.589277,5,62.836179
-1197057.135382,8,62.988924
-903007.42978,5,63.0798
-13536350.756469,160,66.0579
-687325.265515,5,66.152657
-6488770.68364,37,66.872486
-1259756.444346,5,66.962301
-9289715.589895,120,69.203577
-1098913.277009,5,69.305681
-12952295.69389,250,73.974034
-625957.988119,5,74.068592
-1641593.434151,10,74.270267
-1596372.35649,12,74.485113
-700497.428299,5,74.572992
-843512.319494,6,74.690417
-5090210.317388,34,75.340485
-720648.64076,5,75.43511
-741670.844407,5,75.526764
-531659.826853,5,75.619189
-13027899.920397,250,80.322713
-646964.312277,5,80.409561
-1193291.98462,9,80.598078
-9785785.715866,250,85.25068
-782984.520668,5,85.355019
-7894845.932919,250,89.972397
-6168095.866806,250,94.623135
-589965.601919,5,94.713718
-668734.315458,5,94.807191
-1135327.208049,14,95.068291
-5746333.024365,250,99.725544
-575680.140553,5,99.818437
-907288.752115,5,99.90436
-552518.647772,5,99.994106
-985131.852483,5,100.088096
-1129571.317487,9,100.248494
-1426037.695811,14,100.519279
-1254038.413136,13,100.750399
-813660.623464,5,100.843874
-3661252.591348,250,105.406077
-4912455.622861,250,109.999336
-2459346.745097,250,114.642437
-3911974.799887,250,119.219305
-635211.20134,5,119.317486
-504567.589353,5,119.404877
-2549028.48567,250,123.957677
-659408.291327,7,124.092303
-779884.281605,9,124.263244
-1486141.980744,250,128.921184
-529477.62263,5,129.016052
-572570.604011,5,129.115079
-724203.381528,7,129.240675
-1627289.12823,250,133.73562
-876947.604608,250,138.456637
-1031348.62491,250,143.016244
-4836894.869106,250,147.239894
-603682.358475,5,147.340325
-1266056.212526,250,151.888767
-555208.397291,5,151.994344
-990835.028521,8,152.162181
-566660.19226,6,152.268302
-518628.568059,5,152.366652
-1251051.769378,250,156.990758
-489566.997042,5,157.091056
-561074.854832,6,157.202255
-1033377.555791,250,161.990932
-1421848.818174,17,162.314033
-1591929.087126,250,166.987975
-536626.684662,5,167.091341
-525898.992822,5,167.187884
-524556.823398,5,167.288314
-537368.111166,5,167.392891
-512629.836397,5,167.481958
-476943.171816,5,167.581335
-1017970.162154,12,167.802844
-620096.479023,7,167.933541
-1721064.660143,250,172.64631
-533996.537177,250,177.688776
-3163689.566486,250,182.72037
-750307.722554,9,182.90975
-555658.73741,5,183.013116
-44377.674348,250,188.148072
-491814.705932,5,188.252931
-1625370.768927,21,188.659391
-514362.458868,5,188.757643
-489710.641777,5,188.856063
-782446.226955,9,189.034937
-499964.029081,5,189.129801
-476649.090647,5,189.226307
-669302.742922,6,189.345958
-2225840.052754,250,194.170732
-1201282.692888,250,199.216565
-150109.875959,250,204.09266
-1262086.235604,250,209.168386
-733449.620898,8,209.331835
-341189.361726,250,214.310838
13595.234499,250,219.383568
-1571827.99749,20,219.772673
-1100664.109606,250,224.769405
-96019.92102,250,229.872782
-497305.442267,5,229.978525
-77362.811609,250,235.100587
-586529.172927,250,240.256122
-1731913.857924,250,245.348249
-648118.346632,8,245.50758
-265777.897739,250,250.565514
-486720.486453,5,250.668852
-495746.803467,5,250.768748
-474735.53707,250,255.765657
-1489335.921214,250,260.81586
-2540632.618927,250,265.787315
-1130923.928487,250,270.760815
-80027.736965,250,275.905269
-134771.381364,250,281.066216
-154018.95661,250,285.866822
-827687.902952,10,286.03773
-1750634.976003,250,290.545775
-846346.386705,250,295.056396
-1076870.196861,12,295.277574
-226648.180721,250,300.114189
-1675811.225161,250,304.998429
-921164.067257,11,305.213764
-1303113.163759,17,305.557281
-513522.152158,5,305.658305
-178025.226195,250,310.53964
-503217.380932,5,310.641847
-509434.115497,5,310.763466
-525535.616619,6,310.892807
-497451.137698,5,310.99375
-907380.930352,11,311.205207
-1466710.337372,19,311.561322
-529200.205127,5,311.657931
-472702.48527,5,311.749579
-491597.646645,5,311.843747
-505384.659911,5,311.936057
-1508686.56925,250,316.788488
-489523.626469,5,316.893076
-128590.774151,250,321.788882
11414.748435,250,326.635049
-962050.979628,250,331.495003
-79672.753089,250,336.432198
-1891698.782587,250,341.390162
-631227.005096,7,341.538711
-71758.92457,250,346.383881
-23183.894346,250,351.254556
-407987.285096,250,356.192592
-504266.864523,5,356.281126
-973841.524595,12,356.494028
-844590.350545,10,356.652598
-532420.41349,5,356.73906
-40340.976696,250,361.118716
-939721.087371,12,361.327111
-627504.825145,7,361.461034
-498223.599306,5,361.567413
-806549.642694,5,361.662426
-833992.870457,9,361.825094
-830604.489437,10,362.009448
-574033.619474,7,362.141905
-1409070.087582,18,362.497337
-1183389.414506,250,367.384901
-354628.336506,250,372.381979
-486163.814895,5,372.501828
-1282622.798994,15,372.804488
-481092.16031,5,372.900809
-482574.919588,5,373.007098
-813783.967461,9,373.183002
-2091096.922715,250,378.015912
-1301790.170531,250,382.898781
-1786079.936525,250,387.806472
-506837.16387,5,387.90166
-490262.173146,5,387.999894
-487574.159664,5,388.101865
-771327.317522,9,388.278131
-503292.264066,5,388.379294
-1933220.140162,25,388.870983
-2150789.757886,24,389.362941
-502126.678805,5,389.460248
-434298.201239,5,389.563659
-502660.177845,5,389.661063
-69911.108356,250,394.611346
-501559.472267,5,394.700718
-698345.690017,7,394.828143
-498128.15938,5,394.917489
-710872.499469,8,395.067428
-1542325.251032,250,399.450586
-1068084.976774,13,399.697779
-715689.516006,250,404.577338
-1540455.428835,20,404.966198
-493416.606146,5,405.056381
-485687.854187,5,405.154795
-456225.930466,5,405.256069
-1122922.182514,250,410.191725
-1454362.905864,250,415.33502
-639839.302518,250,420.410216
-694516.809221,8,420.570231
-509959.499383,5,420.678055
-2177161.552224,24,421.174882
-512685.908587,5,421.272107
-486917.239756,5,421.377531
-584478.398776,7,421.52135
-500315.305275,5,421.615135
-1010642.18246,250,426.625267
-44373.043546,250,431.727227
-501647.24046,5,431.831349
-409644.293192,250,436.865134
-507681.38249,5,436.962618
-503560.381663,5,437.057193
-1303630.724848,16,437.36061
-494650.182202,5,437.463427
-1023590.96679,13,437.719371
-76986.665233,250,442.745684
-1568335.463452,250,447.768959
-96453.919185,250,452.825478
-497473.24112,5,452.928191
-498319.694154,5,453.033122
-1366315.802274,17,453.375302
-217465.628921,250,458.35951
-480215.234162,5,458.474902
-493189.834771,5,458.591209
-270924.133435,250,463.690161
-1664091.520589,250,468.731189
-2680275.523567,36,469.455389
-639117.23849,7,469.597898
-496275.310064,5,469.697856
-210359.940382,250,474.672837
-1913310.410669,28,475.170233
-505292.621791,5,475.256947
-1911596.079073,26,475.718915
-571310.532044,7,475.834767
-490847.9134,5,475.91856
-651908.139471,8,476.052736
-1005963.504704,11,476.239285
-678160.410024,8,476.388769
-2062006.122156,38,477.096609
-101153.621619,250,482.070354
-473759.626303,5,482.168529
-2056287.053196,35,482.89647
-1411983.444021,21,483.314322
-1697396.631429,21,483.726814
-644205.711445,250,488.722582
-612789.114705,6,488.846643
-607190.375552,7,489.001681
-962204.237354,12,489.250769
-544770.691912,5,489.351857
-47231.940457,250,494.343695
-925545.369346,250,499.280186
-494693.011384,5,499.386126
-361021.282431,250,504.343883
-495988.463244,5,504.44918
-559336.945832,250,509.519325
-496483.926223,5,509.6288
-495471.499899,5,509.722013
22267.329714,250,514.680382
-1020693.427541,250,519.723665
-505300.914465,5,519.826826
-490783.229807,5,519.936182
-179485.683487,250,525.054749
-1296509.790099,16,525.374233
-684454.982406,8,525.526691
-1450991.114744,250,530.491975
-526233.202493,5,530.601033
-496441.911295,5,530.693982
-506843.209165,5,530.796471
-804281.444744,10,530.988133
-1545810.213641,18,531.338895
-1416696.697576,15,531.633625
-504825.099532,5,531.723773
-507620.63991,5,531.814487
-586939.004687,7,531.950028
-871419.904448,250,536.776055
-1737074.879278,24,537.234792
-701697.88425,8,537.388922
-1939741.95998,24,537.852849
-503130.455604,5,537.948676
11096.88558,250,542.870311
-995631.971264,12,543.106547
-181773.212693,250,547.971933
68340.953526,250,552.860132
-643634.220067,7,552.99292
-1918241.041933,22,553.405651
-1768558.186553,22,553.866312
-668661.232225,8,554.014986
-562217.417825,5,554.110163
-815901.152246,9,554.270684
-1033857.904177,250,559.123339
-531259.644683,5,559.217802
-920683.012974,11,559.432273
-503269.401424,5,559.534564
-1516866.215457,19,559.905043
-730529.895371,8,560.066519
-483837.449488,5,560.157243
-587565.347844,7,560.286005
-74031.083937,250,565.253433
-493083.444974,5,565.345189
-490882.820302,5,565.43834
-493748.498197,5,565.539405
-489413.259147,5,565.639793
-490219.486352,5,565.743866
-650194.166059,7,565.879779
-1315486.53459,16,566.18523
-725033.740284,9,566.352982
-1171610.444551,13,566.600951
-904929.847453,10,566.800573
-1459698.456744,22,567.243139
-486231.775619,5,567.337215
-1455832.495449,23,567.794262
-920794.233891,12,568.036666
-779191.057565,9,568.217919
-507122.327767,5,568.318186
-489427.881374,5,568.418341
-856242.33076,10,568.635184
-578042.75435,5,568.734601
66359.447821,250,573.659801
-1558239.259196,21,574.073305
-490273.907995,5,574.173406
-50137.60159,250,579.068865
-1653573.374608,16,579.369347
-485721.278581,5,579.470874
166242.548684,250,584.440967
-520529.439141,5,584.544397
-17441.50716,250,589.520082
94857.552076,250,594.397155
