#{"t_start": 1762080868.0426219, "env_id": "PulleyEnv-v0"}
r,l,t
-2028874.345062,9,1.534791
-5560271.840161,37,1.755406
-797914.374321,5,1.782984
-908205.145747,5,1.810012
-1071314.711854,5,1.838105
-2627066.918179,21,1.955099
-607023.215202,5,1.983974
-4645397.158778,29,2.143889
-2853319.240029,14,2.226988
-835364.19926,5,2.257908
-1570409.775043,7,2.297891
-1147971.519111,7,2.336213
-10137447.734047,71,2.752894
-1125994.100534,5,2.780262
-969587.61409,5,2.809386
-708394.456013,5,2.837747
-4174752.734308,25,2.980096
-4938154.466348,59,3.311032
-3373756.224725,23,3.456957
-2641941.86161,13,3.53039
-2554051.327561,17,3.626169
-883594.286678,5,3.655523
-781935.601338,5,3.684523
-779361.784684,5,3.712823
-1231528.132505,5,3.743093
-1052683.282754,5,3.772662
-849030.527531,5,3.805336
-3052745.472816,21,3.92543
-5335614.277377,40,4.15245
-1350805.580631,8,4.199268
-846358.949853,7,4.238841
-4015192.126495,23,4.370793
-3360375.247879,22,4.503912
-6287244.255022,51,4.796394
-1924188.085792,11,4.859615
-1072971.660343,5,4.888995
-3636956.529991,16,4.983433
-765120.615051,5,5.012768
-1116897.415966,5,5.041223
-655849.006711,5,5.069896
-8231638.787202,85,5.559904
-1450816.550636,5,5.590161
-4756777.98064,45,5.849442
-1551372.221091,10,5.906819
-2892203.287836,13,5.982451
-1148946.591016,7,6.021416
-955467.791443,5,6.047921
-2518754.940095,22,6.174184
-1689845.491494,9,6.228783
-1149402.762161,5,6.258699
-2613447.894317,15,6.346488
-12447891.301859,105,6.957985
-1209643.658205,5,6.985848
-892637.277752,8,7.030479
-1014372.17795,7,7.070231
-1139114.967021,5,7.099646
-2671798.725793,11,7.16058
-1708341.495179,12,7.234509
-1094118.53157,5,7.263045
-2515702.460947,51,8.309832
-1353168.743176,9,8.467484
-4872907.866744,56,9.44938
-2375740.12747,14,9.690538
-1576002.01377,10,9.889244
-1059441.92805,9,10.067029
-5739405.861884,38,10.788147
-1549986.263435,48,11.646051
-1702591.138491,5,11.736493
-1682875.481433,10,11.913338
-1693269.602934,6,12.022654
-1107103.058082,5,12.109804
-5023886.021857,27,12.652079
-852818.549601,5,12.768578
-4029679.309522,24,13.254518
-4053393.468019,31,13.843064
-1162008.07141,5,13.93733
-1107613.059339,8,14.07596
-2038129.571059,8,14.220889
-6614717.62116,65,15.427474
-1754372.082302,5,15.522478
-1834303.96979,12,15.771929
-827698.486255,8,15.937072
-2887011.957386,19,16.329602
-1472269.056007,6,16.439393
-1577208.994694,8,16.608151
-3484726.041903,13,16.863897
-2140961.154667,5,16.950315
