#{"t_start": 1762080868.0386214, "env_id": "PulleyEnv-v0"}
r,l,t
-920182.487705,5,1.512215
-2316905.130553,17,1.614917
-1186931.654816,5,1.64592
-11088044.038354,82,2.104923
-1128121.767909,5,2.134706
-1080862.179558,5,2.162204
-1091864.136099,5,2.193713
-1301188.579468,31,2.374768
-851380.127167,5,2.402198
-1779819.901299,10,2.460047
-1330194.821119,5,2.491484
-1101358.243759,6,2.526745
-799401.742601,5,2.556556
-3181144.76678,17,2.655818
-1328890.211045,5,2.685791
-1365452.754357,17,2.781236
-1358736.390587,5,2.811401
-921470.175764,6,2.845748
-1214634.141555,8,2.891366
-1444461.842625,9,2.941201
-2009596.649867,13,3.016694
-5498687.730465,39,3.233792
-5852328.532907,45,3.503698
-9460968.05742,55,3.823901
-9852016.260273,69,4.218405
-4065902.814666,22,4.343897
-1313716.267344,5,4.371806
-1151547.443422,8,4.419537
-1594683.168585,8,4.464836
-2395435.458116,14,4.551492
-4442634.129501,29,4.712502
-7987043.734546,50,5.008593
-8408853.500857,72,5.42093
-8031440.082823,48,5.702089
-3158494.684712,29,5.867792
-1797803.097337,10,5.924432
-894622.871971,5,5.954695
-637864.059376,5,5.983443
-1124893.460742,5,6.01146
-7199708.345038,54,6.323752
-1439365.268317,5,6.354634
-1247546.336515,7,6.394173
-2442688.081516,16,6.485146
-7390485.979579,66,6.872818
-618342.758697,6,6.906972
-3201229.017466,22,7.032418
-1487882.912913,10,7.088946
-3912482.698819,38,7.574034
-502038.866009,5,7.659481
-728596.349209,7,7.788492
-2804863.21042,24,8.193226
-5260935.662187,36,8.817197
-635250.677246,5,8.902858
-754183.710413,5,8.988953
-5251613.982024,35,9.605866
-1378241.196889,10,9.796749
-1615786.694415,13,10.0475
-4336896.097298,38,10.7687
-5915920.887914,40,11.488615
-5475948.171279,37,12.146947
-2953173.275508,10,12.340998
-2685371.121199,11,12.561255
-513587.999616,5,12.680369
-3176282.698119,11,12.907339
-4736188.608596,22,13.348453
-2707310.540151,21,13.751589
-1465752.272721,30,14.301339
-813097.013979,5,14.397805
-1301197.948824,10,14.583307
-1072265.953867,5,14.670978
-1466214.350205,13,14.914267
-2269095.400856,5,15.00608
-5648325.267628,31,15.578704
-793114.785016,5,15.68401
-2660257.614465,17,16.041466
-16163124.8035,149,18.9787
-2406707.356254,7,19.12185
-1765747.517762,19,19.507373
-2718869.659233,10,19.700095
-6544780.949605,44,20.549272
-1908820.482004,10,20.756603
-2683397.504859,10,20.966726
-4624657.70505,46,21.896232
-2287701.439127,13,22.174044
-1436495.857846,5,22.283741
-915857.457549,5,22.378727
-9434444.873639,51,23.388208
-951594.268112,5,23.477906
-743889.456053,6,23.590327
-1834509.738215,9,23.778385
-1685800.687319,22,24.186287
-618141.277525,5,24.289338
-807097.006342,5,24.38515
-4477468.725183,29,24.973907
-1292156.015152,5,25.080352
-2240857.315469,9,25.275249
-1206164.737165,5,25.363811
-1072516.545925,9,25.537993
-3145442.963424,26,26.029949
-6586411.032241,63,27.264076
-1710988.885344,23,27.716983
-1343526.89642,5,27.815682
-4303579.648622,26,28.305926
-4482851.789924,26,28.810918
-2035864.653872,13,29.055393
-1489673.331428,5,29.155127
-2797360.41238,16,29.454604
-754073.508906,5,29.544944
-2570632.397397,32,30.177181
-1231016.817738,5,30.273891
-821355.386005,5,30.376271
-3501620.698927,11,30.596262
-1354154.897519,8,30.759666
-4644438.70915,24,31.223701
-2076353.896185,17,31.551298
-2368905.884823,9,31.720258
-657969.977062,5,31.817771
-3474992.788451,19,32.218868
-3370169.872581,23,32.648081
-1009222.170647,8,32.794652
-1070720.903407,5,32.889347
-970877.363109,5,32.978508
-4068816.511539,24,33.462806
-949092.565752,5,33.567588
-1787036.8592,8,33.733233
-1002596.651683,5,33.835449
-1456025.482744,10,34.026873
-1792572.169639,6,34.145883
-1916115.125081,5,34.251901
-522678.079794,5,34.35147
-1727141.060625,10,34.541711
-10123954.126937,118,36.824018
-1131071.724082,5,36.929903
-1153531.363358,5,37.036821
-2284550.378431,12,37.279669
-3219313.481018,49,38.206851
-700553.254008,5,38.304502
-2929776.943694,26,38.853288
-7031184.113554,49,39.775311
-5197965.350365,43,40.617721
-3549262.571795,46,41.485371
-1991536.154394,11,41.68213
-7269128.779422,63,42.880953
-626232.258688,5,42.978976
-930499.67561,5,43.079314
-577653.375445,5,43.171416
-1005770.730234,5,43.267646
-2413595.235637,17,43.593141
-11206323.064116,107,45.670047
-10285198.272873,72,47.07285
-1712091.989979,5,47.167009
-1103000.551008,5,47.267222
-1002235.631192,5,47.365663
-5862149.141267,69,48.664423
-9356899.725382,99,50.590574
-688271.451769,5,50.683799
-733846.420863,5,50.771438
-1637873.127578,17,51.092227
-3113366.786015,43,51.946878
-2676433.301557,15,52.219835
-1237214.405679,5,52.318002
-5902911.98212,69,53.60236
-23569461.843714,212,57.603685
-903638.845442,5,57.694855
-671241.096993,5,57.790156
-991497.037827,5,57.876364
-1597621.252634,7,57.996413
-1402084.910771,7,58.127876
-679658.980267,5,58.218863
