#{"t_start": 1768367644.5704055, "env_id": "PulleyEnv2D-v0"}
r,l,t
-333621.426326,250,4.898403
-144988.293376,250,8.361544
-628071.066824,250,11.992825
-110666.55397,31,12.443533
-1769563.081488,250,17.197017
-2624403.197263,250,25.458573
-455569.254837,250,34.195544
-939442.763763,250,42.818116
-120779.894475,250,50.708359
-518275.123043,250,58.356599
-829101.413035,250,66.119771
-664474.151984,250,73.857372
-1825510.100932,250,81.369566
-534801.932785,250,88.965548
-478833.742568,70,91.136009
-600494.860457,250,98.726327
-193476.674401,250,106.455649
-340636.188847,250,113.986095
-1611354.437917,250,121.44494
-47576.320454,102,124.583309
-1025132.88442,250,132.326236
-569991.082403,250,139.899368
-1065371.708913,250,147.399481
-357876.821733,250,154.98489
-153419.557138,50,156.532499
-156918.855494,250,163.95689
-879998.764566,250,171.449559
-263868.268977,250,178.868573
-359337.367538,250,186.302477
-717672.373461,250,193.684705
-98423.877936,103,196.800827
-141450.320052,250,204.248508
-1965054.399181,250,211.765857
-1306318.177823,250,219.222074
-1519260.371777,250,226.444117
-218226.181306,250,233.671093
-690812.110645,250,241.065742
-910772.46606,250,248.334322
-2066565.390051,250,255.540184
-206908.09536,42,256.730899
-447267.836792,250,263.836952
-534240.629038,250,271.246336
-52323.894704,250,278.493636
-1523351.362419,250,285.763259
-2299416.980801,250,292.959673
-366471.356128,250,300.246778
-680250.983261,250,307.607319
-140372.048668,250,314.991771
-163447.846606,250,323.267424
-426275.021051,250,331.290787
-119322.335709,250,339.491572
-1584234.142276,250,347.221527
-339622.893097,250,355.232763
-835821.032181,250,363.732631
-352068.148501,146,368.369844
-577859.58732,63,370.582229
-187504.966037,250,378.86018
-2103735.75246,250,386.954752
-373473.911024,250,394.345554
-1373667.38881,250,401.76954
-768734.755259,250,409.117303
-40131.653723,46,410.447758
-1383806.901041,250,417.73067
-134828.46141,250,426.139887
-505442.76286,250,434.177508
-2635458.950598,250,442.161421
-3084391.548909,250,450.018561
-158812.871995,116,453.782729
-812969.668768,250,461.213817
-285033.864857,250,468.938674
-1556959.128124,250,478.072592
-1122492.042605,250,487.24475
-1837122.974694,226,494.895919
-41080.494413,250,503.33179
-443253.344296,217,510.276998
-2419354.044925,245,518.27853
-1380554.399,250,526.481338
-1695155.049004,250,534.617811
-361926.189413,250,542.619402
-544226.757798,250,550.804826
-961910.632476,250,559.118835
-1012576.143228,250,567.412348
-353584.916768,35,568.857659
-886014.869978,250,577.74777
-160501.520071,250,586.541508
-263667.036753,237,596.291253
-65861.018225,250,605.495016
-1750427.133185,250,614.361246
-1006484.179921,250,622.690413
-82938.490583,80,625.438858
-479655.421716,250,632.914836
-1316988.245462,250,640.885588
-1066971.684139,250,649.814696
-1298920.851882,250,659.144722
-211528.711569,250,667.873076
-250794.045082,250,675.926206
-1416148.306834,250,684.158714
-1453484.581332,250,692.137375
-68943.249742,34,693.327619
-620855.542704,250,702.028835
-382355.434856,250,710.242036
-618422.647531,68,712.394121
-274266.712574,250,720.613837
-289948.786137,37,721.847623
-1624172.540939,250,730.800168
-79355.844576,250,740.607631
-83807.271074,250,750.588905
-554734.928508,50,752.609466
-1497568.706438,250,762.803391
-261398.265502,37,764.336704
-130584.462062,248,772.482751
-64276.907752,37,773.500821
-464040.437302,217,781.186986
-112317.314284,250,790.645084
-1914476.574863,250,800.38805
-182627.341676,250,810.047714
-793906.208717,250,819.629742
-225039.5972,38,821.156919
-156066.663425,250,831.651372
-1424453.184555,250,842.552972
-446445.032035,58,845.073256
-37396.432732,250,855.031741
-899802.681634,250,864.676426
-81346.910301,250,874.180665
-295973.442657,250,883.704882
-257594.051295,250,893.067204
-210130.309208,250,902.845023
-487996.337406,250,912.473903
-671709.945966,250,922.164088
-1976890.970498,250,931.77315
-252736.919373,250,941.576656
-977569.713737,250,951.129037
-1106479.674094,250,960.699249
-47816.528398,49,962.513973
-1275299.156908,250,972.012886
-715521.191594,250,981.545899
-100886.596843,250,990.899992
-395441.836922,250,1000.360058
-1167429.908958,250,1009.918878
-161449.132357,250,1019.33045
-1751141.021402,250,1028.943859
-603380.488206,250,1038.491329
-239080.210501,51,1040.519582
-1418837.981874,250,1050.087019
-102234.966027,250,1059.661389
-458435.067886,80,1062.738864
-34100.468564,43,1064.422314
-1912912.764167,246,1073.931171
-172085.872742,250,1083.461689
-823890.776078,250,1092.72919
-79787.882463,43,1094.343933
-1033502.195222,249,1103.838991
-654722.082344,250,1113.40312
-732839.464648,98,1117.065234
-370111.130076,41,1118.669044
-864524.071944,250,1128.197362
-421080.543429,140,1133.645928
-1909901.664842,250,1143.085837
-447879.979457,250,1152.433717
-834907.698928,250,1161.945995
-92308.505139,250,1171.266822
-163266.523931,250,1180.87907
-86342.116348,167,1187.587932
-417968.324922,250,1197.669137
-596139.744257,250,1207.09524
-314596.932118,250,1216.396089
-1388361.092246,250,1225.802258
-23060.804347,34,1227.131607
-512587.033404,250,1236.613338
-310633.107143,250,1246.117805
-1003387.446034,250,1255.562968
-1097663.174576,250,1265.137785
-2331633.835953,250,1274.759923
-658017.712114,250,1284.093215
-567151.608431,250,1293.506115
-714224.619584,250,1303.208092
-95084.948205,36,1304.647458
-1442876.635859,250,1314.276698
-320897.343012,250,1323.718318
-506792.480305,250,1333.337888
-50815.204485,250,1343.265538
-773628.560128,250,1352.704804
-220457.093261,188,1359.91994
-438500.817369,250,1369.271901
-290048.80215,250,1378.776905
-454706.608899,58,1381.064613
-1254279.490558,250,1391.11263
-2716790.127941,250,1401.118378
-153173.118498,34,1402.496143
-334673.714637,58,1404.755379
-423290.344726,65,1407.195313
-821814.464629,250,1416.686814
-115842.683872,250,1426.189205
-1309733.606668,250,1435.85248
-88248.303697,90,1439.297025
-1242705.958506,250,1448.857354
-427967.926716,250,1458.625444
-303588.175478,35,1459.990275
-506245.700908,122,1464.771644
-491971.522131,144,1470.303232
-1033756.697967,250,1479.933887
-1011126.319245,250,1489.732379
-107095.058233,250,1499.397532
-648103.625104,250,1509.171522
-1515231.819738,250,1518.812194
-199038.763581,250,1528.659516
-143726.763646,250,1538.322229
-516227.227969,76,1541.282284
-988015.762871,250,1551.112241
-107966.052786,48,1552.9904
-692694.329866,250,1562.656759
