#{"t_start": 1768367644.5749462, "env_id": "PulleyEnv2D-v0"}
r,l,t
-273049.828701,250,4.901875
-317711.337056,33,5.345047
-353632.716637,35,5.786939
-584673.217351,250,9.26831
-655580.126184,76,10.371681
-648438.30526,250,13.967177
-115276.653128,250,20.89197
-270524.458227,66,23.285009
-748616.191395,250,31.84998
-2010703.086228,250,40.748392
-2260695.922505,250,48.53843
-1348509.463725,250,56.148575
-1240646.875959,250,63.926037
-902111.056676,250,71.597126
-331119.881023,250,79.284826
-836392.61503,250,86.848169
-682358.23205,250,94.407012
-29441.403671,250,102.161402
-220405.130248,250,109.765659
-919057.636716,250,117.233054
-363860.821801,250,124.803718
-1221207.64078,250,132.537132
-248378.849645,29,133.428838
-1209358.647408,250,140.958049
-131002.04337,49,142.492248
-303536.025015,49,143.934208
-358948.783522,250,151.421694
-195067.789649,250,159.028098
-1499923.53076,250,166.449343
-1066714.007695,250,173.914904
-896222.381064,250,181.358339
-344335.965603,57,183.020044
-1144987.68952,250,190.463948
-1081966.22512,250,197.922418
-2516014.198988,250,205.392995
-194499.53922,250,212.896687
-1499804.350353,250,220.356827
-786556.356292,250,227.522105
-2185864.654041,250,234.760196
-1015571.415975,250,242.187767
-579239.595664,250,249.393873
-53457.120405,250,256.633767
-235395.296644,250,263.719651
-306728.657277,63,265.608012
-574818.357813,250,272.982455
-104161.066726,250,280.158208
-975280.739501,250,287.458665
-801706.502473,250,294.616639
-2131631.739049,250,302.005877
-484095.870751,250,309.35525
-376394.569754,250,316.774189
-260582.108182,250,325.338022
-792378.390462,250,333.209816
-1043318.114064,250,341.198395
-219209.283275,250,349.071172
-517184.847372,250,357.325605
-569023.988615,250,365.731931
-131728.128485,51,367.275759
-483056.663689,250,375.508109
-282082.599341,250,383.70176
-256914.786785,58,385.508167
-47804.37072,250,393.204749
-1145147.911783,250,400.512995
-1528839.571363,250,407.948292
-171042.603846,70,409.978487
-81833.769844,250,417.210067
-722625.720342,250,425.583354
-435994.642035,250,433.631269
-542043.244344,90,436.418352
-855243.7272,250,444.33414
-104534.966488,78,446.838223
-1229376.503636,250,455.028363
-201710.063828,51,456.581392
-565450.073497,250,463.791707
-773138.224853,250,472.310698
-441980.165477,250,481.444562
-1402078.411493,250,490.434541
-406547.963401,250,498.41603
-891877.246472,250,506.908202
-312472.01729,250,514.908825
-1026003.702205,250,523.136016
-59307.949195,250,531.319186
-158714.756316,250,539.387308
-69564.4145,250,547.419021
-300869.44107,250,555.76133
-108864.643166,43,557.157291
-415999.815932,38,558.449098
-456643.369241,250,566.640688
-37559.664693,250,575.688332
-1710993.611726,250,584.40488
-1049590.893069,250,594.871366
-99087.786886,250,603.945839
-96979.434924,250,612.8891
-470173.10189,83,615.600295
-2020757.591776,250,624.042872
-724512.142174,250,631.630578
-1822654.298625,250,639.659539
-77023.510904,51,641.247184
-591334.455274,250,650.240788
-655181.767567,250,659.504431
-59167.864424,250,668.231843
-362284.326908,250,676.275614
-25969.906365,250,684.457735
-1392735.503148,250,692.527901
-49001.278007,91,695.718141
-65305.181495,39,696.941558
-80390.227674,35,698.202276
-92967.493112,250,706.690327
-143825.96456,111,710.372126
-815897.825122,250,718.445055
-1202083.686362,250,727.202055
-482744.905936,250,736.578151
-60818.585651,36,738.027097
-36259.68389,250,747.8805
-473782.249918,49,749.884393
-57529.207114,250,760.074314
-1308366.659549,250,769.592997
-1450569.307669,250,777.0179
-124522.793445,250,786.759171
-121267.431826,250,796.310537
-570350.082121,75,799.242802
-1807555.099695,226,807.9705
-860858.240553,250,817.497082
-1599655.812798,250,827.473527
-106485.512562,82,831.167666
-439716.749895,210,840.385276
-1598674.40792,144,846.462785
-1586614.029758,250,856.450011
-219025.454434,69,859.070449
-186992.364643,195,866.560442
-288601.296462,47,868.39062
-864992.737845,250,877.795395
-814896.777818,250,887.35116
-570550.153876,250,896.864516
-228703.868301,250,906.609898
-57110.40041,250,916.179464
