#{"t_start": 1763664735.2605553, "env_id": "PulleyEnv-v0"}
r,l,t
-151608.201551,43,1.500353
-19311.466695,23,1.616584
-53422.268952,208,2.691601
-90721.03285,54,2.968621
-140551.689475,121,3.643986
-52663.51946,90,4.195822
-134102.539255,92,4.701813
-39813.542792,31,4.870947
-43888.38798,42,5.091892
-61095.528425,22,5.214341
-51198.289807,94,5.727824
-125758.082894,82,6.136618
-166295.098112,48,6.378513
-41510.016993,17,6.475591
-204901.061895,37,6.869056
-150205.548091,38,7.541606
-135993.731445,35,8.13715
-23728.717004,49,8.957139
-36557.095045,23,9.370206
-2129.600053,18,9.687526
-79489.277541,178,12.657951
-102897.389585,59,13.661696
-109805.019979,18,13.953916
-80531.866913,120,16.058937
-170884.317317,31,16.584908
-327150.623057,98,18.356665
-64105.792375,35,18.907213
-103532.741626,19,19.253479
-58559.791172,41,20.082006
-102864.219306,36,20.774495
-179942.80605,74,22.102316
-30819.450722,43,22.931788
-15225.981668,58,23.944877
-159266.032188,79,25.30179
-166827.265431,64,26.388301
-45668.9605,10,26.556122
-62505.866911,18,26.876857
-321730.192964,132,29.096228
-256864.809855,124,31.20285
-6326.645901,17,31.502299
-28584.859724,15,31.786114
-222724.164926,80,33.287434
-6833.154592,20,33.704271
-101945.157828,49,34.599764
-91886.247841,57,35.613544
-179276.382953,250,40.063914
-77471.309529,117,42.096605
-130539.233457,109,44.048378
-145713.382028,250,48.441734
-66019.723115,250,52.960973
-71555.311957,250,57.26309
-26128.749241,250,61.587692
-226838.02833,250,66.389916
-57018.828159,250,71.120387
-38755.803177,250,75.572705
-94303.149215,250,79.699097
-41129.198943,250,83.993094
-11425.287029,250,88.421224
-165362.046011,250,92.68572
-19891.584591,250,96.916702
-7593.732227,250,101.307569
-30169.927076,250,105.649805
-4795.058845,250,109.935232
-10961.683709,250,113.90483
-31972.956931,250,118.132817
-51077.713743,250,122.482831
-3805.070924,250,126.573586
-10170.863254,250,131.153148
-7741.712366,250,135.386482
-30495.410011,250,139.52636
-17964.656953,250,143.814851
-4103.745098,250,147.929189
-7870.711359,250,151.956558
-13585.554169,250,156.361356
-3726.259333,250,160.795049
-21802.22578,250,165.218673
-5268.920752,250,169.403242
-3231.610024,250,173.731686
