#{"t_start": 1763612687.8088994, "env_id": "PulleyEnv-v0"}
r,l,t
-453989.101699,163,2.196366
-188253.722806,105,2.746406
-124772.229129,12,2.806553
-501494.751508,152,3.572834
-148919.47805,30,3.726396
-140590.067813,52,3.992989
-293734.177783,151,4.769758
-331284.057954,65,5.096269
-233095.389186,83,5.513026
-318904.719066,132,6.178786
-163810.393288,27,6.309519
-542128.678585,96,7.951748
-411567.686934,135,10.960559
-195033.023492,123,13.664352
-168955.368886,23,14.190022
-154605.165383,50,15.270026
-111545.914323,20,15.762063
-121408.185052,31,16.463483
-268871.592872,40,17.369303
-220330.893188,82,19.270409
-246018.126716,83,21.229803
-195976.496582,97,23.536592
-543246.377015,194,27.986528
-389369.821949,196,32.388308
-329793.798812,86,34.369611
-201038.043824,46,35.437538
-460457.9557,250,41.3436
-328103.665695,250,47.016334
-439715.204633,250,52.843029
-233220.922701,250,58.619571
-169550.829288,250,64.462103
-243451.931562,250,70.473701
-164663.083806,250,76.366826
-190727.19861,250,82.277541
-134244.684131,250,88.174185
-260560.230378,250,92.93751
-149780.377875,250,97.167092
-212936.454403,250,101.535451
-183631.2176,250,105.549754
-148146.352693,250,109.73767
-143915.423819,250,114.074163
-180990.485714,250,118.06106
-141714.819505,250,122.373813
-157932.601015,250,126.658961
-129234.662971,250,130.959826
-185436.768921,250,135.106456
-139017.917649,250,139.353055
-159922.917858,250,143.571285
-139166.494987,250,147.803528
-151387.429842,250,152.345443
-135709.105545,250,156.371427
-168380.892551,250,160.657283
-132650.158489,250,164.86578
-131431.134371,250,169.071598
-151479.468369,250,173.309611
-128283.889351,250,177.525897
-128650.898727,250,181.779758
-169033.471108,250,185.971936
-140552.509983,250,190.222575
-150200.243544,250,194.498993
-155503.327567,250,199.110773
-130518.686421,250,203.632741
-161497.898967,250,208.272213
-128114.764057,250,212.821055
-125737.994363,250,217.25189
-126756.803016,250,221.764878
-142950.709061,250,226.421546
-130894.211278,250,230.774186
-141402.441575,250,235.161265
-128484.336947,250,239.815876
-186516.81492,250,244.122825
-152491.86096,250,248.563132
-126368.104973,250,253.319349
-145887.427312,250,257.757463
-144803.060493,250,262.293138
-156050.680222,250,266.757852
-145854.811499,250,271.117602
-134118.295256,250,275.57522
-134992.749942,250,280.045154
-147464.919228,250,284.657644
-146224.578633,250,289.055597
-133357.167547,250,293.636526
-130602.995418,250,298.276529
-125728.562633,250,302.552175
-131433.860211,250,306.874966
-126902.958687,250,311.568933
-166196.039473,250,316.169724
-133926.498398,250,320.769166
-116947.535724,237,324.804749
-176175.813879,250,329.015399
-145673.889409,250,333.302577
-140474.671372,250,337.478641
-136903.348543,250,341.782849
-160258.651194,250,345.912038
-147690.589896,250,349.916725
-131162.806407,250,354.098886
-131903.563516,250,358.209396
-126977.112676,250,362.465964
-126007.292814,250,366.615828
-136733.671907,250,370.814335
-166213.531961,250,374.988974
-155337.645644,250,379.172611
-179681.300794,250,383.339183
-126115.429469,250,387.562906
-145392.177406,250,391.875388
-137197.424189,250,396.000438
-131821.617667,250,400.103697
-127272.808377,250,404.341258
-129294.947128,250,408.580514
-148599.406719,250,412.584477
-128351.675289,250,416.606968
-146004.164584,250,420.689328
-144541.974533,250,424.543071
-154514.251418,250,428.575515
-179993.152617,250,432.639872
-141026.730907,250,436.796525
-127972.451624,250,441.436611
-127686.590569,250,446.202474
-127406.522042,250,450.752173
-128123.703039,250,455.169587
-148982.991597,250,459.652955
-130227.617,250,464.155302
-136076.137865,250,468.724355
-135930.027889,250,473.103441
-143395.936443,250,477.610016
-125703.140097,250,481.991925
-130415.529198,250,486.32044
-31094.171389,48,487.119474
-149246.840326,250,491.591447
-130747.156791,250,496.082482
