#{"t_start": 1763612687.8045576, "env_id": "PulleyEnv-v0"}
r,l,t
-200244.372301,14,1.415504
-192757.697064,113,2.008163
-223026.087597,72,2.382889
-188018.417648,58,2.693131
-627117.652191,250,3.96033
-611424.58135,194,4.946719
-302600.614677,164,5.777953
-298004.070165,72,6.140598
-211542.061161,64,6.540279
-195237.153027,134,9.39594
-231494.926298,40,10.385733
-164013.457484,31,11.017171
-158659.72368,24,11.506991
-146737.826712,27,12.116911
-225074.110641,103,14.422859
-128380.027135,35,15.180905
-216921.88634,61,16.621108
-194662.95324,50,17.76729
-124447.910305,26,18.371225
-232997.702217,136,21.535639
-238823.617145,87,23.620203
-150786.569344,14,23.944288
-115326.627693,23,24.475952
-163418.067292,72,26.093585
-229806.737024,35,26.908072
-275128.87457,163,30.572866
-551309.433524,228,35.815179
-230719.030461,90,37.988523
-557440.268255,250,43.73269
-179377.966845,250,49.424729
-309294.98343,250,55.332086
-199293.8368,250,61.085665
-285823.95139,250,66.970456
-169438.826477,250,73.038174
-240124.40788,250,78.870753
-226969.217556,250,84.806159
-152197.970703,250,90.446964
-208077.727626,250,94.723664
-144636.46788,250,99.139217
-266113.956992,250,103.192617
-148354.293574,250,107.33564
-144282.455675,250,111.660613
-145801.581909,250,115.754986
-153628.956814,250,119.893224
-135310.105723,250,124.200034
-150723.835118,250,128.455306
-150319.083158,250,132.616891
-132757.712667,250,136.851507
-132680.760451,250,141.143988
-131844.218527,250,145.350468
-153564.697504,250,149.658272
-133810.568312,250,154.055307
-127622.49084,250,158.1792
-128994.22661,250,162.422894
-137407.448901,250,166.676348
-199338.240884,250,170.86105
-139387.157958,250,175.078002
-131783.686887,250,179.299898
-153139.488687,250,183.540527
-130290.029136,250,187.77255
-175557.684403,250,191.98957
-143429.727587,250,196.429224
-127742.689383,250,201.088949
-160471.902467,250,205.596593
-126165.803036,250,210.28224
-138961.167557,250,214.593464
-126216.681824,250,219.215704
-141867.152449,250,223.678503
-125870.172345,250,228.215649
-166801.213591,250,232.642377
-142371.374286,250,237.07623
-156483.841771,250,241.64097
-128247.157016,250,245.985529
-146981.666136,250,250.532551
-133579.012068,250,255.157821
-130918.905871,250,259.641351
-221442.592147,250,264.224595
-131560.942204,250,268.651076
-140256.404864,250,272.926827
-127747.593323,250,277.421508
-131326.554575,250,282.037215
-125557.046304,250,286.548875
-134723.358235,250,290.958994
-137634.757406,250,295.585463
-127507.222484,250,300.028573
-129072.678699,250,304.335618
-157514.876242,250,308.833575
-152741.668592,250,313.558273
-132794.965024,250,318.322479
-146986.819476,250,322.548242
-125825.178991,250,326.738639
-177273.115117,250,330.922423
-141124.372843,250,335.265833
-126524.419671,250,339.453326
-134813.921574,250,343.704998
-126137.398435,250,347.85783
