#{"t_start": 1761797350.926096, "env_id": "PulleyEnv-v0"}
r,l,t
-717267.359585,27,1.865928
-451333.227904,13,1.962688
-394333.673033,10,2.030552
-265943.654426,6,2.096051
-316677.605475,8,2.147247
-765443.703871,26,2.350944
-194448.356416,15,2.455519
-899511.334716,34,2.752669
-367854.151884,30,3.013361
-76429.638645,73,3.615332
-483866.632719,52,4.021077
-765362.05716,28,4.276772
-697752.165619,23,4.48526
-1079073.700753,106,5.36097
-246501.701402,31,5.616303
-132782.233281,15,5.748643
-252549.808937,5,5.801084
-106618.496321,31,6.085704
-638277.96132,40,6.415562
-67946.887692,93,7.198004
-185523.567069,22,7.39591
-862834.630316,35,7.661384
-552797.97857,16,7.780286
-84678.886506,55,8.274821
-108093.141877,16,8.426535
-103309.331513,15,8.521324
-83291.088931,60,9.047938
-693029.80857,57,9.520617
-160203.966332,63,10.474095
-273759.900493,36,11.568521
-98852.846618,31,12.280163
-97026.344412,27,12.820727
-106575.144331,31,13.538867
-257477.396556,5,13.637275
-424580.493366,22,14.081052
-281935.002386,9,14.266917
-284890.220911,7,14.427415
-245056.807528,15,14.772306
-89173.611001,20,15.233963
-220804.791648,13,15.515956
-89406.765592,26,16.103498
-280736.604902,84,18.153565
-453355.996386,45,19.343848
-90657.319802,19,19.853177
-256019.407856,5,19.960494
-104240.551735,17,20.338305
-378139.797873,23,20.900923
-970050.651151,53,22.291261
-682202.610226,29,23.018397
-458879.466734,22,23.62762
-200364.97512,44,24.734354
-557649.466075,18,25.235203
-98805.049069,50,26.482684
-77386.420247,48,27.630274
-61395.060417,89,29.89584
-124456.868839,25,30.626647
-251135.891368,5,30.792453
-909215.065589,38,31.65077
-250842.509504,5,31.774058
-257152.038151,5,31.900835
-83145.174158,48,33.229358
-113569.308173,16,33.610966
-84481.405808,25,34.201645
-724556.22775,23,34.66574
-36078.626093,122,37.844013
-709967.274772,32,38.702057
-254876.38183,5,38.826859
-80490.889711,72,40.753975
-471200.162153,14,41.073889
-337841.944217,8,41.284417
