#{"t_start": 1762506508.7674103, "env_id": "PulleyEnv-v0"}
r,l,t
-100952.885497,14,1.272067
-100999.483031,34,1.465848
-87183.488902,42,1.70575
-110437.702428,49,1.979212
-89514.411629,56,2.273943
-85198.461817,21,2.386035
-86830.292506,39,2.594982
-97477.741996,11,2.653734
-105740.146213,39,2.869813
-101176.599883,12,2.934153
-72156.874391,69,3.300477
-101123.349988,24,3.427582
-103498.986804,11,3.488674
-94042.520891,25,3.618699
-98943.554094,16,3.703219
-95895.505527,34,3.888681
-84530.621389,44,4.122299
-98961.527603,14,4.197587
-91038.154569,27,4.3408
-107464.93693,34,4.519014
-72462.20136,78,4.948056
-55533.988213,113,5.564029
-104427.892222,9,5.61022
-117345.925785,19,5.750591
-95982.480828,20,5.856838
-81502.326215,133,6.564172
-88025.943194,22,7.055297
-94464.82852,21,7.411255
-100002.676654,45,8.172498
-86532.161817,40,8.891199
-109642.496776,23,9.318604
-93537.96213,11,9.513521
-100241.175336,40,10.185876
-78200.111691,58,11.184057
-106625.347971,50,12.020275
-121729.011524,89,13.557721
-93147.23607,23,13.978588
-102883.939961,91,15.644918
-99168.34854,16,15.901035
-100137.651485,41,16.621677
3833.044807,250,20.826657
9229.794169,250,25.051434
50200.09268,250,29.372181
191146.632808,250,33.958021
123372.543653,250,38.288088
61589.003728,250,42.511933
89529.228209,250,46.797872
176933.020265,250,51.322396
81239.860632,250,55.796231
79943.415622,250,60.596797
110602.643851,250,65.381896
125089.348579,250,69.831885
242459.020662,250,74.289571
131143.701815,250,79.013119
143092.255529,250,83.577856
118439.585095,250,88.312743
140292.538,250,93.061855
173189.678948,250,97.715037
161801.212151,250,102.481884
136975.101283,250,106.84291
141240.406071,250,111.460982
136489.274697,250,116.212271
155555.453443,250,120.57474
144309.031127,250,124.997793
530879.757884,250,129.683496
371312.458995,250,134.015939
633099.125907,250,138.357212
98955.963265,250,142.852055
592800.403845,250,147.612365
104921.911722,250,152.355719
431973.329364,250,157.257327
601179.18006,250,162.093342
404512.115619,250,166.912229
710561.18573,250,171.78039
824851.228815,250,176.63421
592613.852949,250,181.233476
694506.326067,250,185.8373
763292.24322,250,190.403794
429038.978646,250,194.979372
1344183.078399,250,199.513538
1183775.359563,250,204.041843
1077176.774783,250,208.665598
814921.289014,250,213.178563
1306599.570791,250,217.700536
917900.160073,250,222.275975
958337.370134,250,226.764248
1225317.460966,250,231.325061
1563733.853689,250,235.914665
1560231.149202,250,240.416958
1238938.765703,250,244.955447
1899157.171972,250,249.52961
1431863.483943,250,254.009018
1995349.584905,250,258.529113
1397619.767114,250,263.086164
2048631.224122,250,267.643894
-122539.251346,8,267.794131
2604501.013785,250,272.263484
1406529.030689,250,276.868293
908215.40355,250,281.430005
2362921.585167,250,285.981359
2154130.223892,250,290.600894
2423889.001983,250,295.153231
2164974.233675,250,299.924018
2204876.196657,250,304.738935
1788110.281611,250,309.610259
1605158.536545,250,314.545548
1176337.456471,250,319.355985
2430447.60684,250,324.159928
1341909.072286,250,328.980813
1940291.181329,250,333.721323
2147750.385956,250,338.689225
2058164.704683,250,343.563143
2510601.118928,250,348.364455
2255135.403319,250,353.188253
2269524.692858,250,357.982323
2311900.648915,250,362.846151
1642906.857639,250,367.672338
1583106.249585,250,372.515562
2545751.589885,250,377.270653
1852350.826345,250,382.006289
2485006.226016,250,386.841245
2193449.760773,250,391.309101
2440468.213993,250,395.601212
2378736.709556,250,399.996158
3819403.184276,250,404.76278
2289861.476582,250,409.497378
1768010.429903,250,414.285365
2080153.495499,250,418.858392
2415877.675404,250,423.467217
2329909.570865,250,428.155944
2458728.523027,250,432.895212
2590677.400755,250,437.489764
2588410.284278,250,442.123841
2553996.858461,250,446.753075
2585974.25228,250,451.31708
2429948.674056,250,455.94515
2446579.549874,250,460.577521
2116611.765053,250,465.19469
2545242.656129,250,469.626316
3717121.851554,250,474.323625
2421268.968093,250,478.920296
2480695.416363,250,483.390926
2493642.623681,250,487.935362
2840747.748729,250,492.595778
2533050.099768,250,497.207014
2173029.529567,250,501.747334
2491435.608486,250,506.412886
2437383.612678,250,510.923327
2493627.416052,250,515.536483
2372749.689672,250,520.143948
2358711.145023,250,524.699373
3899302.353868,250,529.385662
2734343.993884,250,534.034493
2547441.778343,250,538.816022
2235487.945133,250,543.65621
3284318.659919,250,548.5677
2528498.276972,250,553.488468
2509316.275959,250,558.286758
2472673.941984,250,563.153779
2600925.532605,250,568.031475
2531477.100718,250,572.845566
2453873.575893,250,577.719366
2451073.860237,250,582.548262
2195184.138511,250,587.445632
2472025.457104,250,592.302197
2333022.506382,250,597.196053
2523407.748622,250,601.986017
2490512.963702,250,606.867402
3292006.277927,250,611.80494
3839594.650974,250,616.695177
2902205.316983,250,621.612153
2523426.090908,250,626.563215
2532404.32216,250,631.381239
2236608.402644,250,636.228527
-118629.094192,11,636.438355
2368075.998506,250,641.31373
2512177.851948,250,646.104298
2607759.092483,250,650.777221
2438081.252262,250,655.65088
2546673.249668,250,660.365679
2517518.487367,250,664.97892
3207674.739573,250,669.639546
2895550.565452,250,674.36228
2567861.345346,250,679.029317
2448141.020183,250,683.655118
2492921.469418,250,688.362476
2600207.494735,250,692.927948
2571531.858103,250,697.540017
8812674.932301,219,701.712044
2574130.116422,250,706.416076
4004696.08763,250,711.010298
3624266.410721,250,715.688047
2434124.233554,250,720.433043
2658021.551187,250,725.039586
2307451.389617,250,729.637927
3140173.431194,250,734.270315
2524035.083351,250,738.857314
2448094.877313,250,743.554305
1843466.198492,250,748.086025
2379321.146165,250,752.628335
2457233.567018,250,757.137609
2385685.624827,250,761.788341
3904557.874136,250,766.407561
2958940.417457,250,771.141508
3171179.987215,250,775.83732
3334963.223298,250,780.741771
2355935.12382,250,785.630823
2411569.747307,250,790.541268
2190011.610468,250,795.466871
2643759.41841,250,800.358655
3412838.338999,250,805.29391
2397837.274805,250,810.147566
2401443.653112,250,815.002728
3527861.515038,250,819.938019
4254640.632406,250,824.863862
3413602.012892,250,829.713421
4043890.145348,250,834.6059
2345837.382274,250,839.431573
2350909.407831,250,844.267104
3220436.265876,250,848.992855
3206286.896574,250,853.841401
2307883.768877,250,858.701042
3581029.548603,250,863.449398
2819686.707399,250,868.339055
2365998.155239,250,873.203568
2279222.113597,250,878.099126
8415486.360834,183,881.682655
3512535.546851,250,886.601329
2499402.510671,250,891.466278
2996610.508051,250,896.357142
2409236.477441,250,901.09631
1907289.796628,250,905.713377
3479348.858655,250,910.381659
2251251.64074,250,915.018401
2865129.066358,250,919.629539
2442601.784019,250,924.367512
2307249.732427,250,1035.688177
3498201.695751,250,1040.633183
4028688.365873,250,1045.550716
4069894.61657,250,1050.431313
2164543.89891,250,1055.395895
2477354.038762,250,1060.480318
2345592.54806,250,1065.383422
-111339.592753,10,1065.568998
3411702.711148,250,1070.408758
2213935.354189,250,1075.334751
3549973.020024,250,1080.236374
3505721.110228,250,1085.129323
3556254.485664,250,1090.067587
3947133.368618,250,1094.984483
3165471.037928,250,1099.926804
2087182.846843,250,1104.938818
3328104.615324,250,1109.943877
3971811.353083,250,1114.907293
2457126.845059,250,1119.824468
2201111.24623,250,1124.786857
3901752.461546,250,1129.688472
3044139.795245,250,1134.708924
3870043.867243,250,1139.601203
3540149.325306,250,1144.384392
4115109.087503,250,1149.190628
2527202.943438,250,1154.000057
2052645.864429,250,1158.821774
2751322.742219,250,1163.633481
2562539.61139,250,1168.545343
3002163.736815,250,1173.41649
2335703.98824,250,1178.254115
2362462.256968,250,1183.12675
3400753.96025,250,1187.976099
3151219.161053,250,1192.812808
3391685.144122,250,1197.742257
3473512.453712,250,1202.587031
3888660.969046,250,1207.391334
3633166.923503,250,1212.161739
2803028.641692,250,1217.015179
2301564.867318,250,1221.833459
2172055.974541,250,1226.692676
2981633.852338,250,1231.51425
3340608.675067,250,1236.349996
3246169.497288,250,1241.135183
3076468.462858,250,1246.058812
6353493.174274,80,1247.587746
2372653.844239,250,1252.291901
2106289.463257,250,1257.133533
3990867.041864,250,1262.061993
2468428.426676,250,1266.954752
3041638.202931,250,1271.935628
2358540.126976,250,1276.901132
2421409.127009,250,1281.870799
3997927.297773,250,1286.794856
5522359.454094,30,1287.381232
3276993.232311,250,1292.29228
3544418.107796,250,1297.252369
3977130.255364,250,1302.242789
3009591.828114,250,1307.206562
2147567.818472,250,1312.150185
5649264.934191,50,1313.135824
