#{"t_start": 1762506508.7706563, "env_id": "PulleyEnv-v0"}
r,l,t
-91427.493068,24,1.328783
-105205.6702,13,1.401471
-111414.430665,58,1.73312
-83740.400132,93,2.233206
-94132.819885,67,2.592818
-98551.078191,39,2.806031
-107649.011857,19,2.91148
-109377.099121,11,2.97144
-96580.915597,21,3.082942
-87483.926209,29,3.237355
-102170.964678,28,3.383946
-101349.574687,21,3.497782
-81194.946802,75,3.898204
-100170.452701,34,4.077025
-144971.313878,22,4.196358
-107309.133026,35,4.38371
-113691.610805,35,4.566032
-100903.067777,13,4.642696
-104966.779645,34,4.822431
-97415.540528,12,4.891757
-99463.914435,8,4.935607
-88905.164634,43,5.171118
-101072.55517,10,5.223626
-50907.100827,95,5.777304
-101770.997757,50,6.042111
-97653.45851,11,6.102571
-97568.902654,36,6.295394
-96176.135074,34,6.473587
-101538.415685,9,6.523743
-44494.390992,129,8.774219
-95339.11173,29,9.299125
-98666.750751,8,9.447488
-99881.649963,19,9.766891
-99253.482114,59,10.759186
-99127.5275,33,11.327873
-107128.820163,16,11.601941
-102294.288198,22,11.970329
-99298.749294,80,13.343869
-111578.996583,22,13.730778
-82287.001055,58,14.752314
-96550.472795,33,15.418431
-158711.461109,36,16.008705
-95952.261215,52,16.904916
-139346.033347,66,18.043283
-133006.637989,55,18.991482
-100832.333538,107,20.762501
47815.177278,250,24.982299
208996.199136,250,29.292303
162555.399826,250,33.878835
121380.833381,250,38.208679
24178.45081,250,42.444353
81964.975444,250,46.718182
172017.000823,250,51.249274
67605.70722,250,55.715793
116903.290131,250,60.52587
148268.774605,250,65.308536
197065.458523,250,69.757902
71115.38887,250,74.225298
82706.394583,250,78.927488
183234.522319,250,83.503868
159325.159002,250,88.24104
121238.07983,250,92.987599
311757.760793,250,97.639867
182394.857784,250,102.408195
140623.882886,250,106.773989
193134.356834,250,111.393171
72155.094283,250,116.151058
255560.390773,250,120.511014
182157.343109,250,124.909623
313526.86493,250,129.60392
441892.077248,250,133.949188
89712.606416,250,138.287309
179743.591842,250,142.772616
479650.010048,250,147.546843
396895.939894,250,152.270542
266987.648139,250,157.171328
527128.710983,250,162.019297
147192.284803,250,166.835512
705384.971157,250,171.698601
1133936.686254,250,176.551995
956900.599118,250,181.145672
231467.229751,250,185.757206
879481.223982,250,190.327717
524824.540934,250,194.903
1954700.595639,250,199.449057
896317.626654,250,203.977726
664256.058168,250,208.590222
2034002.015799,250,213.104531
872784.855342,250,217.636771
956016.081138,250,222.202021
2059225.399721,250,226.704223
884234.033372,250,231.251105
1291645.51273,250,235.839751
1602631.926672,250,240.343833
658507.292623,250,244.891086
1265478.115537,250,249.447504
1119516.24848,250,253.930619
1262849.855317,250,258.462848
1231633.338404,250,263.022338
1826144.475377,250,267.573292
2067964.223944,250,272.034668
1354487.438368,250,276.632227
2189132.674075,250,281.218791
1130897.050373,250,285.782382
1274874.704918,250,290.363599
1947865.50281,250,294.913393
1621166.01745,250,299.697798
1919014.186849,250,304.492361
2246329.760939,250,309.379363
2003712.396549,250,314.305368
2482071.958201,250,319.119853
2677180.07392,250,323.929765
2173474.422513,250,328.754925
2013565.694819,250,333.474092
2535034.933471,250,338.445703
2009417.32589,250,343.327428
1183284.429838,250,348.139017
1932208.370694,250,352.966991
2468527.808494,250,357.752845
2774987.742415,250,362.619857
2524342.426942,250,367.443157
2054204.895893,250,372.27937
2480618.207732,250,377.061612
2508930.753222,250,381.76018
1793382.185218,250,386.595474
2134538.621155,250,391.082732
2322675.498209,250,395.397222
2515616.025767,250,399.760911
2265256.310222,250,404.533665
2133107.097764,250,409.285417
2216218.296563,250,414.056344
2297997.753003,250,418.649958
2578326.418807,250,423.233588
2371775.369792,250,427.913692
2426481.695742,250,432.666082
2390424.800294,250,437.254953
2361802.025548,250,441.89895
2452860.22175,250,446.537402
1358790.030006,250,451.051202
2507254.30256,250,455.737955
2395552.350848,250,460.361957
2474325.251868,250,464.966716
2515901.586159,250,469.408477
2326286.175902,250,474.088448
2254138.071305,250,478.709073
2714476.968153,250,483.180387
2402929.223313,250,487.710829
1634142.13466,250,492.354081
2533901.806451,250,496.994475
4036107.374677,250,501.531152
2419799.62872,250,506.193268
2401405.362611,250,510.708158
2378896.050892,250,515.306254
3064617.376802,250,519.93139
2964872.885722,250,524.473912
2367948.653047,250,529.144829
1652225.715239,250,533.798348
2024853.011258,250,538.595487
2509945.432286,250,543.425295
3359652.255043,250,548.331043
3518267.214973,250,553.240354
3885416.258979,250,558.051064
2516640.710523,250,562.911204
3694020.319373,250,567.786179
3698073.803508,250,572.615358
2495744.883636,250,577.483126
1854687.976054,250,582.32338
2484589.033294,250,587.211954
2526297.278162,250,592.063953
2527951.859642,250,596.960443
2413167.439087,250,601.748437
2542959.802291,250,606.642213
2523519.970512,250,611.552031
2424088.139669,250,616.465414
2454985.444919,250,621.377399
2524660.219117,250,626.322514
2379540.004651,250,631.153706
2967140.336644,250,635.998635
2920114.830253,250,640.861124
2369096.603665,250,645.685634
2352152.940282,250,650.37759
2521175.944802,250,655.197972
2495845.147584,250,659.94934
2991959.003142,250,664.579438
2448175.300662,250,669.199919
3201222.547717,250,673.952791
4119570.57575,250,678.594651
2151612.658889,250,683.224132
3320807.596392,250,687.921338
2565035.819212,250,692.508355
2331354.120553,250,697.089164
2107710.464605,250,701.859316
3151026.584567,250,706.580522
2376966.264182,250,711.150309
2422025.841024,250,715.839802
3580035.966638,250,720.573131
2499581.276481,250,725.190918
2346478.134126,250,729.776437
2339861.070404,250,734.408928
3197715.598528,250,739.00589
2361163.092674,250,743.712808
2734565.071867,250,748.229724
2286520.568213,250,752.769438
2525078.917994,250,757.27611
4125371.565498,250,761.942075
2918270.467844,250,766.558615
3061488.65758,250,771.292433
2631044.645504,250,775.993151
3287372.255098,250,780.900513
3152831.978384,250,785.790988
2261085.824585,250,790.694102
3966693.378747,250,795.623019
2903946.541264,250,800.514716
3105090.603809,250,805.44434
3267887.493542,250,810.30782
2638914.597459,250,815.165006
3054735.659881,250,820.095195
2510456.910227,250,825.035009
4062019.400466,250,829.872499
2456329.871722,250,834.755374
2461588.504953,250,839.596111
2342285.302497,250,844.428627
2370841.455148,250,849.150927
2961415.892599,250,853.993001
2762470.25287,250,858.861771
2401356.656914,250,863.599318
2466978.327858,250,868.49571
2332834.479125,250,873.374808
4148161.377517,250,878.248232
3303384.946459,250,883.169522
3089898.235255,250,888.066257
3351310.139169,250,892.956905
2272431.355688,250,897.806306
2378169.171442,250,902.489788
2958095.714911,250,907.062538
2949866.002496,250,911.775769
2571328.88913,250,916.37677
2356848.314752,250,921.024904
2156258.379526,250,1032.231557
2810305.175849,250,1037.151353
