#{"t_start": 1762506508.773685, "env_id": "PulleyEnv-v0"}
r,l,t
-74177.27726,112,1.826221
-70496.613559,46,2.078005
-101150.19611,35,2.259879
-101828.208746,12,2.324265
-105399.454392,14,2.398461
-89830.383765,38,2.603231
-99128.879703,38,2.810279
-99538.017486,9,2.861509
-69811.949195,115,3.4735
-105368.535884,46,3.716981
-93309.468179,68,4.081891
-87355.235288,42,4.3052
-116068.330164,32,4.474223
-101320.304104,35,4.666927
-92194.116705,22,4.78383
-100842.083804,54,5.08342
-92400.777436,84,5.53907
-98283.84492,22,5.691708
-123107.878437,18,5.790806
-110592.614219,24,5.917976
-95599.610798,25,6.052332
-84195.494172,79,6.471561
-100317.951569,42,7.109239
-83677.138781,68,8.248723
-95752.617537,38,8.937096
-132300.92982,20,9.315344
-98080.542916,34,9.901126
-105298.292037,27,10.339457
-114237.717464,57,11.326862
-91187.780681,16,11.600911
-97444.76991,11,11.788633
-118115.678629,11,11.969284
-102702.067273,26,12.409188
-69914.742362,237,16.618386
-159620.339561,17,16.886823
-76407.327366,69,18.079255
63258.960687,250,22.189113
53020.227165,250,26.549618
39367.460451,250,30.912692
91578.849784,250,35.380462
144999.435995,250,39.776761
58442.434669,250,43.920672
147626.405814,250,48.362249
70226.880168,250,52.842583
162043.864359,250,57.459516
54038.940889,250,62.255229
142799.272769,250,66.920037
148524.983229,250,71.315985
170507.339865,250,75.842845
106337.978481,250,80.562028
198943.29809,250,85.246111
191629.460661,250,89.934575
123538.009514,250,94.703579
179501.52086,250,99.330678
137202.549573,250,103.975735
161566.041933,250,108.350195
161611.910495,250,113.060356
214054.742637,250,117.669843
242374.644182,250,122.030798
453991.816978,250,126.443452
503441.445181,250,131.178376
564202.396365,250,135.519014
474991.05442,250,139.837983
444206.073963,250,144.505888
303741.190859,250,149.244294
616603.990124,250,154.026962
540451.564115,250,158.937112
529297.953788,250,163.748569
693493.84526,250,168.564734
579166.473824,250,173.449206
363642.974147,250,178.216386
660965.408744,250,182.815868
626497.597538,250,187.382788
964453.398764,250,191.998961
1545002.790564,250,196.543608
636935.424158,250,201.070038
1055805.409924,250,205.64785
1954979.623599,250,210.189953
1517321.513599,250,214.726362
1444472.410744,250,219.29567
1148100.465617,250,223.805349
1166272.494245,250,228.320947
2021503.734639,250,232.932204
1460739.725809,250,237.452832
1677401.548237,250,241.992831
2112446.116583,250,246.500069
2346883.44806,250,251.089057
1513152.651675,250,255.576903
812430.565266,250,260.104171
2171045.93829,250,264.670989
1006167.76197,250,269.155272
2041731.46006,250,273.700038
866663.877961,250,278.294834
880562.462976,250,282.838586
1462802.221327,250,287.415672
2188310.47365,250,291.994163
1831859.972041,250,296.604887
2071424.006102,250,301.408972
2236336.811031,250,306.266398
1413279.65518,250,311.185599
2260361.105879,250,316.055861
2153115.173584,250,320.855778
2479692.998157,250,325.654659
2948458.108665,250,330.456718
2391244.628301,250,335.246537
2400801.350604,250,340.224783
