#{"t_start": 1762506508.7726855, "env_id": "PulleyEnv-v0"}
r,l,t
-99273.560011,27,1.344831
-105556.477894,14,1.42419
-104268.202634,23,1.556416
-86431.503137,58,1.887961
-82282.144802,41,2.102992
-95692.781126,29,2.254847
-101033.929913,11,2.313953
-83408.922504,107,2.893039
-101091.200476,15,2.975399
-103016.17497,11,3.034504
-91390.960114,68,3.394515
-116776.92366,22,3.512096
-62263.566579,153,4.326523
-88120.642936,28,4.475222
-98001.852443,11,4.531542
-147284.860627,33,4.715531
-101551.831286,13,4.783561
-98683.895514,17,4.87976
-84196.03431,56,5.186207
-91010.14211,33,5.35825
-93902.530644,31,5.534019
-100794.252573,13,5.601593
-89859.163356,24,5.770592
-99062.236422,38,5.972549
-81071.21807,93,6.467559
-102460.844291,13,6.537796
-105089.554016,22,6.961989
-75908.229196,102,8.736269
-113090.724229,35,9.369108
-92935.898196,26,9.820208
-89667.505223,21,10.166161
-101874.012641,15,10.407153
-157410.595172,75,11.707451
-123358.051872,13,11.920074
-125854.700539,19,12.233609
-60167.504023,59,13.261395
-108955.427138,57,14.263013
-81290.403636,34,14.874562
-117161.212479,42,15.677988
-125247.47657,32,16.229852
-97907.413432,8,16.366908
-136299.459197,37,16.965704
-45415.072963,125,19.15187
117125.308135,250,23.220963
65504.578918,250,27.634881
74216.677578,250,32.013329
168768.991086,250,36.473399
153292.660347,250,40.746355
101291.57444,250,44.972427
131511.62082,250,49.48162
47665.62511,250,53.96477
167205.671334,250,58.628863
77479.031456,250,63.423195
177896.312506,250,67.945245
213898.293901,250,72.474911
113322.989434,250,77.008382
158797.924993,250,81.634879
338391.236227,250,86.405659
115804.316682,250,91.054942
309436.333606,250,95.820044
268869.219282,250,100.489121
83521.225531,250,105.069633
380305.700858,250,109.542289
158638.263754,250,114.251567
128855.91179,250,118.753626
378771.73528,250,123.148019
333451.712851,250,127.717463
397242.049922,250,132.17645
403070.357683,250,136.531359
345216.101489,250,140.952139
252712.332107,250,145.671751
587087.8846,250,150.381881
224800.832946,250,155.211436
89891.884717,250,160.122292
463848.05728,250,164.91309
398442.910161,250,169.774843
933698.817611,250,174.640181
513341.800176,250,179.338482
618942.585878,250,183.954886
557136.264446,250,188.490412
829921.071756,250,193.12284
999143.9741,250,197.640636
1291693.509207,250,202.189859
1092014.250999,250,206.786091
1213782.968984,250,211.275086
816993.047307,250,215.837522
1954977.714509,250,220.369741
1038294.440775,250,224.91338
1576248.446136,250,229.402936
1812200.742783,250,234.045949
1814717.036845,250,238.57191
2901253.490999,250,243.138801
2012590.503683,250,247.623309
1199654.476772,250,252.158978
2107386.113149,250,256.683872
1619507.647899,250,261.253669
-118735.91776,8,261.405182
2318676.07705,250,265.917711
2082731.464126,250,270.391936
910663.08876,250,274.982589
1310487.742872,250,279.562534
1710170.309769,250,284.088712
2391800.816504,250,288.679935
2166006.146475,250,293.256615
2352227.056484,250,297.963244
1222966.074698,250,302.726381
2570470.400595,250,307.597474
2366610.69851,250,312.524848
1804130.490363,250,317.351597
2350812.394107,250,322.186432
1785236.490973,250,326.974761
2084698.829398,250,331.752077
2596618.778785,250,336.626858
2417989.486255,250,341.563405
2520336.686608,250,346.376335
2223311.432221,250,351.211213
1727848.473223,250,356.030102
2277193.435161,250,360.848608
1840224.101988,250,365.686285
2357529.784901,250,370.511698
1359304.888798,250,375.350055
2283464.734952,250,380.029137
1545527.142268,250,384.819016
2391134.429954,250,389.547089
2576079.090418,250,393.799082
2650962.662811,250,398.122033
1884569.354666,250,402.76395
2329603.540721,250,407.541771
2369716.958077,250,412.309645
2362843.316495,250,417.021879
2904704.746072,250,421.541353
1677441.962751,250,426.207252
1511758.670413,250,430.94473
2531301.084699,250,435.591612
2484825.523783,250,440.177796
2298705.316275,250,444.83465
2539880.095148,250,449.395348
2448389.603143,250,454.066007
2376552.394931,250,458.663336
2538771.907673,250,463.284605
2878299.296635,250,467.844145
3265593.628454,250,472.352819
2360308.264492,250,477.088887
2503254.044652,250,481.57022
2506921.70629,250,486.033852
2748047.697707,250,490.669242
2463698.876889,250,495.337477
2473851.433245,250,499.867327
2281674.294821,250,504.473298
2521082.282398,250,509.066613
2487121.433647,250,513.586652
2522351.488264,250,518.257472
1148660.181226,250,522.795938
2479750.618022,250,527.446815
2451750.167858,250,532.090592
2674351.028614,250,536.840818
2111773.33219,250,541.643084
2531138.390592,250,546.554888
2420489.229594,250,551.468022
3659919.807679,250,556.320497
2386358.810347,250,561.132101
2515801.412752,250,566.004955
3069498.307941,250,570.910708
2601888.423119,250,575.706223
3115129.908357,250,580.591559
2455972.625142,250,585.409051
2312975.169724,250,590.300584
2850167.620364,250,595.193924
2067786.334093,250,600.06172
2554651.46845,250,604.833532
2526286.81013,250,609.764466
2413113.856054,250,614.70493
2989663.521075,250,619.594657
3604620.07933,250,624.527552
2236566.682309,250,629.418738
9047349.010417,248,634.197589
2538214.152652,250,639.020697
-112321.226612,11,639.244467
2585144.231322,250,644.111653
3947649.975024,250,648.809593
2544224.55199,250,653.617006
2355943.669255,250,658.397455
1809895.712303,250,663.066715
2315061.535873,250,667.657901
3273804.699181,250,672.405185
1423537.6951,250,677.048616
2376899.340496,250,681.700385
