#{"t_start": 1761631769.0338264, "env_id": "PulleyEnv-v0"}
r,l,t
-103786.963369,22,1.250063
-106858.901713,17,1.341379
-117762.576618,1,1.341379
-117518.788908,44,1.596798
-121501.323325,71,1.984528
-117929.862358,42,2.220218
-117771.420612,1,2.220218
-101226.697595,23,2.345865
-137185.69801,60,2.678594
-141885.423909,67,3.026953
-124356.36456,39,3.247735
-167951.548971,2,3.260826
-105588.893164,26,3.400586
-135403.763667,1,3.407583
-105516.065055,16,3.491397
-123092.172464,53,3.781136
-160204.707724,49,4.048254
-175159.350687,54,4.342191
-127309.876172,48,4.618283
-111938.980315,16,4.708418
-143795.901904,26,4.835908
-131618.406901,29,5.020878
-118662.368763,19,5.125803
-152220.385243,2,5.141392
-122618.758194,34,5.309152
-123416.108439,29,5.467709
-117852.843343,1,5.478008
-106030.581536,12,5.532911
-106339.964889,15,5.609816
-135542.030182,1,5.625492
-120774.714024,39,5.816571
-142701.419233,28,5.981258
-113268.874444,24,6.10881
-157909.231844,33,6.284228
-147353.186465,11,6.338329
-126605.282941,1,6.338329
-152026.234185,1,6.354227
-117774.876906,1,6.3632
-101746.626062,46,6.80494
-117861.065302,1,6.821632
-142320.229337,59,7.890704
-122390.764144,39,8.592747
-126663.915252,1,8.612439
-108252.329352,13,8.866479
-123147.200443,42,9.615416
-144420.298903,1,9.635467
-123794.264254,34,10.251263
-118286.447489,19,10.603993
-111645.749383,33,11.220233
-137737.220915,18,11.546512
-113655.649317,11,11.759363
-140670.236227,24,12.206843
-144016.285124,15,12.490056
-126584.835051,1,12.50215
-106944.037439,16,12.822519
-98357.472163,74,14.210041
-122579.898807,14,14.449583
-118754.661802,30,15.016772
-142430.279604,26,15.50194
-135513.771842,1,15.52251
-140657.904652,27,16.0231
-144031.755358,35,16.684218
-136130.502105,1,16.706837
-104575.832579,23,17.131534
-105400.067312,91,18.920983
-117930.530673,18,19.262988
-176587.827171,73,20.646619
-141960.393634,23,21.083964
-149066.694555,70,22.402516
-130118.202272,59,23.53931
-139201.563378,85,25.185529
-117841.664538,1,25.201291
-130021.558156,40,25.971503
-120399.238197,73,27.356272
-204118.256707,224,31.670181
-127527.130032,1,31.694579
-131825.599716,56,32.766962
-135392.379284,1,32.79154
