#{"t_start": 1761631769.026126, "env_id": "PulleyEnv-v0"}
r,l,t
-109180.170819,33,1.302349
-149895.694105,30,1.480818
-123493.873653,25,1.624059
-120872.527494,12,1.687531
-108480.11927,20,1.79074
-161381.368921,154,2.638388
-151649.362613,71,3.028523
-173877.171148,25,3.162197
-124198.892672,18,3.255435
-123027.02826,43,3.499097
-124722.404864,16,3.580059
-152225.661323,41,3.795849
-136378.385154,38,4.001885
-123655.349137,52,4.289841
-181247.603614,2,4.302781
-140724.244903,39,4.525106
-111378.856328,25,4.6687
-114225.559941,15,4.747632
-113419.70006,32,4.939491
-150566.782708,1,4.946264
-117761.338673,1,4.953006
-213409.094962,60,5.269331
-115405.953141,17,5.364436
-166161.095398,2,5.377048
-123048.590999,64,5.712609
-116129.803212,34,5.891185
-109990.563386,17,5.985823
-126622.683997,1,5.991493
-119973.529651,23,6.114422
-116868.25309,21,6.221404
-113598.770868,28,6.377614
-133508.226021,66,7.213734
-117748.65941,1,7.232053
-117130.448843,27,7.716978
-167759.148553,2,7.748893
-135353.181456,31,8.314942
-126582.720758,1,8.327487
-130718.086758,63,9.472478
-116751.295859,1,9.49481
-121736.428956,14,9.755918
-107082.459301,23,10.165923
-117747.432432,1,10.186759
-145654.840237,17,10.498008
-134033.628509,28,11.01269
-119400.182823,15,11.300304
-135641.573519,10,11.484233
-117819.626102,1,11.506205
-110136.187414,10,11.687113
-188482.55551,78,13.172049
-137382.402704,91,14.852531
-169743.93961,120,17.101912
-135608.727427,1,17.118895
-143379.923665,68,18.457051
-139171.668767,27,18.986968
-168189.855578,2,19.025593
-143793.72934,45,19.868083
-144422.297212,1,19.894617
-117742.223103,1,19.914582
-137222.086832,72,21.274973
-132253.71392,52,22.268509
-109016.257383,17,22.583681
-138075.686833,1,22.60671
-146513.402368,33,23.239936
-144496.859719,1,23.25423
-171026.117783,1,23.270485
-126582.569722,1,23.296292
-117717.710647,1,23.311199
-124542.646794,14,23.574484
-121195.915027,32,24.20493
-126725.434979,60,25.363488
-156752.467796,86,27.001397
-135483.513779,1,27.014853
-117745.851194,1,27.035379
-151034.462772,19,27.394682
-151086.237183,30,27.983334
-132400.252053,44,28.813088
-138116.543701,1,28.834661
-126697.361993,1,28.857105
-120085.315318,29,29.391726
-129874.324274,19,29.780051
-135683.384253,1,29.800403
-121889.876344,47,30.69615
-157088.771054,35,31.375368
-122075.802972,28,31.926274
-109446.218595,15,32.208984
-117406.93652,23,32.657079
-144486.382941,1,32.675585
-131475.834782,21,33.084812
-175649.048867,44,33.941011
-113869.043556,20,34.344056
-126566.397828,1,34.370809
-106141.702254,19,34.746941
-128227.410314,23,35.186506
-117851.669155,1,35.206948
-157218.978934,47,36.113858
-117846.725173,1,36.133762
-121783.831375,17,36.465005
-111821.683893,14,36.745688
-119827.863804,31,37.33181
-119660.386989,24,37.84851
-117082.98398,22,38.264479
-107195.678406,20,38.64378
-106676.663851,18,38.998774
-135592.868207,1,39.026921
-165869.542304,54,40.093188
-115186.083475,34,40.716822
-201613.29128,221,44.821674
-126667.815681,1,44.845558
-137151.348248,1,44.86225
-121603.405337,33,45.479138
-216208.741288,203,49.231071
-121051.89319,54,50.182484
-153659.392752,54,51.171394
-163633.867732,2,51.210926
-120852.204129,51,52.163784
-66211.644576,250,56.763418
-127221.863601,62,58.029648
-132264.056981,38,58.802722
-112242.42131,18,59.156862
-128868.750979,54,60.15389
-152039.500131,250,64.622243
-143252.826523,126,66.90658
-120148.276609,44,67.691041
-120492.130807,250,72.767504
-127701.906827,250,77.374917
-189809.205555,178,80.604938
-150312.857592,109,82.637754
-92123.37285,250,87.445632
-117748.502204,1,87.465082
-135505.11995,1,87.485108
-178025.450213,250,92.151264
-101801.843629,250,97.011259
-114247.188037,250,101.59019
-46373.531708,250,105.981549
-199694.46569,210,109.726822
-103838.021211,250,114.190052
-108305.719653,250,118.594273
-228769.625393,204,122.195097
-201320.030802,121,124.305918
-101071.322116,250,128.729885
-92726.974312,250,133.153482
-152506.545988,1,133.173544
-114992.666404,250,137.622781
-134552.174089,1,137.640965
-97400.717465,250,142.10542
-94974.624938,250,146.479928
-121439.755269,58,147.476843
-182887.77428,141,149.945618
-136948.042347,99,151.742493
-175881.381608,53,152.679251
-198540.199919,189,156.083335
-108001.972476,250,160.428005
-170434.52719,103,162.189251
-99123.613223,250,166.606912
-200386.493721,115,168.684496
-135533.233161,1,168.70667
-187107.24058,204,172.244936
-126572.706384,1,172.267649
-166972.75808,124,174.309544
-135499.699912,1,174.329894
-187949.74908,188,177.538602
-156611.037849,107,179.453022
-164109.309076,123,182.16027
-112588.734415,48,183.275552
-137607.768742,99,185.641103
-226402.821379,237,191.776776
-187072.190007,244,197.822822
-127819.87573,58,199.405405
-135512.402836,1,199.440458
-150410.029609,113,201.929082
-85649.335769,188,206.558564
-149766.215167,40,207.452333
-131597.543286,34,208.233577
-146987.901935,105,211.166819
-131464.347644,73,213.157418
-138426.829921,77,215.128655
-129710.950464,36,216.02678
-117844.037802,1,216.057487
-179434.46099,74,217.9318
-115426.728272,250,224.165105
-105470.802684,250,230.168768
-117746.031546,1,230.192805
-167154.722636,140,233.660316
-207315.210013,236,239.597601
-135514.83323,1,239.620147
-439765.353009,111,242.336151
-110671.812668,250,248.642089
-182673.23721,2,248.70507
-215333.649526,198,253.717959
-186420.933592,173,258.117343
-117747.91892,1,258.133085
-112982.769584,250,264.520629
-137972.747115,1,264.541026
-128981.5736,250,270.693286
-126582.313843,1,270.707348
-195774.773528,250,277.499065
-117756.476045,1,277.528851
-177255.429453,2,277.579881
-140726.551758,1,277.610228
-119588.562966,250,284.210125
-135502.324109,1,284.2291
-102596.126392,250,290.626915
-113489.062876,250,297.355703
-117744.209266,1,297.377221
-119374.235415,250,303.836174
-90387.773947,250,310.701951
-164932.201547,1,310.722687
-44489.917362,250,317.248715
-117764.821081,1,317.266446
-15726.012717,250,323.965704
-120762.340219,250,330.599252
-107086.051557,250,337.30331
-133707.218977,250,343.718046
-36855.42936,250,350.121256
-104803.757276,250,356.179612
-135582.991134,1,356.20007
-155926.647157,1,356.240941
-106495.244184,250,363.506371
-146339.775105,1,363.54274
-133403.264575,250,370.143247
125219.604238,250,376.648753
-135447.918408,1,376.679724
-112589.602766,250,382.760204
-154801.791171,1,382.779144
-101261.906583,250,389.419345
-125342.36548,250,396.33224
-149686.491493,250,403.149924
-115453.561756,250,409.470644
-64564.018516,250,415.285885
-137907.101765,1,415.305999
-116360.889454,250,421.480393
-139989.985519,1,421.510894
-126766.012025,1,421.542035
-135383.736082,1,421.573472
-17378.897331,250,427.853996
-138073.100438,1,427.889123
-137244.915911,250,434.216184
-116199.14534,250,440.472038
-177595.701446,250,446.244457
-112876.761547,250,452.367121
-135387.76862,1,452.387248
56524.765176,250,458.817694
-135587.640881,1,458.849074
-75589.831089,250,465.038824
-106828.61167,250,471.392007
-135597.583677,1,471.41888
-117649.17714,1,471.444729
-126575.954732,1,471.462136
-13159.989133,250,477.447276
-137358.058206,250,483.65394
-119906.111014,250,489.786666
-68609.320428,250,496.618618
-138018.104452,1,496.641647
-119126.75535,250,503.207142
185281.452163,250,508.864363
-27935.296467,250,514.809937
-117758.580198,1,514.835782
-117052.553628,250,520.470855
-141767.420518,250,526.280887
-144304.871212,1,526.301243
-121168.490826,250,532.534652
-117394.228791,250,538.943016
-116070.781927,250,546.383055
189243.905878,250,553.292999
51525.009652,250,560.065417
-113480.487733,250,566.42297
-31744.696512,250,572.901024
106418.60797,250,579.107597
84376.66502,250,585.226564
