#{"t_start": 1761631769.031401, "env_id": "PulleyEnv-v0"}
r,l,t
-117642.846985,1,1.122457
-117752.411029,1,1.138362
-119821.416562,49,1.406808
-133948.13312,79,1.844157
-104837.580921,34,2.036728
-117843.234709,1,2.040774
-144465.132938,1,2.0486
-135495.987049,1,2.0486
-153049.361168,28,2.211164
-134144.864901,84,2.665199
-117797.655997,1,2.671448
-132911.349388,39,2.870383
-116395.122384,19,2.98309
-110300.692796,33,3.167019
-120662.047269,35,3.351799
-153195.626554,51,3.628011
-160186.116787,66,3.987847
-142339.516618,47,4.238962
-155941.450836,1,4.244656
-117795.286184,1,4.250485
-135509.434356,1,4.255519
-134213.299808,1,4.261945
-117749.31099,1,4.268945
-117765.394339,1,4.273695
-116078.190807,22,4.408868
-135094.687222,40,4.625919
-110235.411505,17,4.726475
-126832.875256,19,4.82533
-115436.994529,17,4.935236
-126670.992658,1,4.942518
-135420.670146,67,5.295787
-117756.504017,1,5.309839
-119516.285026,25,5.438421
-135618.633903,1,5.444185
-125296.730649,14,5.517295
-107001.721102,18,5.612242
-123298.410362,34,5.79607
-160387.361308,74,6.186416
-138233.971052,1,6.19352
-159388.622732,59,6.515185
-110750.269158,16,6.768328
-188804.267328,138,9.285032
-131950.294968,14,9.526258
-144427.166674,1,9.546571
-162570.434451,111,11.59023
-119406.719702,11,11.794221
-109277.518811,25,12.263557
-135593.241033,1,12.280051
-117796.219984,1,12.303051
-155591.279693,1,12.328496
-124358.103347,11,12.524515
-117577.634767,24,12.992663
-132028.219226,41,13.793552
-117847.94235,1,13.807954
-109717.361153,19,14.14668
-164867.434829,81,15.627042
-117789.685011,1,15.647097
-106325.10846,22,16.064897
-112506.840135,37,16.761013
-117758.023708,1,16.778584
-129605.055371,29,17.331504
-126573.319297,1,17.350861
-95733.248762,14,17.629513
-117829.677987,31,18.244468
-103925.887565,13,18.486609
-135664.720268,1,18.510836
-106189.40648,13,18.755761
-126591.348037,16,19.070764
-118656.576138,15,19.358644
-164022.73296,22,19.773044
-125780.797561,60,20.91507
-147419.685892,50,21.852857
-153346.966178,1,21.874473
-115029.932317,17,22.197552
-107526.90247,19,22.558134
-104342.753074,18,22.912086
-122452.831016,18,23.248955
-119615.018632,13,23.502329
-206422.842981,52,24.515635
-117807.848125,1,24.534075
-107669.662474,27,25.04221
-126573.150071,1,25.060673
-135624.632819,1,25.085681
-160934.072264,129,27.54943
-125201.824747,23,27.988077
-108935.243006,20,28.36342
-116940.019269,24,28.830853
-126671.457722,1,28.85183
-146489.829692,1,28.869854
-126678.773306,1,28.889913
-118079.078139,250,33.729516
-134684.949769,1,33.749374
-119079.318099,32,34.385825
-115100.637743,11,34.609405
-113483.798305,26,35.108319
-124788.029419,49,36.054908
-135502.676008,1,36.070421
-108057.314381,15,36.358887
-110384.861179,17,36.702027
-156090.204992,1,36.722345
-117763.627789,1,36.740413
-140661.895343,69,38.117892
-239717.970716,4,38.186911
-183326.253872,96,40.069713
-190065.085141,3,40.1311
-127491.715135,14,40.393282
-119905.156654,61,41.483857
-189804.440785,140,44.087959
-136621.118763,78,45.580866
-120953.66468,37,46.305683
-103399.650816,17,46.639508
-106306.694539,16,46.954447
-110305.225304,19,47.311236
-134289.45907,1,47.325365
-150950.892824,110,49.266463
-181103.96453,2,49.296499
-89046.480493,250,53.937758
-135897.682168,51,54.864783
-159547.275453,96,56.585387
-123723.560423,43,57.388902
-143844.088703,99,59.426827
-177480.250715,151,62.043429
-186027.64706,162,65.061783
-114821.642273,250,69.836291
-169523.642644,2,69.87747
-71972.281764,250,74.760415
-162156.635921,1,74.784415
-173675.157634,197,78.386351
-124122.372824,42,79.098254
-116846.981088,250,83.753496
-178968.721872,2,83.79092
-127459.203473,250,88.579096
-349099.678895,82,90.050121
-189973.266862,173,93.34716
-120680.282613,250,98.120792
-116896.272276,250,102.652171
-194444.399658,67,103.825643
-121610.479178,250,108.308269
-75198.670429,250,112.727833
-86573.361269,250,117.20101
-203406.488634,231,121.275269
-173914.553182,2,121.316332
-185273.059681,2,121.350037
-216969.391129,169,124.278063
-117745.008081,1,124.301626
-95636.649014,250,128.72461
-108241.432619,250,133.148207
-193301.257591,164,136.05951
-117752.43959,1,136.078448
-117747.833747,1,136.098237
-126409.108506,54,137.058153
-135614.776109,1,137.072397
-191939.9929,220,141.014379
-126561.347646,1,141.034428
-205568.183827,124,143.229633
-166973.821659,142,145.717479
-122162.595046,250,150.063539
-139844.869099,143,152.63178
-155945.315489,1,152.652033
-162861.971642,121,154.846288
-143438.145792,105,156.723429
-200870.545165,142,159.191265
-165950.19139,217,162.961351
-128293.583759,84,164.457051
-152085.759657,106,166.299192
-154735.238495,178,169.457829
-210603.551717,232,173.442428
-173864.693961,160,176.146905
-166607.494955,107,178.020461
-170836.748524,121,180.117123
-164004.911311,138,183.39843
-150860.337104,93,185.637338
-158966.595785,118,188.614883
-177823.371154,128,191.965391
-126583.055316,1,191.995781
-171960.615408,107,194.767051
-135621.439531,1,194.789984
-137677.325256,69,196.432314
-116407.671876,119,199.526545
-123529.180577,68,201.003832
-128834.444097,54,202.26301
-207508.760299,196,207.013623
-155518.577335,86,209.1428
-117748.41944,1,209.16306
-135391.755276,1,209.193202
-135482.824847,1,209.226586
-135491.941419,1,209.265301
-129821.820864,56,210.811111
-117843.882988,1,210.837261
-167500.814564,39,211.863674
-148393.815758,112,214.837381
-146105.939516,94,217.171763
-117762.451825,1,217.197008
-140433.878456,250,223.529062
-237745.476376,231,229.074489
-151869.651815,121,232.045737
