#{"t_start": 1761631769.031401, "env_id": "PulleyEnv-v0"}
r,l,t
-112011.130097,38,1.328128
-115279.25114,30,1.501189
-117750.796933,1,1.501189
-142329.731757,68,1.885472
-156954.573343,40,2.096319
-144488.539049,1,2.112383
-134204.516945,23,2.238278
-122849.80702,54,2.53774
-140800.129233,19,2.633113
-158878.454051,72,3.029379
-117896.885802,17,3.123782
-110967.631196,12,3.187952
-116705.064455,37,3.385972
-124679.069101,26,3.524434
-135276.287963,36,3.723585
-103607.498538,21,3.822297
-142391.225102,65,4.184514
-138439.166472,46,4.459971
-136125.493586,56,4.758361
-117770.550848,1,4.758361
-124531.16837,38,4.985278
-160827.886118,108,5.564996
-128319.70129,40,5.771036
-108409.450161,18,5.866827
-132551.469711,24,5.992377
-141407.173235,52,6.281602
-117845.810856,1,6.286654
-116674.446055,28,6.441076
-117569.021866,26,6.562354
-114963.642851,38,7.387632
-123844.680829,62,8.504284
-123761.221593,38,9.211473
-117779.296073,1,9.221682
-117849.023136,1,9.245796
-120224.438604,15,9.506192
-130958.099001,57,10.544169
-141159.963573,28,11.069102
-148789.216512,47,11.946443
-127390.917884,15,12.232434
-106494.52323,17,12.545021
-156053.046996,1,12.565127
-174846.545626,76,14.023042
-121202.767615,23,14.413169
-126606.1285,50,15.353075
-135514.805802,1,15.373239
-152885.082686,101,17.272791
-81264.349975,33,17.93485
-108784.373423,26,18.432307
-105226.246632,13,18.681681
-165490.117545,14,18.967318
-124587.474301,15,19.24538
-197803.456671,2,19.275928
-155020.967034,1,19.303303
-134460.774419,1,19.32742
-171519.539879,144,22.042534
-117748.643185,1,22.062915
-127326.738821,19,22.429506
-134615.544993,56,23.502838
-128896.572192,33,24.136637
-118610.044229,53,25.166158
-137635.602586,53,26.17747
-132338.236424,30,26.753238
-121835.270997,18,27.093286
-143562.263022,15,27.368989
-154276.461786,1,27.389407
-126611.103553,1,27.409865
-117413.245593,20,27.796483
-107959.20421,19,28.161196
-118558.049781,24,28.617223
-135594.379621,1,28.636184
-149101.449699,77,30.120842
-126651.402156,1,30.141206
-114758.707254,26,30.636595
-115206.492907,22,31.065698
-149695.636117,112,33.244349
-125567.233901,54,34.297145
-102917.108819,15,34.609405
-159124.509412,98,36.499898
-135516.482919,1,36.519955
-134890.824558,79,38.09831
-141214.945193,127,40.558795
-117767.330457,58,41.597078
-135572.090115,1,41.620269
-111869.112722,26,42.091908
-120505.218152,31,42.641676
-116100.404498,37,43.32278
-124093.989076,44,44.18786
-136051.160663,52,45.16501
-118646.764071,75,46.639508
-117772.817932,1,46.659491
-108180.627729,14,46.936024
-135526.381338,56,48.006393
-126984.964806,81,49.362216
-121293.697015,250,54.030759
-117785.775755,1,54.046221
-177159.690207,237,58.512671
-183709.616266,197,62.019891
-117747.320383,1,62.045017
-108758.018147,129,64.392742
-138785.857224,111,66.469964
-158245.300984,30,66.989694
-126564.392471,1,67.005703
-90091.440537,250,71.990463
-117750.634396,1,72.020175
-168984.258001,73,73.420503
-211734.617708,156,76.33093
-108572.192917,250,80.88257
-120331.922217,250,85.610274
-253605.493528,232,89.95063
-206545.084022,132,92.434872
-137507.901951,250,97.307889
-114675.760983,250,101.881307
-121823.53306,81,103.259561
-184976.683216,151,105.95577
-135489.230235,1,105.978291
-103215.335008,250,110.438642
-137768.26047,1,110.459155
-100128.438748,250,114.923027
-124968.978718,250,119.314721
-88613.404468,250,123.718628
-137554.423992,250,128.129504
-80530.19817,250,132.54315
-117761.446834,1,132.55317
-79380.106047,250,137.00196
-165088.93565,90,138.604366
-167271.830094,167,141.595181
-190528.010818,212,145.329758
-144358.380615,1,145.346599
-109890.22672,250,149.701859
-155315.593818,1,149.72226
-180813.795444,180,152.962194
-131607.87856,94,154.646139
-117869.042592,1,154.666281
-167614.228786,156,157.424279
-126465.271285,1,157.444687
-144306.642533,1,157.464818
-134624.074696,76,158.782715
-135383.301289,1,158.803004
-163452.796407,34,159.384088
-157063.49042,110,161.285738
-149667.967594,119,163.400707
-168438.366358,160,166.193985
-206615.077277,161,169.06791
-159064.898377,149,171.660776
-134919.902049,102,173.371193
-135507.580923,1,173.381263
-165831.676242,154,175.985415
-184637.130624,209,179.626207
-135762.969674,82,181.473408
-159210.716983,101,183.783044
-167393.672689,132,187.019623
-171407.390354,119,190.148081
-174346.411239,58,191.663092
-131173.642522,57,192.987787
-134087.555392,49,194.237306
-160163.797464,1,194.275618
-134543.034414,73,196.172446
-121165.724975,46,197.276954
-138429.117295,146,200.882764
-146536.538713,79,202.670859
-135001.313647,61,204.109233
-122375.408565,54,205.59644
-117749.811211,1,205.627069
-143708.76842,1,205.649572
-135536.532736,1,205.678995
-133471.614035,105,208.011774
-212428.440094,196,213.443722
-143932.590025,82,215.50086
-129043.260783,62,217.022052
-128644.027917,32,217.876316
-129703.207857,67,219.571757
-142093.635388,102,222.030146
-170297.372797,170,226.281244
-161886.673373,149,229.831933
-146917.914266,1,229.858427
-193633.057435,211,235.008775
-172904.061146,164,239.247056
-180491.345741,147,242.820693
-95149.997066,250,249.145298
-126670.041425,1,249.174931
-102519.679319,250,255.458975
-154848.053684,250,261.812668
-90324.607379,250,268.335719
-148302.759299,250,274.760793
-82473.413912,250,281.339999
-115118.373045,250,287.718809
-154477.509546,1,287.749807
-117749.69608,1,287.776582
-152893.916973,1,287.793911
-100885.535118,250,294.280033
-65199.178764,250,301.114876
-128103.770151,250,307.748169
-135494.066761,1,307.776202
-138450.513972,250,314.258749
-56287.685875,250,321.078621
-126572.35246,1,321.109745
-117744.0661,1,321.130087
-77046.525755,250,327.874266
-116696.316118,250,334.420869
-83569.437445,250,341.074888
-139818.65496,250,347.225162
-152633.489623,1,347.256443
-126580.272918,1,347.281516
-121426.019757,250,353.552297
-126675.766444,1,353.588774
-124666.07356,250,359.98768
-135492.327154,1,360.012767
-164401.882461,250,367.391705
-98304.63336,250,373.84114
-117760.023157,1,373.872154
-135490.042666,1,373.910681
-126488.270206,1,373.933023
69738.50533,250,380.322478
-117750.252045,1,380.343018
-135597.226906,1,380.365087
18190.230491,250,386.416558
-117851.492099,1,386.443656
-156049.695969,1,386.474449
-135623.134401,1,386.503077
29579.762183,250,393.764343
-32196.647264,250,400.047894
-123462.143158,250,406.928727
-135489.501643,1,406.958464
-155539.981289,1,406.987459
-126581.553158,1,407.019786
-151830.866308,1,407.048337
3763.298627,250,413.08346
-120443.851147,250,418.92792
-21566.88088,250,425.27127
-34555.606651,250,431.814147
-117751.722741,1,431.835048
-16150.238736,250,437.897051
-135532.146944,1,437.912591
-124126.733809,250,443.858867
-128925.131006,250,449.877112
-128939.300607,250,456.389868
-23234.909923,250,462.480274
112094.048281,250,468.91382
-80235.935551,250,474.924044
-117753.692599,1,474.944569
100463.006724,250,481.036405
-135491.949082,1,481.067362
-44364.682616,250,487.30637
-126480.27212,1,487.329391
48857.660087,250,493.761147
-43585.683675,250,500.298043
-123509.066739,250,506.578999
72710.088874,250,512.604538
-173513.157031,2,512.658344
-117742.839763,1,512.676286
-170520.8787,250,518.292576
-115420.825889,250,523.958466
-150035.255814,250,529.933144
-116249.247283,250,536.231794
-135397.195231,1,536.259285
-119781.425724,250,543.603411
-135393.502079,1,543.627009
76064.452406,250,550.377814
178581.57444,250,557.848847
226001.14964,250,563.779683
-140122.346565,250,570.382689
218336.57849,250,576.672669
-126591.69574,1,576.691133
129219.691972,250,582.723558
-25132.058834,250,588.780271
-126567.195484,1,588.801948
98442.132079,250,595.131151
-82070.967757,250,601.675357
-126570.147808,1,601.69633
-137084.41206,1,601.716782
-129670.042268,250,607.873092
-117645.458475,1,607.905209
-113974.787388,250,614.19622
-128138.65803,250,620.5763
-157917.742432,2,620.628622
159020.966781,250,626.749943
-114189.695683,250,633.46652
-114629.469286,250,639.885664
-120538.910229,250,646.369554
93983.34908,250,652.186962
304883.657221,250,657.905966
-135591.225109,1,657.942189
52046.759727,250,664.35656
-117747.094211,1,664.387665
117288.165174,250,670.478848
-153046.672658,1,670.503042
-144414.463157,1,670.519727
-128033.546346,13,670.81775
-11541.475206,250,676.948604
-141409.096166,250,683.102529
-137571.088197,1,683.12934
322117.62201,250,689.111545
-126589.150717,1,689.145802
-126573.583115,1,689.187846
-111033.03915,250,695.445273
-117850.369561,1,695.460809
397962.681376,250,701.750033
222195.048093,250,708.07076
-153724.122438,250,714.045856
-135484.553104,1,714.063822
-127301.818521,250,720.127468
-118015.064933,250,726.363288
-116434.992196,250,732.527678
229172.668214,250,738.807993
-117749.754103,1,738.833048
230553.492725,250,745.052439
-195930.428137,2,745.115901
-111368.957233,250,751.417991
339864.944556,250,757.600267
-116761.586975,1,757.620899
336564.609724,250,763.512438
89553.383774,250,770.02255
-135525.387569,1,770.043451
-145144.469135,250,776.49174
107293.973547,250,782.901524
373227.242885,250,789.014033
-96782.289219,250,795.377772
87717.484838,250,801.528207
-126672.081896,1,801.55507
-174005.891413,250,808.0927
-98949.829537,250,814.497844
-117882.328799,250,820.796075
-153960.494644,1,820.816746
201928.122123,250,826.957303
-129634.138681,250,833.327656
-138281.074757,1,833.348415
-126563.72024,1,833.374215
204362.943552,250,839.868504
320059.744586,250,846.301918
-120795.366794,250,852.486733
-152880.32413,1,852.520216
-77345.160144,250,858.95982
-128335.664461,250,865.215462
370705.83637,250,871.844167
355264.186789,250,878.141002
-171032.824549,250,884.343543
-146733.341724,1,884.363835
203843.898801,250,890.646253
197803.346233,250,897.141978
-135394.800105,1,897.167927
150251.336511,250,903.376396
207478.956278,250,909.50724
-156026.036755,1,909.527772
-120881.408423,250,916.019572
661934.430175,250,922.237981
123697.682779,250,928.545578
306789.986291,250,934.946566
252951.812648,250,941.377558
-171600.152965,250,947.425393
-117868.202614,1,947.446755
-126578.590266,1,947.476845
120975.854214,250,953.619034
184364.687172,250,959.843261
235952.713261,250,966.349789
-178371.635977,2,966.401694
88886.875435,250,972.994822
313441.858503,250,979.133913
19279.24039,250,985.386746
297189.918077,250,991.791688
19446.610899,250,997.990226
529010.492441,250,1004.236788
285128.872244,250,1010.393882
-117752.783859,1,1010.412373
-117750.41451,1,1010.437468
370765.636276,250,1016.673055
587789.28151,250,1023.086592
-126594.840692,1,1023.117453
-124973.983841,250,1029.253472
476964.970566,250,1035.76403
309586.458198,250,1041.883386
-117749.905846,1,1041.903706
-163207.044284,2,1041.955122
437803.090677,250,1048.267745
-115821.617181,250,1054.588293
79263.527962,250,1060.752222
-106008.519912,250,1066.756922
-132602.26685,1,1066.778891
-139539.391521,250,1073.158207
753005.803638,250,1079.5502
160154.00337,250,1085.896434
546075.903576,250,1092.389011
44129.325281,250,1098.45696
-124309.603501,250,1104.904428
143819.433392,250,1111.308774
369004.939234,250,1117.869599
-126580.387339,1,1117.890177
-155800.266616,1,1117.921062
563040.438673,250,1124.127486
-116271.976138,250,1130.38506
322558.675233,250,1136.660584
479993.569781,250,1143.024461
-84517.663446,250,1149.159498
268900.268997,250,1155.519223
1129610.854734,250,1161.627319
791051.917063,250,1167.966861
289019.554481,250,1174.251974
446245.654509,250,1292.341426
-117764.908171,1,1292.365142
-118296.518556,250,1298.711207
-131195.595359,250,1305.03362
207221.92687,250,1311.296752
-124077.967226,250,1317.667288
-171643.27849,250,1324.212068
965974.703658,250,1330.545958
642449.395013,250,1336.959586
246290.296444,250,1343.369399
-135514.812893,1,1343.410192
-143884.145827,1,1343.441207
373906.856911,250,1349.661374
-102989.787449,11,1349.926768
-126679.302005,1,1349.95779
197004.655526,250,1356.419455
433214.330251,250,1362.602811
-110005.142257,32,1363.358901
899565.644466,250,1369.81821
466735.372934,250,1376.079544
438720.668054,250,1382.130445
-14909.390769,250,1388.423201
-155761.65135,1,1388.443937
-144317.327923,1,1388.464351
119449.583945,250,1394.571804
-135527.832364,1,1394.592138
654407.258552,250,1400.75474
-126704.327988,1,1400.775704
-157931.573007,2,1400.817553
99986.405533,250,1407.031701
-116550.941085,250,1413.298303
170559.607885,250,1419.581047
640757.931508,250,1425.68687
-126111.150711,250,1432.23969
575630.889293,250,1438.586916
827922.556864,250,1444.903207
838073.970262,250,1451.050774
936818.088762,250,1457.041116
-117753.052888,1,1457.059853
487504.492273,250,1463.075906
-72733.866722,250,1469.124032
506628.816717,250,1475.652347
-117745.831521,1,1475.660519
-118241.021595,250,1481.724923
-113405.800848,250,1487.995913
-117749.648541,1,1488.015125
