#{"t_start": 1762031494.4052026, "env_id": "PulleyEnv-v0"}
r,l,t
-1135868.599783,22,1.477918
-545053.618825,5,1.506245
-4618504.635709,60,1.855015
-1917107.86728,56,2.181277
-2093406.606017,28,2.345101
-1467887.134036,17,2.449157
-534083.134188,5,2.47849
-721303.369948,39,2.712515
-2239464.689071,25,2.860537
-482712.490206,5,2.890929
-2361467.7313,38,3.117831
-995461.689425,37,3.344624
-848067.621854,10,3.401124
-1107987.581868,12,3.474991
-1661475.610925,19,3.589271
-546350.911309,5,3.619524
-1866532.97339,20,3.735592
-681257.536283,32,3.925792
-574631.157493,5,3.953993
-4576308.413615,65,4.347624
-582740.194672,5,4.37957
-1302116.780714,15,4.473419
-3245735.435124,108,5.111469
-1415125.996578,45,5.376278
-953372.112717,35,5.58966
-1817097.470273,20,5.70408
-577517.621894,5,5.734563
-540419.045067,5,5.764786
-590770.559878,5,5.793808
-1125580.414194,49,6.080579
-4055566.335766,55,6.418051
-932202.821177,48,6.699897
-517063.118437,5,6.731115
-561463.89929,5,6.762576
-525732.772807,5,6.792826
-620533.702268,5,6.820918
-2265303.152684,80,7.306497
-1118445.917286,13,7.729987
-1068035.97851,12,7.951125
-409773.21621,39,8.641643
-504587.281814,5,8.731366
-615984.675215,5,8.822498
-903307.66004,9,8.986292
-1003634.377609,22,9.399306
-508502.968996,5,9.492642
-344302.062784,16,9.79213
-2132920.402117,31,10.403542
-2269034.593649,24,10.846623
-584069.644873,5,10.941162
-5111964.213389,97,12.777809
-1232505.804338,15,13.069653
-860062.609982,9,13.263369
-561340.110541,6,13.386672
-550415.208966,5,13.480392
-650044.954435,5,13.5806
-605136.95182,5,13.689152
-610502.950681,39,14.418802
-568887.041567,5,14.511608
-537196.806761,5,14.605705
-1556196.692213,18,14.941369
-3416346.201764,56,15.978411
-894522.249931,9,16.142288
-927054.574622,32,16.765991
-346524.884097,25,17.270968
-527804.496259,5,17.36446
-589129.075746,5,17.455505
-1423568.529983,14,17.718761
-1103722.23992,30,18.303528
-1939603.215173,27,18.784467
-1373343.64109,17,19.109882
-533970.682829,5,19.204439
