#{"t_start": 1762031494.414459, "env_id": "PulleyEnv-v0"}
r,l,t
-201302.607913,12,1.413619
-1009060.420809,38,1.634621
-692380.15371,13,1.708161
-1290895.389292,14,1.790965
-519206.894509,5,1.821366
-553608.679722,5,1.849978
-1077903.905071,10,1.909078
-981643.771179,53,2.21628
-547408.386327,5,2.245452
-766533.022955,29,2.417606
-1270661.233552,15,2.506707
-1526250.33712,19,2.624035
-1365498.647709,15,2.713533
-688784.834572,38,2.938507
-574401.824036,5,2.967178
-584936.860121,5,2.998371
-919099.697056,15,3.086733
-1878044.11739,82,3.58505
-565563.428672,5,3.614597
-550076.506977,5,3.643051
-517646.276439,5,3.672345
-523530.500265,5,3.700224
-1346846.429911,57,4.036505
-1641128.551125,26,4.197511
-2478636.148889,50,4.502599
-1446176.30217,31,4.683275
-2326580.333006,29,4.857725
-631206.137878,5,4.887601
-594087.290848,5,4.920094
-840557.918936,17,5.019279
-1043439.403051,10,5.076623
-535646.641437,5,5.107212
-2182618.340577,31,5.292572
-548638.035607,6,5.325398
-559680.254739,6,5.359805
-510714.094642,5,5.390984
-541343.71134,5,5.421652
-1285945.224481,42,5.671204
-2635415.549061,62,6.031668
-509901.248121,5,6.062804
-727126.911069,20,6.186966
-558939.844802,5,6.217591
-456516.668405,5,6.249054
-2906001.657346,122,6.976352
-499913.698059,5,7.010924
-6196526.617073,109,8.581734
-874290.053987,9,8.74543
-547408.878135,5,8.835735
-738069.603729,7,8.962926
-545245.482259,5,9.056153
-768978.14086,8,9.201825
-1161183.489611,52,10.212167
-1525671.204718,19,10.564572
-2222906.682796,42,11.362668
-727056.068135,7,11.49917
-1353484.799984,15,11.774607
-570079.971412,5,11.865651
-761584.50433,8,12.014243
-1456706.829861,23,12.447483
-569810.14983,17,12.772558
-1507446.750396,76,14.266521
-707795.974423,8,14.41353
-2693968.877825,49,15.329959
-691964.459125,20,15.689559
-747682.541022,15,15.974078
-608125.728285,6,16.083659
-571637.941777,5,16.175393
-656214.890586,5,16.267158
-625468.837969,5,16.360284
-519050.469052,5,16.460039
-784112.398298,29,17.053846
-1089741.699325,12,17.287239
-544427.355838,5,17.379568
-947787.64503,10,17.557233
-498819.617874,5,17.656449
-613887.51404,18,17.996938
-2831570.741145,48,18.886272
-533522.404067,5,18.981655
-867933.892239,9,19.160189
-594025.112533,5,19.266067
-576364.411692,5,19.364105
-546194.63468,5,19.460092
-517945.862475,5,19.554031
-722840.609061,35,20.22515
-611659.979406,5,20.338603
-1208261.563833,14,20.60639
-609281.238437,5,20.707675
-541693.044258,5,20.813591
-744714.949733,8,20.969335
-536200.41522,5,21.06351
-577881.652655,6,21.175999
-491728.288661,5,21.275065
-605567.364962,5,21.368727
-518795.335895,5,21.46308
-1257652.70952,42,22.228496
-1784390.061052,20,22.610841
-852280.317922,9,22.781575
-1647870.858384,20,23.160035
-1253012.434708,13,23.410975
-512733.764157,5,23.513868
-620251.280771,7,23.644531
-2037504.51108,28,24.171733
-603895.139768,5,24.281966
-173321.043147,12,24.534191
-925805.357835,19,24.900709
-628456.676883,5,24.991
-539979.05036,5,25.082933
-578483.931499,21,25.464441
-638500.184751,5,25.561145
-509894.629948,5,25.657964
