#{"t_start": 1762031494.4134634, "env_id": "PulleyEnv-v0"}
r,l,t
-1808343.017035,73,1.768875
-604915.343474,7,1.809219
-948635.848301,10,1.868055
-546039.717198,5,1.898103
-552341.96917,5,1.928181
-2968358.499116,53,2.233689
-1640669.162207,28,2.40018
-492298.556981,5,2.432338
-976791.682261,11,2.494936
-517974.840308,5,2.524104
-533924.531212,5,2.555602
-548624.552488,5,2.588148
-539218.07583,5,2.618309
-566345.094285,5,2.64948
-588855.384724,5,2.678347
-886518.414586,34,2.880666
-1933318.594754,33,3.075214
-494833.853256,5,3.107442
-5630773.174201,144,3.966921
-523381.034172,5,3.996422
-858929.345094,10,4.054827
-555009.313064,5,4.085676
-534642.233135,5,4.117933
-620792.015229,5,4.150189
-1160418.951994,13,4.226073
-697540.142317,7,4.269384
-594145.084755,5,4.302048
-493547.021649,20,4.424347
-1630956.164775,63,4.801133
-2644522.084102,31,4.985632
-802410.941444,10,5.042797
-942606.660443,10,5.101267
-593739.546231,5,5.130899
-1235143.493879,14,5.219976
-2005301.648352,30,5.390979
-577392.253645,5,5.42175
-550914.595881,5,5.450816
-523954.994297,5,5.482733
-493769.318234,5,5.512524
-2491673.628797,42,5.759964
-841536.416342,34,5.958441
-1364965.238576,14,6.038665
-618694.334032,5,6.069866
-708085.616342,7,6.11211
-1584270.400439,17,6.218586
-594079.162137,5,6.249644
-792788.064388,7,6.292498
-534858.543567,5,6.321988
-2574318.922431,42,6.572657
-401627.364188,21,6.696557
-2963334.396055,34,6.898593
-4019454.153726,116,8.385552
-535602.708429,5,8.473346
-2082200.282737,34,9.094121
-1870212.346976,24,9.546986
-600906.087271,5,9.637981
-945953.412415,11,9.846616
-989673.901917,9,10.041963
-584240.386468,5,10.13591
-507109.1859,5,10.23042
-498100.479901,5,10.323457
-1260189.768744,15,10.602011
-3356460.053418,79,12.089358
-824829.099938,9,12.259248
-512635.108616,5,12.353639
-1358073.753236,15,12.638999
-717870.742127,7,12.772568
-1007676.774389,38,13.53482
-822874.144446,9,13.724607
-867884.099218,18,14.05819
-535544.725305,5,14.150812
-628153.550597,6,14.26651
-543351.598359,5,14.359344
-1153707.286902,11,14.561466
-1070081.763844,12,14.789574
-511297.956587,5,14.882417
-957810.230135,11,15.084146
-1663460.773154,33,15.689539
-529654.268699,5,15.780814
-2608701.523277,34,16.419885
-514332.410374,5,16.526408
-587225.860713,5,16.627302
-1437367.673242,20,17.03647
-457709.496907,18,17.379497
-557809.715534,5,17.46747
-514488.004093,5,17.55728
-547720.789689,5,17.656231
-602962.658251,5,17.755101
-548540.894768,5,17.852212
-545348.442565,5,17.94228
-530430.895629,5,18.033965
-506080.963383,5,18.139086
-496582.79874,5,18.241706
-860062.349044,45,19.06334
-1171465.041648,13,19.322931
-1635394.072366,17,19.649197
-561274.27717,5,19.746372
-1763153.204962,22,20.162242
-924691.337818,9,20.357976
-947683.759882,20,20.750152
-1136518.010802,42,21.552033
-975418.334808,11,21.75144
-673096.197779,6,21.861714
-568279.498114,6,21.971957
-1342533.475739,14,22.229491
-968812.079625,10,22.413526
-655100.378253,8,22.572571
-533022.265962,5,22.668864
-993525.435666,40,23.439175
-511487.195889,5,23.53607
-1332629.384899,14,23.793352
-1170898.534265,13,24.034735
-953074.325673,10,24.240976
-3540475.132278,70,25.57928
-573153.735355,25,26.049585
-3021218.850233,60,27.156578
-520964.349759,5,27.248051
-535790.074158,5,27.338122
-1737948.401821,25,27.801282
-613466.78715,5,27.900224
-548878.320246,5,27.998261
-756181.49522,19,28.380363
-499021.722194,5,28.475241
-2791573.993771,43,29.276658
-561363.100428,5,29.371538
-3927525.214501,75,30.754398
-914494.673802,9,30.919967
-686066.838147,55,31.977469
-2780913.503637,34,32.596738
-587338.788205,5,32.689344
-1096999.952826,12,32.90842
-1886049.986381,20,33.29195
-1059978.415193,18,33.659363
-544262.134347,5,33.761077
-654804.897976,5,33.85663
-1151466.559542,15,34.145841
-546093.742371,5,34.24752
-504632.918104,5,34.344249
-605577.834596,6,34.452467
-664792.219253,16,34.754825
-580265.413386,5,34.853154
-481579.283141,5,34.949478
-349267.02004,19,35.349162
-4846624.040129,117,37.493757
-3774313.511265,103,39.488274
-1016099.857126,41,40.244334
-512761.384041,5,40.337516
-1163477.022113,12,40.548098
-3525036.078055,71,41.879653
-2930924.889239,37,42.6212
-880138.38414,9,42.802477
-637455.053195,7,42.942071
-2676887.850772,49,43.87566
-566154.877236,5,43.974233
-426475.819227,29,44.537992
-596458.619001,6,44.661886
-516550.936181,5,44.762004
-672370.68637,5,44.869876
-8578227.825132,232,49.323199
-4723948.487497,111,51.824324
-483966.66859,5,51.954721
-1190853.403346,13,52.317376
-691489.258713,42,53.384335
-2064461.099535,25,54.148244
-523016.188053,5,54.307742
-6441370.036311,167,58.943238
-1238480.008687,98,62.619323
-4837168.177044,245,71.572829
-530297.852462,5,71.722144
-1029136.284763,12,72.035186
-579655.605743,5,72.18332
-3691707.805088,250,78.894195
-564664.355516,5,79.002905
-3410067.406182,250,83.836046
-619470.760873,5,83.937914
-510143.31393,5,84.031443
-3745331.583238,250,88.607972
-535806.946257,5,88.693975
-2900438.87507,250,94.827562
-4585706.608191,250,101.667194
-693144.861437,6,101.80911
-797498.593485,7,101.980376
-620630.963617,5,102.103807
-593840.476265,5,102.236469
-1799857.082659,250,108.77361
-518015.197364,5,108.911651
-1522491.808377,250,115.685926
-554881.290556,5,115.808487
-571257.761891,5,115.949813
-1648950.331702,19,116.480534
-504914.723292,5,116.605596
-1750181.336171,250,123.148248
-1717322.407961,250,129.919456
-544149.84907,5,130.057913
-523422.364194,5,130.173177
-919268.3055,250,136.970608
-554066.614635,5,137.113332
-512217.65077,5,137.291281
-565400.790665,5,137.434559
-1447717.761966,250,144.109458
-508119.114423,5,144.342339
-2197370.289449,250,151.010714
-853261.120474,10,151.28239
-569148.434166,5,151.414949
-565649.509806,5,151.546399
-1080864.291559,11,151.841894
-1465771.516111,17,152.330235
-1042704.819199,12,152.672402
-502696.511997,5,152.79328
-558752.404688,5,152.916976
-810321.373796,8,153.121228
-814966.934993,250,160.409398
-496152.864585,5,160.541827
-752462.450704,9,160.825062
-1081433.036743,12,161.12712
-2240778.092014,250,168.189077
-713574.78677,8,168.419456
-1168716.537845,14,168.751096
-291141.059723,250,175.332257
-555382.78664,5,175.471769
-549970.648837,5,175.591566
-494534.756132,5,175.718415
-524713.001698,5,175.828325
-1694129.859038,19,176.313032
-296283.757334,250,182.78817
-1524667.19385,18,183.262059
-2138189.618012,250,190.422197
-496906.365231,5,190.584966
-3025652.48614,250,198.229555
-896623.405228,250,205.084801
-612051.436111,8,205.388526
-2901902.120384,250,211.431582
-629717.92108,7,211.602921
-522986.492028,5,211.74643
-242926.225872,250,218.81547
-280150.618259,250,226.17754
-737426.801633,8,226.395501
-549986.325547,6,226.559796
-673269.009385,8,226.776037
-747476.110575,9,226.99675
-959594.605525,11,227.419854
-529909.734287,5,227.521221
-511919.141708,5,227.63795
-1031657.635778,12,227.978433
-1088263.525524,13,228.378379
-648733.003769,250,235.558768
-1549513.542007,250,240.349691
-815384.230995,250,245.039782
6863.585568,250,249.844081
-131098.974553,250,254.121284
-504541.764706,5,254.205334
-492686.367908,5,254.306968
-1050018.753432,12,254.519333
-646572.350078,7,254.631179
19315.132845,250,259.213342
-904361.517331,10,259.40672
164837.602168,250,264.030504
-482715.676805,5,264.129612
-663429.389245,8,264.273569
-493002.255791,5,264.373906
-510797.668613,5,264.465731
-674926.032382,250,269.285197
-1268216.52443,14,269.552312
-741553.595663,250,274.106048
-508707.831561,5,274.197457
-556278.599533,5,274.298245
-1522476.856076,250,278.827882
-932950.556886,10,279.000701
-543121.75703,5,279.101844
-974076.751055,10,279.277266
-261012.775412,250,283.880241
-476305.461273,5,283.960548
-395074.35986,250,288.51619
-512214.260169,5,288.609026
1046.43848,250,293.211673
-684151.965725,7,293.34789
-940859.561827,9,293.512508
-225560.890819,250,298.105056
6879.443525,250,302.684117
-747684.375082,9,302.86191
-448543.410144,250,307.530036
-811651.555141,250,312.117796
-492859.607238,5,312.20567
-869409.027957,250,316.830973
-512066.14572,5,316.920795
-1206044.151093,13,317.155095
75671.651367,250,321.760135
-1513618.060149,250,326.461231
-583557.688811,5,326.564976
53410.260916,250,331.194085
-1171339.495402,15,331.461685
-525706.13242,5,331.559044
-495809.893341,5,331.643968
214123.634851,250,336.226555
-47182.571888,250,340.920628
-864568.95455,10,341.085099
-498862.4126,5,341.197483
-883093.98598,9,341.35894
-522062.383892,250,345.921105
-1085467.855355,250,351.010867
-1077929.372242,13,351.308827
-623044.636154,5,351.470958
-947836.671353,12,351.747455
-746858.914225,8,351.901514
-853561.657583,10,352.084869
-502654.813852,5,352.18294
-1408991.065656,250,357.040962
-519111.376232,5,357.137452
-541996.427324,5,357.24353
-563364.356252,5,357.349898
-1479943.070802,22,357.770725
-508708.78112,5,357.869452
-859603.839409,9,358.051787
