#{"t_start": 1761593212.1195683, "env_id": "PulleyEnv-v0"}
r,l,t
-111718.591002,2,1.202197
-117557.908332,1,1.202197
-135032.112762,1,1.218286
-99856.698299,13,1.292228
-136457.666386,2,1.303349
-94929.930286,12,1.376648
-117545.359416,1,1.376648
-83715.126591,34,1.580185
-126268.309151,1,1.590448
-92340.171586,45,1.846273
-126336.018884,1,1.852277
-117554.356548,1,1.857288
-78400.425268,32,2.032681
-57982.066609,56,2.470639
-148771.660295,1,2.472961
-79765.971471,55,2.887697
-90051.646745,24,3.078463
-85631.498156,39,3.358436
-117646.839787,1,3.366884
-76375.053029,39,3.649008
-16006.69878,120,4.5106
-73042.223588,67,5.02758
-126263.082917,1,5.031314
-135362.20389,1,5.031314
-121000.578939,40,5.363473
-87075.899488,30,5.589811
-129749.641558,22,5.74779
-126468.280218,1,5.755882
-117555.68955,1,5.762879
-126262.114395,1,5.764905
-117648.797456,1,5.764905
-72470.083826,57,6.152989
-103800.528517,42,6.453261
-135192.694803,1,6.467986
-91930.384529,26,6.655236
-96497.822837,20,6.781388
-58625.145359,85,7.404842
-119493.632591,32,7.616006
-89070.173102,46,7.940599
-99107.064448,21,8.141559
-121605.467134,19,8.280151
-57190.994618,74,10.117478
-134986.279006,1,10.148324
-91353.109884,22,10.725117
-127375.524262,28,11.383646
-78103.321079,37,12.313451
-99279.603515,20,12.827893
-174497.93551,2,12.867973
-117444.989188,1,12.889898
-72019.732288,39,13.876893
-73221.792628,69,15.653145
-90956.92527,13,15.955657
-106573.784889,38,16.801678
-98606.760263,19,17.247643
-88421.854453,29,17.910007
-94432.145561,15,18.229753
-92958.612966,37,19.106826
-40735.909471,47,20.18557
-100820.210848,21,20.703796
-114966.035039,24,21.267122
-69108.499967,82,23.382684
-117877.519763,12,23.672347
-126270.07881,1,23.689751
-150076.562502,1,23.715657
-37642.351658,82,25.577926
-161337.261124,2,25.630928
-73411.775743,55,27.061161
-98686.750344,15,27.457045
-126268.921377,1,27.479858
-86580.152239,45,28.59221
-87988.683784,36,29.441815
-89097.194128,21,29.93119
-135197.731639,1,29.960896
-127594.154541,47,31.211843
-88193.084668,27,31.820379
-90916.916928,25,32.400649
-117021.648305,15,32.761774
-107608.288555,31,33.543691
-102285.518247,28,34.202503
-82947.057654,28,34.900167
-93081.473154,14,35.203326
-86231.820002,75,37.026361
-51363.423759,91,39.297517
-137716.03375,1,39.318505
-67141.562893,65,41.033684
-89958.443143,25,41.687643
-143810.938342,1,41.720521
-126383.532548,1,41.754772
-180073.95524,2,41.815948
-110942.217909,18,42.29458
-135118.480997,1,42.31069
-94505.896068,25,42.902468
-97562.704947,30,43.625681
-143837.904667,1,43.645171
-117550.971754,1,43.665547
-89299.199808,40,44.531274
-112946.166038,28,45.211403
-137079.405257,1,45.231828
-92677.050557,11,45.53379
-91527.699426,62,46.961997
-126371.897332,1,46.982229
-37702.838624,98,49.485648
-67173.281362,70,50.981788
-95960.721634,78,52.704512
-107960.81314,17,53.067389
-148061.281965,1,53.098723
-135091.055196,1,53.117693
-85278.480492,30,53.79093
-67156.742382,84,55.508475
-94041.784015,26,55.946551
-135147.26255,1,55.962406
-35943.884652,147,58.456224
-87088.799913,45,59.166596
-143926.377999,1,59.180671
-117579.257186,1,59.200786
-86935.178353,32,59.7184
-101752.210082,27,60.166835
-82293.26094,70,61.337493
-192857.23947,3,61.389956
-83887.670744,36,61.991369
-117666.5252,1,62.00949
62372.34169,247,66.27336
-162321.646596,2,66.308679
-65023.500468,70,67.587223
-95802.551316,12,67.808217
157262.225087,250,72.274361
-117543.650266,1,72.286599
-9906.287525,156,74.946775
-62398.731884,76,76.267631
-63632.590509,78,77.585149
-117575.406868,1,77.605595
131484.016413,250,81.877016
79544.031487,246,87.390222
-126409.776242,1,87.421152
147959.206372,250,93.637364
58742.12848,225,98.988488
167000.246186,250,104.881494
158894.432673,250,111.021655
-135121.975561,1,111.050958
-158926.045574,2,111.105396
151904.933031,250,117.357995
64747.0739,240,123.175042
68.522849,194,128.527509
163244.985608,250,136.293184
-44242.99921,103,139.363844
149996.369868,250,146.944883
-43043.637316,107,149.966677
151217.017709,250,157.710033
-158419.577553,1,157.739882
-13518.016944,173,162.895432
5961.771757,208,169.901906
-23140.404157,116,173.707549
27341.248892,242,180.804245
-137179.894506,1,180.830909
-63399.617051,90,183.04554
2615.964825,156,186.955808
-88713.485829,84,188.960875
-20123.917201,142,192.579983
-117552.28838,1,192.605121
-152858.280494,1,192.646044
-8235.143006,159,196.239722
-81621.449981,80,198.245887
-23089.234467,123,201.195722
-51806.155645,99,203.646929
-117560.201528,1,203.670491
-55373.591268,90,205.863679
-35531.679172,81,207.905571
-135090.531733,1,207.936337
-154114.88318,1,207.981014
-57790.753066,91,210.354641
-66073.122572,84,212.47626
-30266.727019,123,215.52161
-115676.810791,11,215.821365
-112186.961247,92,218.179791
-59972.762222,70,219.85038
-22208.297153,133,223.262423
-38458.367223,90,225.506056
-168072.172627,1,225.525342
-104601.180061,87,227.74672
-53146.57068,100,230.278412
-49493.664319,87,232.488363
-42048.922619,141,236.067977
-180552.421307,2,236.114546
-69669.954288,57,237.549369
-93238.381988,61,239.030807
-73518.969371,112,241.76879
-34760.02805,117,244.886497
-16341.136556,134,248.356674
-117565.082406,1,248.373967
-21092.035499,131,251.517796
-21597.753729,123,254.589651
-105904.546889,41,255.581647
-101184.324385,38,256.440876
-36133.916919,114,259.30055
-126288.521064,1,259.311052
-179570.580069,2,259.37187
-140145.320579,1,259.408207
-27019.423333,114,262.146287
-135136.280864,1,262.173259
-67938.205552,59,263.754756
-64854.635766,67,265.379064
-70067.705153,80,267.464221
-38189.955032,86,269.62859
-134983.327803,1,269.66698
-84685.820264,110,272.344057
-17194.500524,147,276.164405
-25180.875967,133,279.538991
-76960.192152,61,281.109417
-135036.398576,1,281.131569
-80738.760839,40,282.137695
-72530.965837,65,283.701938
-78983.21733,64,285.293304
-84836.109485,35,286.21714
-67819.531416,61,287.636903
-6569.825884,178,292.104438
-117443.280371,1,292.129688
-55549.150658,76,294.189275
-45385.068916,136,297.676096
120336.108868,250,303.943856
-68655.775264,80,305.886689
-35938.870713,118,308.958418
-22577.78959,163,313.236284
-1939.201478,225,319.007344
-135104.152843,1,319.034073
-22909.54269,128,322.123922
140665.525138,250,328.277934
111127.739223,250,334.408526
-43016.326074,77,336.461482
-67376.3949,73,338.321898
-117547.471508,1,338.346124
192289.625439,250,344.480745
-126294.286905,1,344.494224
200451.121995,250,350.89906
144620.086811,250,356.824642
119390.124108,250,363.017148
94477.596788,250,369.222636
-137299.860169,1,369.244755
138658.184946,250,375.417022
93970.868603,250,381.789092
156515.529162,250,388.093583
109548.643961,250,394.357342
206993.935236,250,400.529705
168865.480692,250,406.854265
96622.879644,250,413.07269
120553.384415,250,419.021852
174896.790489,250,425.104552
-24774.198302,80,427.133096
19545.884726,214,432.351677
115546.215145,250,438.437653
118430.78437,250,444.70768
127149.469335,250,450.76945
181183.279846,250,457.040849
113411.584685,250,463.384071
121205.60231,250,469.523652
136018.810392,250,475.612506
177139.806194,250,481.83821
86063.67881,250,487.883715
119244.152197,250,494.083503
117527.323827,250,500.106473
148918.46222,250,506.200181
-143932.19577,1,506.22569
112063.528988,250,512.417056
217970.164465,250,518.870438
141104.460419,250,525.123272
-135197.302397,1,525.151278
-126276.871445,1,525.182812
118777.028543,250,531.430906
97836.234583,250,537.621602
119849.361161,250,544.061386
125727.72235,250,550.439247
125840.354534,250,556.915399
146307.221496,250,563.19355
117460.77814,250,569.484358
116553.92905,250,575.444566
156428.733803,250,581.800038
-133201.859946,1,581.833835
-117551.463225,1,581.870438
111390.377671,250,588.461731
364594.615896,250,594.455358
109446.43216,250,600.16704
362730.34807,250,606.721506
146940.098587,250,612.845264
103211.623079,250,619.108733
98997.517828,250,625.181734
415922.554356,250,631.35497
-117543.422319,1,631.366765
493194.151453,250,637.535378
-182225.540735,2,637.566596
-133969.840054,1,637.587398
133454.99993,250,643.775815
-135237.653977,1,643.808834
-126266.654418,1,643.829453
68704.78558,250,650.023769
100609.291489,250,656.152303
131067.597963,250,662.253119
-116562.224917,1,662.28339
130384.102687,250,668.595124
-148107.729445,1,668.62438
123591.469341,250,674.943449
362850.712557,250,681.065676
298980.370007,250,687.003926
-135294.58491,1,687.042402
457581.499678,250,693.208168
123220.935934,250,699.456974
296718.162296,250,705.569957
126853.077493,250,711.784852
271766.559229,250,718.120792
129548.504303,250,724.544003
561718.121298,250,730.649814
126057.224422,250,736.622361
203440.389784,250,742.899544
105382.457816,250,749.093801
100769.395584,250,755.703837
193504.540363,250,761.977994
-117444.929782,1,762.018366
-179598.154705,2,762.068632
-143099.944824,1,762.096286
146431.738481,250,768.471946
-126269.664862,1,768.502543
374079.536969,250,774.522629
-147385.769825,1,774.540738
146694.612929,250,780.649242
-137658.688194,1,780.669327
-143910.108612,1,780.699363
285136.585623,250,787.097883
-117567.754259,1,787.118104
-135197.912746,1,787.147901
319186.537137,250,793.577157
320219.243047,250,800.202803
120987.345024,250,806.498078
241635.479763,250,812.620514
-117554.756734,1,812.65052
125454.725022,250,819.091247
140785.922623,250,825.432718
-135216.952948,1,825.459021
-135089.667289,1,825.472608
317045.163952,250,831.784937
114281.733254,250,838.051608
-126365.562638,1,838.066544
132673.361271,250,844.325123
200275.252231,250,850.435435
107950.074311,250,856.704809
-134993.656469,1,856.72956
427083.395451,250,863.140786
110695.998708,250,869.216432
619965.386972,250,875.264587
125262.51187,250,881.526237
237300.697275,250,887.854122
438146.182959,250,894.115221
104286.914444,250,900.205137
-135192.144086,1,900.22532
-132732.815102,1,900.252633
93088.045267,250,906.269037
133807.077822,250,912.648175
-143814.96645,1,912.668607
-117656.778777,1,912.689943
199028.53691,250,919.066693
496645.719285,250,925.15039
-135101.398057,1,925.195149
124740.357076,250,931.447648
356956.126721,250,937.716352
444598.983712,250,943.932451
509831.787929,250,949.939476
40889.21178,250,955.988022
155535.152162,250,962.483276
142162.913384,250,968.866135
-135130.055819,1,968.896323
224558.681846,250,974.982013
350526.991971,250,981.202774
129295.781167,250,987.435405
388402.041838,250,993.740639
125049.039937,250,1000.156437
-186565.054849,3,1000.216588
-136934.982502,2,1000.262238
230202.788827,250,1006.54429
151891.851521,250,1012.968308
-139307.441059,1,1012.988363
-154482.926066,2,1013.042968
722292.074865,250,1019.389036
466216.292197,250,1025.802468
-147523.809943,1,1025.8196
-135234.159164,1,1025.839962
-135086.435319,1,1025.860296
430224.244437,250,1031.89054
128444.50345,250,1038.006781
131608.260334,250,1044.372064
355224.701048,250,1050.730114
128025.863185,250,1057.019207
142754.684359,250,1063.237111
481930.58434,250,1069.303108
118596.147731,250,1075.613554
-117557.080182,1,1075.635869
809781.962144,250,1081.605208
398375.089403,250,1087.476406
124102.704475,250,1093.224999
-117548.741292,1,1093.252649
748959.172664,250,1099.388252
-135106.651231,1,1099.408798
-117650.243567,1,1099.42382
486958.358184,250,1105.640127
429201.285189,250,1112.139383
78270.657734,250,1118.128466
168855.428047,250,1124.025253
132497.345102,250,1130.160206
416890.98611,250,1136.218815
120368.95887,250,1142.412323
402979.728448,250,1148.798946
-153205.219105,2,1148.830003
133289.168646,250,1154.847149
802073.034736,250,1160.755581
486166.191328,250,1166.977009
214977.955615,250,1172.96764
443277.000922,250,1179.523975
129515.580996,250,1185.802762
410762.846918,250,1191.952096
514609.57869,250,1198.221803
354366.795636,250,1204.441827
154862.52515,250,1210.635917
375906.580066,250,1216.842825
99716.97487,250,1222.786981
-157190.624072,1,1222.809831
-135863.488817,1,1222.830092
272261.785039,250,1317.495035
795969.110828,250,1321.902759
-134985.641941,1,1321.922344
