#{"t_start": 1761593212.1195683, "env_id": "PulleyEnv-v0"}
r,l,t
-99559.453569,16,1.283159
-98870.024548,24,1.431657
-72104.269158,68,1.820467
-55143.151634,77,2.321713
-92790.184529,19,2.480981
-78588.050386,31,2.717534
-135092.138825,1,2.729696
-93426.270668,82,3.33264
-75309.325467,48,3.688916
-64576.38495,42,3.988861
-114541.527191,17,4.094562
-96054.989413,67,4.599154
-107510.697035,46,4.957769
-101583.742651,53,5.363473
-93620.163018,15,5.478659
-143937.316433,1,5.484338
-100026.250821,25,5.673093
-126301.376119,1,5.679647
-94350.758138,19,5.812787
-144025.327263,1,5.812787
-147960.092373,1,5.812787
-117547.105149,1,5.82865
-86262.451501,28,6.015451
-2023.712002,188,7.354447
-92769.593779,17,7.469398
-92957.937884,30,7.671484
-92663.466411,24,7.825658
-149509.597767,1,7.832824
-126469.375722,1,7.841132
-97515.731997,32,8.141559
-110104.569569,23,8.318443
-38004.108147,56,9.774416
-84906.887658,42,10.836184
-76445.327634,50,12.050812
-135027.128461,21,12.594068
-113130.293435,41,13.630332
-99166.757487,15,13.997956
-91400.622954,22,14.599363
-80074.326682,32,15.362365
-57212.151178,47,16.476569
-106607.857954,14,16.801678
-94125.198731,14,17.144813
-146787.898517,1,17.155243
-96405.663004,26,17.718479
-88523.004778,28,18.382265
-96498.82911,10,18.634008
-90194.219878,20,19.086177
-83958.665693,70,20.734462
-111940.758847,71,22.509103
-89401.077622,37,23.452579
-90513.864813,34,24.227134
-114262.017147,35,25.013585
-77737.2637,26,25.626232
-160412.807253,1,25.654204
-93695.698798,41,26.726349
-128755.123477,14,27.082249
-117558.3503,1,27.111593
-86520.656376,31,27.901386
-112085.770558,23,28.478871
-96863.800915,41,29.436121
-96327.726894,22,29.958693
-103395.342682,28,30.664137
-80616.251012,51,31.928295
-125375.469407,1,31.953902
-117446.118582,1,31.983304
-96402.234305,13,32.269764
-106112.58218,15,32.633534
-159209.817671,2,32.684221
-67612.347099,64,34.249205
-85917.152527,30,34.996386
-92469.288516,16,35.338574
-88759.650654,27,35.958704
-154923.126551,1,35.992321
-135088.300686,1,36.019108
-72626.265697,59,37.476486
-154890.637087,1,37.504371
-62947.759146,61,39.022978
-76125.820878,39,40.060326
-135195.414339,1,40.076741
-135145.785733,1,40.106056
-80543.81374,33,40.96717
-94830.239259,14,41.3024
-91477.421239,12,41.643539
-29986.015095,115,44.401338
-55232.520123,100,46.793076
-88423.760139,28,47.400087
-117557.344263,1,47.415365
-126322.908856,1,47.44585
-47957.290342,89,49.764034
-31188.464614,135,52.662291
-52386.665293,106,54.953884
-72949.910102,42,55.73362
-120274.452706,74,57.067011
-68929.741445,71,58.213051
127318.718337,250,62.324991
-62520.584283,63,63.431598
-70377.1024,66,64.54314
-70462.020644,48,65.408509
42151.067646,219,69.341577
13034.865598,206,72.991221
-47713.347143,124,75.052168
-135114.358394,1,75.081097
-55948.32857,80,76.470089
-185993.281701,3,76.521032
-135098.327192,1,76.541744
-151180.202253,1,76.558023
-72242.224296,80,77.90647
-167889.255346,2,77.936707
23648.460066,234,81.949321
-29388.488774,128,84.527554
-19592.124572,143,88.177787
-135127.432587,1,88.202485
19440.040573,246,94.223571
-141865.259718,1,94.242924
19572.443358,223,99.498636
-79593.507561,122,102.392567
118272.382887,250,108.397615
129730.28439,250,114.702778
158693.725769,250,120.830988
-135092.315126,1,120.862051
133926.257505,250,127.244197
158322.47454,250,135.049283
136726.951741,250,142.513189
-126369.135883,1,142.558491
-126178.057595,1,142.593271
125172.957837,250,150.033418
12024.461599,198,156.220678
-152652.869115,1,156.244649
-135135.408595,1,156.270077
-159222.205317,2,156.315184
126009.784867,250,163.906729
153746.249237,250,172.32679
-30405.444613,119,175.995887
-14879.999221,187,181.239659
125354.603821,250,187.474089
-52990.90387,120,190.392843
-25437.249762,125,193.582062
-117569.505577,1,193.596444
-81697.322248,88,195.503026
-54107.842109,127,198.643564
-8082.527628,152,202.41502
-57143.060279,71,204.161097
-46839.97419,78,205.996168
-22705.221192,142,209.635671
-126360.650468,1,209.662206
-16260.482733,157,213.633644
27041.090469,202,218.741462
-91696.769686,54,220.025142
-59891.883968,78,222.014287
-72651.911507,88,224.164768
-31422.076129,100,226.807141
