#{"t_start": 1761513942.1544714, "env_id": "PulleyEnv-v0"}
r,l,t
-72466.387557,76,1.557114
-100106.675225,21,1.672619
-125464.211569,30,1.834259
-126266.572845,1,1.839763
-152652.48702,1,1.846296
-75999.318259,33,2.026484
-135187.023805,1,2.038659
-76935.994211,86,2.503562
-49738.065468,145,3.298649
-85842.676797,49,3.554843
-150610.963697,1,3.570196
-84693.488263,37,3.776251
-75088.958865,101,4.342078
-87623.248376,62,4.686622
-94942.124438,24,4.818707
-134085.517923,1,4.823718
-117645.847091,1,4.823718
-65838.45808,59,5.150831
-72914.500722,44,5.385628
-36504.694832,94,5.900244
-135198.074256,1,5.916378
-81166.414144,29,6.074281
-83428.455868,42,6.310777
-70632.861959,74,7.021512
-76110.69977,32,7.614323
-111824.451274,23,8.045854
-56070.779754,71,9.330505
-155306.460293,1,9.347275
-88060.69334,20,9.74417
-137188.265975,1,9.756944
-143886.903357,1,9.782515
-125366.268358,1,9.800456
-126389.006902,1,9.819901
-93282.982135,20,10.191435
-83769.050645,43,10.987923
-84803.371054,34,11.594714
-89972.326019,24,12.065366
-153606.545661,1,12.088184
-97742.270165,27,12.600062
-66790.898428,59,13.741843
-117461.81562,1,13.759759
-92331.818407,19,14.095287
-57964.143426,74,15.479973
-103437.18264,33,16.128325
-80755.78112,46,17.014124
-101388.947639,21,17.417373
-117572.425224,1,17.437823
-105950.596379,19,17.790224
-126380.870828,1,17.812896
-104777.183718,14,18.10131
-112254.753898,34,18.742177
-86374.083037,25,19.217716
-91570.675056,29,19.786842
-126271.343127,1,19.807139
-127440.182126,48,20.726647
-135113.85484,1,20.7496
-126400.470867,1,20.768644
-102966.81651,14,21.02756
-40151.726945,151,23.956692
-119261.260272,15,24.257038
-92647.449806,24,24.712466
-92693.78823,19,25.07581
-83555.787235,50,26.027728
-87812.353915,44,26.886719
-94330.129362,16,27.187246
-143822.157186,1,27.202986
-135254.194808,1,27.227216
-84790.228698,28,27.760606
-130655.506085,20,28.128576
-113477.993564,44,28.909643
-48751.451461,105,30.787901
-91537.454238,23,31.212015
-135102.452279,1,31.226699
-92674.838089,13,31.447757
-139291.204518,1,31.46478
-179549.653962,2,31.506537
-135158.44805,1,31.526775
-126284.98987,1,31.549813
-84757.943999,29,32.123828
-115944.176914,15,32.415064
-63622.794249,64,33.603087
-48145.536214,97,35.33127
-167614.89132,2,35.367888
-148787.033039,1,35.388126
-33266.047404,122,37.653344
-126476.748907,1,37.670774
-97118.881375,26,38.167213
-117581.196566,1,38.184696
-96694.758289,10,38.367214
-91833.902296,44,39.201445
-104018.070118,40,39.940332
-137717.283415,1,39.965768
-80948.902377,41,40.75525
-66267.526967,79,42.201253
-27153.781516,161,45.085533
-170794.623215,2,45.128617
-87427.323768,19,45.479755
-100988.777347,35,46.363008
-117553.422761,1,46.383891
-51776.160567,80,47.962619
-117546.872501,1,47.982807
-135121.751093,1,47.99094
-68850.099354,55,48.967515
-135198.737443,1,48.982162
-99607.761326,16,49.257849
-85515.894367,31,49.809272
-126307.164726,1,49.832595
-143051.75963,1,49.849625
-117558.961196,1,49.867622
-31354.251816,151,52.763957
-87131.113791,74,54.030081
6706.853917,161,57.028221
-9534.226064,221,61.07514
-117444.414202,1,61.094082
-135114.256251,1,61.11007
-96471.743626,22,61.463939
-162521.223823,2,61.49984
-117548.879218,1,61.516043
-49536.959939,99,63.297265
-49850.817018,109,65.250059
-65582.603841,51,66.14665
-99247.535049,31,66.697943
-51990.362045,46,67.504166
-135101.320044,1,67.526424
176737.488968,250,72.219302
-126260.589965,1,72.236495
-62870.441353,103,74.20905
22974.399771,187,77.738842
-143963.572456,1,77.759604
-117545.103156,1,77.780865
20595.264688,190,81.399329
1325.163977,199,85.156821
122418.795162,250,89.892571
-22269.457112,205,93.741566
145334.601507,250,98.323727
-135124.538759,1,98.347202
-117548.739434,1,98.368102
18339.74461,186,101.742543
156244.144541,250,106.245529
-19057.451192,167,109.286994
17.417577,165,112.311253
65988.623933,235,116.682657
-135100.846206,1,116.698242
-126368.448287,1,116.72433
12494.550466,210,120.467145
-135121.206772,1,120.484266
159200.068529,250,124.921261
-125270.947898,1,124.949242
122827.918957,250,129.400821
128494.86226,250,133.907456
-126293.25352,1,133.922918
-160464.108102,2,133.963438
180986.183944,250,138.402562
-86237.753043,176,141.53945
-37824.204927,130,143.883201
-7249.911036,158,146.742692
16509.668086,196,150.341166
-155097.130856,1,150.361625
12071.305729,213,154.211519
-117465.208018,1,154.221554
-152624.106562,2,154.26233
-16967.612879,136,156.557523
159162.854561,250,160.815705
-52745.073056,105,162.710333
-29525.561532,125,164.766455
-81732.045651,90,166.34738
-16299.982511,155,168.936114
-117649.546946,1,168.950761
-117553.368394,1,168.971224
-117557.273767,1,168.98745
60643.486254,247,173.323463
4397.061884,154,176.110983
126692.005068,250,180.687483
-2366.013441,225,184.781219
-11502.963018,208,188.526823
-149455.499098,1,188.546932
-24725.13845,127,190.851217
149576.945066,250,195.42047
-60559.164824,77,196.808754
-42815.09251,112,198.833878
-31391.316053,133,201.234707
-255138.095312,70,202.509621
-135239.513537,1,202.527044
-117543.687518,1,202.554224
-58443.126647,51,203.460893
-135100.722243,1,203.481366
-55617.114262,72,204.809167
-151919.510798,1,204.829833
-97515.458475,78,206.258622
-68703.571896,103,208.127917
-25766.187088,127,210.388949
-104879.610121,22,210.752705
-54516.27999,80,212.181347
-126375.136488,1,212.203582
45914.81743,235,216.642159
-82269.342563,46,217.498902
-33801.644639,68,218.814887
-69881.687732,46,219.706956
-86425.286852,41,220.500815
-117549.013655,1,220.521225
-55893.953272,102,222.469618
-61513.040412,83,224.035612
-40471.452019,119,226.291492
-51638.585131,86,227.910267
-135143.00986,1,227.9303
-135019.605572,1,227.950804
-126383.187526,1,227.962938
-32526.228348,103,229.909461
-41224.790106,95,231.726283
-117444.422425,1,231.745333
-36436.755219,78,233.265944
-52343.499281,84,234.836185
-64158.277679,75,236.296085
-26811.047914,91,238.02908
-126296.54767,1,238.051775
-32837.174041,111,240.148749
-94857.110456,22,240.571472
-86877.198702,78,242.052953
-65918.153506,107,244.059822
-135239.63901,1,244.083843
-126301.078771,1,244.102141
-55755.15128,77,245.539373
-117558.63976,1,245.562313
-71196.861893,53,246.577342
-116438.229713,57,247.690776
-137634.863345,1,247.710958
-155334.264988,1,247.732774
-135024.301504,1,247.754536
-117649.778102,1,247.778385
-75649.698686,73,249.165729
-46166.197744,93,251.007431
-112901.076323,69,252.34509
-83578.736138,24,252.805812
-153355.408909,1,252.825463
-171036.734555,2,252.866185
-117545.812726,1,252.890882
-135104.402604,1,252.911398
-160240.338204,2,252.947215
