#{"t_start": 1761513942.1594758, "env_id": "PulleyEnv-v0"}
r,l,t
-71454.176359,48,1.395512
-116494.333042,38,1.603108
-90735.466874,38,1.813804
-93102.758936,21,1.935674
-135270.551164,1,1.93977
-89046.137215,14,2.014085
-79463.696338,70,2.407255
-86633.998207,41,2.628979
-135188.717919,1,2.630734
-137342.326311,1,2.630734
-94755.036672,15,2.721409
-167125.556995,2,2.733339
-161459.369293,1,2.737391
-126706.537397,19,2.845716
-118792.533144,14,2.913531
-63693.332858,71,3.301545
-157918.584166,2,3.312737
-101695.140573,33,3.492612
-116986.082158,41,3.719173
-90915.864979,25,3.856162
-135121.054549,1,3.86622
-126371.139434,1,3.86622
-65704.312579,115,4.506317
-74609.080302,56,4.818714
-76148.24182,44,5.066847
-115181.759482,18,5.161827
-74089.073079,55,5.457368
-82552.659085,31,5.634895
-135097.591376,1,5.641895
-100936.587746,33,5.817942
-57880.771298,77,6.248855
-77713.022868,60,6.567747
-120135.62411,38,7.263797
-99690.96798,49,8.17116
-135109.984265,1,8.188326
-156904.950071,2,8.217518
-136042.293508,48,9.09135
-97365.380292,32,9.701346
-77019.876647,59,10.804573
-86508.822823,24,11.234352
-92190.756083,26,11.7068
-96141.288923,14,11.979816
-94728.531402,11,12.201743
-104163.852387,52,13.201098
-97923.762371,22,13.619594
-79949.795783,44,14.431883
-163113.616333,2,14.468319
-135443.296513,1,14.489389
-118308.286568,17,14.798071
-97321.082332,13,15.052196
-71387.478252,58,16.164583
-86762.535921,65,17.412368
-88868.680725,19,17.777203
-135003.655408,1,17.79561
-117545.834855,1,17.81617
-84256.146245,34,18.480304
-84853.812688,34,19.12058
-84029.728461,29,19.681793
-84567.386869,19,20.049806
-151160.732411,1,20.070276
-98303.691051,11,20.279478
-153116.677409,1,20.301326
-62581.296542,73,21.721224
-95944.298583,29,22.272897
-96869.397996,27,22.759904
-89796.458828,13,23.014182
-100588.137372,33,23.674171
-146110.867258,1,23.694699
-72308.323472,70,25.053581
-99449.941854,26,25.558502
-92380.196652,59,26.700843
-98869.873077,37,27.394379
-86197.378337,45,28.227466
-87881.64825,24,28.656108
-183553.272867,2,28.697808
-126379.074559,1,28.711827
-94964.95769,28,29.212999
-68305.114287,35,29.8249
-135288.427219,1,29.846189
-117121.63757,37,30.50182
-117552.081922,1,30.527539
-88212.962344,34,31.147321
-117574.793688,1,31.167361
-99341.503831,35,31.82787
-87259.028521,15,32.129023
-107753.08032,17,32.454956
-117561.989181,1,32.469547
-78801.770526,40,33.215225
-65736.40003,53,34.208858
-93989.93841,25,34.663578
-135093.743842,1,34.680823
-84269.453425,28,35.138226
-86045.36134,24,35.560382
-81136.924499,55,36.567996
-93121.835071,65,37.799858
-92926.985251,23,38.231391
-137399.999522,1,38.251683
-65335.845019,99,40.110114
-90097.747422,31,40.71743
23335.284172,209,44.450741
61144.671099,232,49.051848
-117553.631045,1,49.070908
-78007.056583,54,50.038474
-87816.292291,38,50.734033
-40739.972,60,51.918099
-5104.135231,142,54.450035
-152729.419987,1,54.469939
-50012.413254,125,56.814876
-84983.000768,131,59.236376
-117581.17072,1,59.256563
57155.623667,233,63.419331
-72847.994654,78,64.853357
-28738.31298,124,67.010355
-88588.389907,22,67.405341
-64619.745687,78,68.809743
151208.759293,250,73.570975
190735.461698,250,78.322809
177050.932045,250,83.073895
116738.486043,250,87.794319
-16021.585879,207,91.705896
-163354.726807,2,91.737086
-8943.751421,199,95.396074
-25145.003838,135,97.914264
-36.528154,184,101.235615
-32030.175618,146,103.893797
-19047.174432,204,107.591002
-30858.486474,145,110.224113
-156919.465381,1,110.24024
143126.052558,250,114.855281
14152.540033,203,118.574384
143657.229707,250,123.028397
140841.13789,250,127.447828
-2713.940478,163,130.35549
-163638.524672,2,130.39376
-126280.171682,1,130.410438
12874.684167,209,134.197516
-18848.845986,171,137.243297
-29452.2455,113,139.255002
-117546.07417,1,139.275212
29791.879217,208,142.992495
178135.389532,250,147.518387
48526.948101,243,151.97997
-117463.310246,1,151.998996
136468.827315,250,156.344397
-172941.374896,2,156.379786
-77555.533771,80,157.829913
1120.080773,182,160.826811
-46178.648571,87,162.363286
-5143.008566,165,165.151111
34403.163205,221,168.906993
-139406.028493,1,168.932452
139132.303625,250,173.328777
-126279.174838,1,173.338882
7256.44419,218,177.331524
134025.753688,250,181.88205
-66047.771275,129,184.205557
54603.104217,247,188.678353
102230.855729,250,193.275759
-89920.726237,56,194.282007
-134991.914138,1,194.295101
-30595.9961,95,196.016107
-135130.520333,1,196.035546
-24405.13369,142,198.581056
1613.780422,175,201.740768
-45160.562638,143,204.334927
-7619.147956,149,207.069053
-158053.035111,1,207.091767
-24671.477222,123,209.331171
120563.041504,250,213.814443
-134994.341361,1,213.830041
-7426.663092,173,217.100281
-30083.902902,92,218.86793
-80963.634668,39,219.626759
-63322.426143,85,221.266546
-81336.37118,39,222.008039
-55179.65796,77,223.469764
-75191.018265,47,224.37297
-61556.778196,100,226.250145
-69984.202602,61,227.398045
-54574.34727,152,230.259536
-84374.788414,34,230.90111
-58423.507974,65,232.174883
-185909.846744,3,232.237847
-106060.898525,79,233.730958
-57102.213737,76,235.180173
-31986.535159,131,237.698671
-96710.110863,69,239.003151
-126282.832252,1,239.019747
-117561.900635,1,239.045393
-117569.94014,1,239.065801
-65595.707461,56,240.125113
-160978.433054,2,240.159896
-135243.929489,1,240.182626
-45345.094863,118,242.424911
9521.543715,117,244.628944
-57175.00628,80,246.112334
-48605.433907,70,247.49316
-96930.482196,33,248.132184
-48161.124926,91,249.897063
-47402.056201,111,252.058184
-117646.426193,1,252.081951
-117546.61148,1,252.102729
-99000.404458,80,253.661707
-41981.902759,135,256.24177
-123473.442433,45,257.151243
-27234.697804,110,259.150928
-135129.284029,1,259.171159
-79647.09713,36,259.811367
-99214.505864,34,260.431488
-71606.258221,68,261.708605
-55144.81032,98,263.575979
-149699.103992,1,263.598793
-135118.268749,1,263.620823
-69504.315208,81,265.070537
21463.98727,175,268.48582
-48212.130624,118,270.645232
-72411.152388,54,271.641501
-98947.807766,41,272.417544
-106831.301693,33,273.013731
-73626.633582,58,274.110483
-67403.115931,97,275.916766
-67336.043866,62,277.004902
-137310.802185,1,277.023431
-117549.347733,1,277.042603
-26332.474104,166,279.97729
-117555.082785,1,279.994816
-49928.410097,105,281.875401
-135114.233265,1,281.888699
-64045.021827,86,283.427301
-85792.934761,34,284.04225
-74468.701853,63,285.104255
-67573.369424,81,286.499338
-135210.481658,1,286.518737
-117649.69791,1,286.535477
149855.971458,250,291.211581
64142.532546,250,295.952308
-72336.81499,65,297.180222
-127930.203472,57,298.256372
-33553.940607,151,300.877812
142596.783608,250,305.15626
181338.498843,250,309.655756
-33295.70375,199,313.18422
143097.438579,250,317.88173
136874.473362,250,322.529385
-135197.019093,1,322.539485
-117555.19083,1,322.565265
-126399.148625,1,322.581904
88895.380861,250,326.955839
15486.671233,219,330.889109
189165.71379,250,335.451562
-76067.446613,79,336.869352
-137548.839678,1,336.878878
129034.26938,250,341.3798
115846.229245,250,345.966628
-134982.327981,1,345.984312
120947.716815,250,350.514629
-155243.322611,1,350.535183
-143822.701708,1,350.556205
136334.192371,250,355.159396
183667.582952,250,359.754556
155835.203626,250,364.382551
135905.321347,250,368.81041
146066.875865,250,373.280212
98431.963045,250,377.758088
123975.769374,250,382.201366
152651.174111,250,386.763045
-117569.513219,1,386.792676
156219.933959,250,391.300104
99432.807212,250,395.757908
62858.241295,250,400.2147
-143920.57011,1,400.238979
92319.429919,250,404.782925
110386.240277,250,409.28717
79910.866162,250,413.788952
144368.405363,250,418.344248
113048.268457,250,422.901683
-135446.91996,1,422.922184
117337.101756,250,427.484302
137081.619429,250,431.913146
197235.579937,250,436.423139
95769.402377,250,440.875136
129322.02895,250,445.428051
104552.157762,250,449.991061
110895.035321,250,454.667769
222799.999535,250,459.486354
150135.243818,250,464.073213
216967.800832,250,468.683758
72155.771019,250,473.359122
256642.022656,250,477.951065
-117568.756,1,477.971609
-186776.562296,2,478.012445
412709.754234,250,482.499254
106016.884031,250,486.957855
