#{"t_start": 1762638964.5350382, "env_id": "PulleyEnv-v0"}
r,l,t
-85375.933266,63,1.491467
-111000.274693,9,1.542867
-97945.428553,7,1.579058
-69552.047128,62,1.907269
-141868.073722,13,1.976996
-145143.804871,24,2.099548
-100667.671746,10,2.153694
-98773.800473,7,2.189451
-99420.166758,9,2.235071
-99432.441464,24,2.355084
-66403.953361,39,2.557681
-131796.641408,61,2.90149
-45736.834018,77,3.323305
-93008.886214,54,3.65018
-163448.740443,19,3.758262
-92133.720108,24,3.899454
-144770.066892,21,4.018237
-113404.02824,59,4.340463
-98967.16832,15,4.421075
-105734.608499,19,4.524743
-111770.646136,10,4.579469
-105604.391384,23,4.706216
-120515.304742,127,5.430411
-118015.269092,21,5.55687
-104096.79356,32,5.739645
-87430.307187,38,5.963596
-117725.961435,69,6.35364
-85012.093668,56,6.748024
-107431.246719,22,7.201637
-90180.111678,44,7.964448
-99574.616411,84,9.732155
-148062.459424,41,10.791416
-108890.823716,9,10.986912
-97539.106679,43,12.016035
-114530.989789,25,12.579581
-113130.537662,27,13.207557
-105451.68878,20,13.715581
-88094.865837,90,16.06578
-117199.510616,49,17.258198
-99362.814901,23,17.830583
-108747.755268,58,19.323864
-91141.709206,34,20.17736
179331.846024,250,24.882115
-160470.421846,39,25.574871
202410.636233,250,30.010933
-26057.015413,250,34.588859
194694.362952,250,39.232349
233226.181435,250,43.803187
226087.056771,250,48.380699
197891.051309,250,53.017368
81934.583962,250,57.604177
225046.005073,250,62.08558
16036.975121,250,66.591815
217006.654147,250,71.158771
126425.342309,250,75.685616
140245.643152,250,80.284115
221511.878886,250,85.081401
168787.819735,250,89.946887
231300.301695,250,94.794145
200439.267079,250,99.623348
187117.772756,250,104.444222
212779.569148,250,109.315383
162351.357406,250,114.277856
148170.30799,250,119.139188
349280.752088,250,123.986969
368952.710454,250,128.876468
411600.967078,250,133.736963
362699.237982,250,138.652805
327748.647928,250,143.205408
358418.592024,250,148.639934
550587.401862,250,155.168295
487715.882524,250,161.372042
475999.389684,250,169.081505
610846.328724,250,175.764049
895349.512422,250,182.15277
459700.245334,250,188.28053
642796.176776,250,194.791043
881058.311543,250,200.671753
534040.250807,250,206.876118
375221.473493,250,213.395127
706799.506251,250,220.744974
845524.877714,250,227.001642
657200.805722,250,233.577222
799879.77117,250,239.777134
746071.309513,250,246.04741
211944.145106,153,250.154515
703250.192378,250,256.532005
879155.886702,250,262.750785
639947.043547,250,268.500692
468569.830862,250,275.53812
935585.206829,250,282.21793
799805.294227,250,288.840234
739793.257316,250,295.188709
935232.151671,250,301.476844
606616.257909,250,307.330368
602366.160818,250,313.496735
1266880.163714,250,319.749817
1347441.962334,250,326.494693
688305.342896,250,332.96236
680990.722208,250,339.337887
810240.885562,250,345.756459
750367.749471,250,351.720663
954350.609101,250,357.759726
236222.793755,103,360.242548
745432.538847,250,366.076111
1239882.92328,250,372.188942
512541.771658,250,378.146007
922498.312764,250,384.265996
1105287.88116,250,390.310501
705535.407393,250,396.437024
1095514.380456,250,402.701121
825571.181355,250,408.959972
1073031.589832,250,415.022628
1040922.027912,250,420.982721
1030620.444524,250,427.105642
1248756.52314,250,432.967571
657580.779147,250,438.896599
678195.461458,250,445.056764
1401234.572029,250,451.186995
944196.575625,250,457.277917
1260758.420776,250,463.370358
1026842.311361,250,469.588264
852009.128008,250,475.807908
1445661.561707,250,482.120012
1885845.628593,250,488.534791
522905.519094,250,494.929146
1666358.381466,250,501.124181
969939.017193,250,507.276617
1186265.295695,250,513.591437
1112779.183464,250,519.641009
1155225.198662,250,525.723907
1100310.272291,250,532.340993
701031.970534,250,538.900873
713787.814381,250,545.202401
1214632.265219,250,550.916562
382670.016246,250,557.143866
1107567.795092,250,563.259978
1860018.140202,250,569.829256
1375281.239554,250,575.454196
1556132.032493,250,581.47717
225271.432055,250,587.828358
1116237.488459,250,594.378229
1625661.05758,250,600.529992
2656349.837849,250,606.658253
2303461.722614,250,612.66717
2914418.906429,250,619.130687
228313.363745,250,625.394457
2333433.628571,250,632.007739
2138934.997179,250,638.994291
12163.117946,250,645.630516
109177.327431,250,651.786774
479847.110839,250,657.769557
2519731.682972,250,664.008797
1656838.228079,250,669.93211
1621887.174341,250,676.547365
261796.505193,250,683.86421
243138.282279,250,690.576064
207936.246588,250,696.761077
2040301.795802,250,702.893412
779215.537061,250,709.098339
2202558.130861,250,715.500985
1792287.331833,250,721.875974
142675.012631,250,728.062431
1855558.58498,250,734.518386
1827900.445947,250,740.91353
180859.86023,250,747.171475
242435.870972,250,753.232155
300040.808479,250,759.398225
1365411.834926,250,765.769353
1914312.281977,250,771.862296
1959307.106653,250,778.557091
2157134.09615,250,784.680526
2246893.636394,250,791.23029
2094015.502083,250,797.180124
178093.858118,250,803.096511
333484.936925,250,809.245854
2298068.836104,250,815.19275
1774365.229923,250,821.351595
1206313.948401,250,827.700419
216012.907726,250,833.789144
347576.808231,250,839.892547
2376542.836908,250,845.815019
2048086.375862,250,851.586445
135988.56801,250,856.994321
2667289.566389,250,863.254513
2096307.083278,250,869.267792
270756.815449,250,875.400988
2245432.606839,250,881.504955
209580.964865,250,887.501099
312393.252434,250,893.597569
152032.255447,250,899.611372
159725.757014,250,905.824628
1599731.687657,250,911.873347
2451078.241777,250,917.980774
113659.96953,250,924.090472
1221868.857797,250,930.390176
2874340.073968,250,936.64364
6947847.61267,148,940.248466
2349746.040937,250,946.359066
2923173.710775,250,952.456924
7298976.92926,155,956.486829
6577248.364549,174,960.818611
2383023.451833,250,966.939633
301923.332313,250,973.13822
198041.49403,250,979.447882
2418771.304294,250,985.479649
2255295.370694,250,991.525134
2391751.046097,250,997.667721
2474484.677363,250,1003.728539
2455890.186191,250,1009.988352
81444.543975,250,1016.116458
3031480.404785,250,1022.22545
370155.150372,250,1028.372008
6660358.837866,138,1031.70472
239871.697892,250,1037.77057
2370520.363646,250,1043.864539
7665487.838059,154,1047.760383
2324984.320529,250,1053.631847
112334.773134,250,1059.634014
2778380.345039,250,1065.671989
5749738.923431,58,1067.09306
2540533.633051,250,1073.501096
7207558.394091,133,1076.6512
5716864.183162,54,1078.003232
159559.669685,250,1084.121922
131593.490039,250,1090.343901
571134.186354,250,1096.255828
141807.015257,250,1102.232666
3452868.579222,250,1108.249503
5607999.383299,32,1109.053426
109962.613409,250,1115.425869
6968412.712503,177,1119.969183
177805.601952,250,1126.270525
89874.06979,250,1132.510575
6038592.379404,66,1134.165955
6201895.843388,68,1135.783382
136933.389846,250,1141.759419
59593.77575,250,1147.830055
81043.6732,250,1154.074977
4412003.099994,250,1160.22354
118613.788234,250,1166.373879
120554.566359,250,1172.697147
6165830.769107,79,1174.62191
175482.314873,250,1180.964871
6287905.95394,89,1183.182744
7645762.820522,169,1378.543985
6026740.710827,68,1380.235609
2863071.08996,250,1386.405559
6031116.965258,64,1388.116826
1636933.961878,250,1394.504978
1179572.766808,250,1401.022995
3785885.941937,250,1407.495309
8534301.09044,204,1412.801781
3535092.709731,250,1419.603037
244270.242975,250,1425.876363
6037612.784642,84,1428.040498
7289252.952798,157,1431.997146
235971.079758,250,1438.622717
394391.750454,250,1444.91985
3369688.816272,250,1451.584832
7254164.10969,145,1455.315678
111574.014825,250,1462.055677
552631.501609,250,1468.425335
6001798.103804,59,1470.009311
205539.201351,250,1476.467825
6219276.477523,92,1478.783407
2279516.216202,250,1484.98894
3855445.437298,250,1491.570686
113220.242867,250,1497.78186
7315720.373879,150,1501.519567
6622397.308758,88,1503.586732
533320.444185,250,1509.968627
5891866.426859,61,1511.46693
1117443.729916,250,1517.446292
6470387.26874,93,1520.083846
2616644.818076,250,1526.195866
391842.887679,250,1533.144136
5918105.270983,61,1534.606603
107374.925322,250,1541.213103
8181768.168979,224,1547.399282
6300110.931754,75,1549.552954
6277774.95819,93,1551.806481
6304128.917691,92,1554.005692
3226861.236704,250,1560.473525
504563.938763,250,1566.413017
302198.96628,250,1572.692549
108923.194839,250,1578.892838
214428.05807,250,1585.860924
5766599.294056,44,1586.9266
5539469.19942,35,1587.647094
131237.714316,250,1593.511005
112008.602631,250,1599.61955
5474565.907409,36,1600.522431
296260.734678,250,1606.453415
134063.235091,250,1612.902219
142531.398978,250,1618.984873
5764170.346221,57,1620.27515
111900.93746,250,1626.242121
5885322.245425,56,1627.686291
6422770.389583,90,1629.855919
396783.223791,250,1635.795043
5673285.849132,46,1636.955432
6245415.45598,84,1639.002254
7644065.528417,141,1642.446971
5659498.748698,38,1643.350054
6861535.941046,138,1646.582214
5796171.50793,55,1647.955548
6611773.41885,101,1650.496561
5655799.358408,35,1651.24172
5977614.748538,78,1653.01735
124232.152108,250,1659.185471
5742145.965606,51,1660.80302
