#{"t_start": 1763598734.2505753, "env_id": "PulleyEnv-v0"}
r,l,t
-262884.36551,250,2.722646
-192977.033207,35,2.898365
-144730.645697,56,3.171465
-317602.057439,231,4.288802
-139327.03914,40,4.487303
-174473.010929,70,4.825454
-220025.706831,55,5.124158
-219950.759719,61,5.424339
-317186.774026,47,5.662729
-701813.997682,250,8.287503
-488615.116665,250,12.577642
-552220.72527,95,14.809952
-239366.083037,29,15.435927
-171471.2485,84,17.48269
-409520.978294,64,19.250868
-900475.274668,111,21.860373
-112312.938992,14,22.214204
-384465.461328,56,23.477093
-424579.678845,192,28.305337
-806058.720985,250,34.268431
-158007.756236,66,35.83137
-408506.085134,135,38.889965
-295334.037074,53,40.104923
-498094.434796,250,45.714247
-109380.97359,18,46.118482
-196475.534335,250,52.379925
-548415.211974,250,58.105982
-280264.598259,250,64.001485
-194749.656669,250,69.825995
-247118.019434,250,76.004011
-180204.205792,250,82.843228
-164092.83117,250,88.799409
-186509.69996,250,95.10806
-149308.649152,250,101.201101
-160390.791183,250,107.12891
-225979.623248,250,113.200925
-168206.101424,250,119.167853
-210395.000437,250,125.053054
-154479.078284,250,131.098801
-150553.063542,250,137.146079
-134400.976921,250,143.350279
-176150.050137,250,149.698403
-213458.061063,250,156.018035
-210209.780581,250,162.051736
-167199.349603,250,167.847386
-149438.839829,250,173.756452
-147988.345861,250,179.854312
-133677.921065,250,185.724519
-129465.330532,250,191.836095
-134882.653443,250,197.308387
-167690.257304,250,203.25033
-131344.555533,250,209.201379
-166863.190919,250,215.236044
-138972.415681,250,221.317442
-195048.597669,250,227.405117
-125533.918498,250,233.375304
-135294.654966,250,239.437034
-129227.300539,250,245.162225
-167633.160267,250,251.013045
-127872.553299,250,256.846241
-153652.262127,250,262.749006
-129797.220096,250,268.479001
-148006.958467,250,274.458261
-130545.838125,250,280.244506
-138416.914755,250,285.9499
-133568.667444,250,291.45165
-135934.148792,250,297.384235
-136538.339756,250,303.524463
-159691.259668,250,309.58114
-157652.751257,250,315.681842
-134280.924107,250,321.483358
-126168.966206,250,327.445518
-140785.371043,250,333.217359
-196064.525175,250,338.943738
-161388.089165,250,345.017826
-147750.330522,250,350.868786
-140314.082945,250,357.191522
-125601.475027,250,363.042845
-128610.54748,250,368.754486
-139055.362142,250,374.64621
-126271.172933,250,380.713835
-152434.017676,250,386.729286
-125400.567487,250,392.662777
-133738.094124,250,398.689735
-167993.935786,250,404.738301
-158370.376411,250,410.589987
-223606.531927,250,416.384166
-138835.742409,250,422.318385
-135372.782917,250,427.965981
-106966.496614,115,430.631076
-128269.506023,250,436.359663
-127843.351811,250,442.157774
-165880.192648,250,448.045035
-132991.694827,250,453.772272
-131808.341102,250,459.730496
-139197.416733,250,465.862098
-127526.203887,250,471.485632
-152715.887376,250,477.228449
-151221.583184,250,483.343178
-138794.411053,250,489.250097
-215590.19649,250,495.037851
-131975.366904,250,501.086472
-143048.480619,250,506.569731
-191902.748524,250,512.692361
-158023.899758,250,518.20124
-129769.484524,250,524.013811
-147641.347026,250,529.839703
-168564.477985,250,535.508963
-144281.302266,250,541.310749
-183078.920577,250,547.032194
-133314.373846,250,552.869887
-154792.313651,250,558.703104
-134083.088236,250,564.580704
-142851.392473,250,570.405032
-164751.642749,250,576.506392
-218860.365138,250,582.755559
-166431.672646,250,588.539371
-189350.108437,250,594.442936
-100629.131863,171,598.491822
-129872.232403,250,604.3887
-129785.195284,250,609.972466
-129255.734209,250,616.116829
-126787.895832,250,621.929539
-145602.645284,250,627.817037
-140675.44181,250,633.823085
-125793.872335,250,639.882855
-148350.46138,250,645.766162
-127339.797093,250,652.103228
-126462.245995,250,658.611884
-135200.503831,250,664.861341
-130880.228474,250,670.741216
-132450.504574,250,676.57049
-128835.737074,250,682.744574
-19942.398291,43,683.797231
-137590.490313,250,689.923531
-166361.478111,250,696.184213
-62428.10145,99,698.602116
-126620.752369,250,705.162953
-128777.611795,250,711.202601
-125716.254398,250,717.294619
-129528.936441,250,723.262457
-70870.821215,69,725.01967
-162841.045766,250,730.825894
-139969.605427,250,736.674823
-139604.873987,250,742.378478
-151682.715795,250,747.981226
-138627.217299,250,753.665622
-126906.73401,250,759.584826
-155065.35709,250,765.248608
-131752.47934,250,771.135581
-139056.913892,250,777.149689
-140780.087985,250,783.327078
-140565.332933,250,789.202829
-144519.422573,250,795.328501
-178701.164027,250,801.284841
-154375.261863,250,808.336228
-125694.065855,250,815.104764
-133272.802045,250,821.92248
-75889.376395,131,825.436682
-126914.556017,250,831.712082
-127761.4649,250,838.511155
-47958.115566,99,841.212025
-125998.978686,250,848.39185
-132594.307021,250,854.851993
-126441.737891,250,861.212719
-210032.337317,250,867.127244
-193712.631994,250,872.940998
-143076.498026,250,878.878114
-184388.315339,250,884.885068
-125798.767402,250,890.922331
