#{"t_start": 1762638964.5330398, "env_id": "PulleyEnv-v0"}
r,l,t
-101413.207184,14,1.23282
-108470.071071,35,1.415437
-113897.573397,21,1.532327
-78727.109731,61,1.852381
-80276.703256,33,2.029107
-106577.231729,23,2.149597
-106994.198652,29,2.295504
-64855.335494,70,2.65645
-80604.525325,110,3.276589
-110312.898735,25,3.423674
-91737.020299,14,3.512816
-97263.290715,24,3.651195
-124194.128743,28,3.814173
-93780.11618,26,3.961824
-90989.489478,8,4.008232
-99263.195992,60,4.335461
-176556.760283,54,4.631639
24292.894956,216,5.871202
-96289.741555,19,5.983336
-149759.022537,38,6.192961
-89502.808836,7,6.233801
-101727.972152,10,6.290346
-94774.556164,40,6.597502
-101899.00302,14,6.678094
-83513.585408,64,7.702701
-69065.175268,27,8.158238
-174207.321246,135,11.272012
-71424.443875,55,12.581579
-106867.944244,28,13.231898
-153364.98064,86,15.509833
-88149.240511,17,15.927208
-140091.829952,26,16.571913
-174401.904833,17,16.975637
-103597.155297,25,17.595068
-198903.958522,109,20.311555
-103788.091273,42,21.117621
-15335.775368,137,23.702545
-145864.342257,88,25.302824
-104906.516765,16,25.599009
-120808.153795,32,26.159449
-151866.267078,101,27.952902
142623.226581,250,32.387698
81316.501962,250,37.026044
97382.915301,250,41.668688
233963.92828,250,46.218533
27532.991426,250,50.83443
62689.757157,250,55.443507
69762.233967,250,59.981926
76420.655999,250,64.495972
223848.658956,250,69.061313
149368.122395,250,73.558573
241499.155036,250,78.168531
184595.909748,250,82.800555
149757.433481,250,87.701067
168698.265256,250,92.518829
159702.975004,250,97.354498
152173.360352,250,102.221334
307362.998978,250,107.044797
209328.3733,250,111.964972
236899.754597,250,116.857908
237837.981777,250,121.746426
310107.27472,250,126.589047
336127.815977,250,131.479464
372011.754731,250,136.332777
423167.499586,250,141.172829
438428.758318,250,145.76665
690741.183404,250,152.120606
414265.043739,250,158.72478
502360.164702,250,165.247357
469126.76105,250,172.625702
832595.796876,250,179.304594
790137.155647,250,185.467241
634135.054146,250,192.023491
1249274.642639,250,197.90029
749693.423445,250,203.897933
726477.537693,250,210.293218
433524.89588,250,217.632155
799810.820655,250,223.943237
764139.709093,250,230.239206
1610451.781809,250,237.025236
657399.94713,250,242.922181
554033.388297,250,249.672807
887948.161176,250,256.110115
840774.683392,250,262.351454
638452.283172,250,268.090417
683650.909681,250,274.910782
1093246.077431,250,281.622771
1684126.892983,250,288.426138
554647.348489,250,294.760294
837416.086011,250,301.037324
806605.706102,250,306.872036
1061815.019548,250,312.925248
570539.576093,250,319.313572
992293.701316,250,325.946261
1572105.93167,250,332.513474
805256.061983,250,338.89274
631754.225079,250,345.100198
764774.451255,250,351.293409
765898.203767,250,357.254421
772505.427398,250,363.215196
1118993.786932,250,369.255049
809792.624371,250,375.154597
627242.860592,250,381.32499
877419.94307,250,387.333695
1365525.331667,250,393.517413
842211.893902,250,399.593829
1366580.004018,250,405.839133
824941.396505,250,412.045549
849255.88926,250,418.027999
716557.399862,250,424.129622
961596.383654,250,430.114763
870369.24895,250,436.019216
754001.440474,250,442.037373
1126731.372367,250,448.220567
1263841.805337,250,454.338562
1222117.099963,250,460.429106
878764.717323,250,466.486289
1761432.665354,250,472.70534
1337835.24908,250,479.071908
352648.065589,250,485.414456
797162.172888,250,491.852872
1101046.186044,250,498.101329
1705737.236382,250,504.287978
1259395.716254,250,510.470889
1580112.70142,250,516.666971
578192.107449,250,522.745527
983717.666098,250,529.281514
1419244.446627,250,535.869767
2004533.126745,250,542.19057
1308309.190879,250,547.975366
1200683.14841,250,554.071546
401189.540573,250,560.542185
1968359.898984,250,566.726562
1372214.341665,250,572.655868
1268356.569,250,578.520983
1195760.808038,250,584.875496
1700939.058642,250,591.228072
2256843.7814,250,597.661535
846520.832947,250,603.567425
197743.71982,250,609.571712
2411483.143088,250,615.822067
580040.433182,250,622.435497
1841167.704931,250,628.580351
220479.824515,250,635.516674
1318624.559614,250,642.449419
1471695.821208,250,648.845803
1328692.568797,250,654.856633
144804.645856,250,660.855113
331750.915917,250,666.967036
228762.329487,250,673.510497
1885368.554537,250,680.019109
2486015.936908,250,687.433583
2298810.357471,250,693.863868
150188.320221,250,699.815513
10411.009465,250,705.967548
252206.074766,250,712.386148
2375644.867012,250,718.800354
341433.618613,250,725.025298
6463859.63938,109,727.745072
1611453.108351,250,734.186427
2276505.531113,250,740.535391
1969481.474288,250,746.880939
2155800.434697,250,752.934903
181488.043846,250,759.056794
2233680.635937,250,765.414683
321033.921358,250,771.542082
2376645.270101,250,778.243384
2257952.381539,250,784.408432
2000227.229005,250,790.906072
27960.087752,250,796.855089
1624158.747561,250,802.814239
2405551.223864,250,808.919552
330564.808795,250,814.887652
378343.058598,250,821.012245
2326968.959052,250,827.392474
2164694.391101,250,833.497327
234146.802893,250,839.497159
2918148.752422,250,845.476352
186993.917676,250,851.257548
143466.840485,250,856.700712
2565137.542223,250,862.876215
1992759.184953,250,868.972267
-22006.590558,250,875.078683
2312157.075852,250,881.183526
2168173.474845,250,887.211306
62693.583454,250,893.276201
110456.823827,250,899.264965
2851945.01824,250,905.500128
2331330.370041,250,911.564616
2580638.268432,250,917.661041
6225097.735414,92,919.848644
2450684.02737,250,926.060746
2319015.626478,250,932.38152
