#{"t_start": 1761872559.2795587, "env_id": "PulleyEnv-v0"}
r,l,t
-172274.959047,5,1.238557
-152867.651348,14,1.318456
-184084.794073,6,1.353749
-601826.127187,49,1.630561
-190585.744367,7,1.67106
-453764.060068,28,1.828095
-343790.039744,19,1.933887
-314027.717272,16,2.01907
-254296.23858,12,2.089132
-79657.908044,52,2.371219
-656727.56042,74,2.777148
-343610.49933,35,2.976685
-104936.645877,24,3.109184
-355555.441148,20,3.215349
-206995.315729,9,3.264769
-364351.050275,42,3.486013
-212858.520796,9,3.532213
-765656.832401,74,3.927711
-102914.906338,10,3.982127
-185087.520767,6,4.014525
-109738.749593,29,4.173032
-85534.792457,51,4.457982
-116103.786388,17,4.550876
-94383.353996,19,4.653641
-262774.944864,12,4.71876
-179351.742075,48,4.994383
-149382.831198,20,5.100623
-172257.459936,5,5.128291
-180539.463157,27,5.273267
-88294.092398,48,5.523564
-652881.28887,46,5.772274
-581757.659076,92,6.269728
-190246.95979,7,6.305917
-234762.702698,92,7.255971
-376815.219894,62,8.395939
-187285.722429,7,8.535317
-167632.246034,5,8.627819
-185683.806095,26,9.1296
-175796.938489,5,9.226556
-210788.089204,9,9.38648
-287799.404193,14,9.659055
-277191.260229,13,9.907257
-191552.977967,23,10.35439
-108920.478762,24,10.812045
-90462.231452,38,11.545908
-124709.147621,28,12.089289
-103320.41844,57,13.226569
-172284.826514,5,13.326844
-202926.709265,8,13.471821
-173018.844924,5,13.567157
-350199.844697,22,13.988818
-331245.930174,37,14.683218
-493271.221126,30,15.264837
-81342.592028,52,16.283165
-344157.420268,25,16.771426
-327185.110144,113,18.97862
-209726.404899,12,19.211134
-358245.491652,37,19.934664
-285004.035724,14,20.209048
-104509.057945,20,20.607527
-477851.947247,29,21.167516
-291853.866665,25,21.630954
-167622.136604,82,23.233792
-290543.337434,14,23.508873
-345243.216042,19,23.885614
-312014.106931,15,24.188476
-385762.735291,48,25.13207
-96096.5316,50,26.107178
-143147.079644,29,26.681644
-248985.817766,134,29.234728
-101403.086261,38,29.933566
-90151.898309,41,30.710851
-104253.594887,26,31.20079
-777958.100444,86,32.823319
-207001.11742,9,33.007288
-173402.081605,48,33.95667
-318056.339262,48,34.915642
-427619.291076,124,37.353287
-64751.968784,64,38.60861
-95747.851482,26,39.104247
-206430.550141,174,42.372658
-462404.351893,94,44.149175
-388393.34063,22,44.555347
-274843.101034,200,48.249419
-174662.1513,5,48.347778
-82207.081264,95,50.15383
-52374.056225,211,54.204912
111151.992074,250,58.90003
10904.013614,250,63.547022
101397.250451,250,68.269085
-200691.213194,8,68.410286
87402.599191,250,73.04287
-244736.515484,10,73.223119
31219.39432,250,77.787588
-221791.247572,250,82.515014
-200780.50302,250,87.096704
-236199.64706,10,87.279696
-306469.919663,16,87.567929
-469264.126678,250,92.120078
-223272.878732,10,92.308744
-171570.158095,5,92.398647
-836.893932,250,96.990946
298523.802533,250,101.714898
-278117.235493,13,101.960377
-3467.743048,250,106.577263
-173847.692168,5,106.680877
-34444.42639,250,111.393041
1165.889538,250,116.031719
-43049.286301,250,120.671149
141832.267662,250,125.353631
98512.228562,250,130.039198
-209701.941092,250,134.582217
-174797.485245,5,134.669565
-174008.506355,5,134.76161
-233859.088841,10,134.948121
298548.312706,250,139.590092
113327.902858,250,144.267286
