#{"t_start": 1761872559.280558, "env_id": "PulleyEnv-v0"}
r,l,t
-431977.789706,27,1.363863
-243167.838635,10,1.419511
-470718.024601,36,1.624585
-176749.363586,5,1.654941
-230227.711393,9,1.705348
-105036.393654,27,1.854306
-84178.951096,28,2.007828
-200125.320609,8,2.05667
-144359.663803,24,2.185591
-459360.766294,91,2.687296
-419881.82779,26,2.826899
-55253.354141,104,3.398772
-407107.772095,29,3.548301
-241070.297143,11,3.60433
-268234.370794,12,3.670797
-175243.866028,5,3.697058
-288046.49148,34,3.874769
-112912.65492,32,4.05228
-261750.577185,12,4.116941
-151386.679783,58,4.441727
-436527.773314,26,4.582902
-392514.273249,22,4.702248
-226632.499243,10,4.756335
-354688.77937,19,4.873561
-243595.466602,10,4.927549
-273773.212574,14,5.004497
-157478.788085,40,5.219317
-172201.795161,5,5.245251
-107128.848965,48,5.49702
-293450.525128,53,5.782649
-171905.059159,5,5.809161
-171479.711127,5,5.836909
-351789.101346,21,5.949611
-170503.376712,5,5.976813
-577666.120597,82,6.413425
-113301.190308,19,6.515541
-174089.825366,5,6.542737
-672149.638663,66,7.602332
-582476.577541,38,8.306849
-438503.701167,39,9.05113
-284574.978224,16,9.350102
-167242.113302,5,9.440333
-177998.302493,6,9.559824
-107896.627806,21,9.961988
-109569.558576,17,10.291016
-176461.702579,6,10.411226
-174278.0172,5,10.509433
-280640.323564,17,10.830858
-173315.178615,6,10.945259
-142209.253073,13,11.197623
-375491.165422,108,13.325845
-255658.388507,14,13.586026
-177591.169231,5,13.688982
-304331.340298,97,15.542425
-369005.734811,21,15.94251
-259731.033846,15,16.243649
-116063.23884,36,16.948989
-108009.315765,13,17.193934
-421802.003513,30,17.777219
-242865.526905,11,17.992876
-281114.674387,22,18.418889
-204924.801917,8,18.583427
-182608.645893,6,18.702562
-183038.193127,6,18.821995
-237906.74814,17,19.151634
-179742.789364,28,19.69707
-199099.685791,8,19.854375
-194999.228685,32,20.488085
-467719.547233,48,21.413308
-380728.455765,29,21.964137
-504248.960136,64,23.214029
-172282.285575,46,24.123653
-717713.958479,58,25.270317
-393727.153638,49,26.221454
-382766.769083,148,29.077516
-174246.577827,5,29.165825
-230522.73348,12,29.370298
-172479.038649,5,29.46375
-171990.236149,5,29.554936
-218023.116981,10,29.743192
-178098.361465,5,29.841223
-293880.684862,14,30.106769
-172660.292853,5,30.200277
-210978.991074,8,30.348475
-605308.932053,65,31.578625
-115198.124395,64,32.782024
-407034.146809,27,33.327592
-217607.90022,10,33.527851
-526407.077021,75,35.01795
-178355.360599,5,35.119771
-178038.216643,5,35.216401
-95456.738308,98,37.13406
-451034.432059,36,37.845167
-92925.776846,86,39.513031
-576109.696129,48,40.420461
-347532.408302,147,43.17378
-173051.590906,5,43.271824
-177299.502584,5,43.366328
-102270.904704,36,44.037292
-236273.798976,11,44.23764
-189997.807916,7,44.376491
-389387.074119,24,44.828881
-36104.6684,121,47.051392
-434407.103473,250,51.805677
-494346.802823,250,56.535905
156261.958494,250,61.183671
99946.948898,250,65.859856
-226896.023924,250,70.573392
62928.558162,250,75.154442
31843.291104,250,79.770676
-78514.338067,250,84.473725
-70533.349482,250,89.002285
-50971.626347,250,93.577146
-239247.335436,10,93.753018
-96463.795035,250,98.39862
91921.291266,250,103.071494
-275884.742925,13,103.321707
-198473.391918,7,103.464047
72885.422018,250,108.141582
-259318.080483,12,108.363072
71120.518323,250,113.059649
-236781.586226,250,117.684708
-175759.641329,5,117.775523
-536667.276457,33,118.396165
-190031.138219,7,118.538305
-171461.015504,5,118.640274
-256762.167008,12,118.856947
-174163.929823,5,118.949808
107994.344818,250,123.571775
-192263.736599,7,123.708533
-226352.174792,9,123.87706
-224499.273054,9,124.050361
-32423.858712,250,128.720782
-201919.414197,7,128.857755
-273534.504348,250,133.455162
-176476.45705,6,133.569469
21099.833277,250,138.172189
97892.051517,250,142.855527
-21446.391622,250,147.398753
274463.110607,250,151.91825
-175703.97403,5,152.007975
103629.953969,250,156.628861
-173773.879704,5,156.720481
293031.008675,250,161.490197
109656.551832,250,166.418425
-1505.827644,250,171.369094
-188288.618045,250,176.336774
289886.484556,250,181.181281
-172439.434248,5,181.284493
-170920.982471,5,181.388929
96228.187195,250,186.34452
370727.98003,250,191.207031
272138.039766,250,196.112848
483181.398221,250,201.1217
-268080.45566,12,201.364252
-212193.329761,9,201.540102
-174367.352172,5,201.636514
-176503.374389,5,201.729954
-171854.444513,5,201.825254
-183684.797485,6,201.940326
-317045.873264,16,202.247121
131812.482192,250,207.066575
