#{"t_start": 1761872559.2785614, "env_id": "PulleyEnv-v0"}
r,l,t
-193424.265283,7,1.250557
-230544.763892,11,1.313432
-176750.59225,5,1.342338
-99174.815172,23,1.471132
-276099.74391,13,1.546327
-232523.583232,10,1.602257
-175729.409016,5,1.631558
-137288.185541,36,1.834205
-184623.591316,7,1.874399
-209686.107531,51,2.154707
-217132.904114,8,2.198663
-94207.672325,37,2.399349
-113673.56827,19,2.505757
-565499.409883,41,2.729989
-174528.150327,5,2.756395
-172481.634938,5,2.784287
-109900.853494,20,2.893692
-172054.311111,5,2.927134
-168822.056872,5,2.954373
-99758.128651,21,3.068297
-76081.429933,79,3.492011
-315363.488771,17,3.580028
-167743.675666,6,3.611311
-285653.911685,60,3.933691
-175224.085678,5,3.961952
-207814.332008,17,4.053334
-282021.445876,82,4.507778
-176743.364854,6,4.540754
-171907.655722,5,4.568219
-174739.69171,5,4.595044
-206375.58402,145,5.389111
-161784.200569,5,5.415556
-191466.275411,24,5.540077
-209588.656827,19,5.639011
-106294.039414,22,5.761723
-369675.719443,20,5.870268
-250516.485744,11,5.930284
-624273.452281,74,6.328634
-93519.220186,18,6.420036
-103609.946289,29,6.576423
-173207.210353,5,6.602708
-600123.730242,58,7.659409
-213415.925651,8,7.805084
-175238.473109,5,7.90227
-500853.320775,33,8.514724
-102301.134322,12,8.744607
-568652.824214,39,9.481891
-233416.893379,25,9.962924
-219210.387807,9,10.141805
-199182.967127,11,10.354012
-172500.100306,5,10.448393
-312605.504245,16,10.753931
-264370.779148,14,11.019037
-209726.234718,108,13.142804
-248177.989141,12,13.379641
-234614.072152,11,13.588022
-388030.457076,26,14.074012
-174618.133331,5,14.16185
-100451.088279,14,14.430302
-252611.39969,11,14.646101
-234096.153634,9,14.815849
-304475.305806,30,15.401162
-113868.879936,19,15.767602
-276716.589169,16,16.08627
-212336.588516,14,16.362903
-323246.276891,67,17.6619
-92616.780135,38,18.39915
-93550.545008,85,20.063892
-110619.24856,17,20.405515
-235235.166324,10,20.60749
-385996.805797,31,21.207497
-470277.610014,34,21.843564
-173465.901205,5,21.946417
-109044.872742,31,22.553395
-392611.287253,23,23.010889
-242364.867641,13,23.254511
-262104.016573,12,23.489377
-168908.757041,5,23.58721
-99443.060217,44,24.46049
-177893.928499,5,24.560876
-239200.024797,10,24.755405
-169936.924051,5,24.857879
-208342.238101,19,25.232989
-257331.575808,14,25.499507
-239259.522272,10,25.691133
-605799.158964,128,28.174153
-266381.051547,13,28.436484
-464942.098213,35,29.09579
-221312.600464,22,29.48429
-174403.34339,5,29.575349
-385148.023817,21,29.969513
-347909.558831,42,30.762924
-634692.173414,88,32.418713
-173126.554973,5,32.519377
-421718.263432,28,33.068167
-96032.899213,50,34.055472
-446935.772213,76,35.577838
-173609.3019,5,35.6757
-93762.143333,164,38.881206
-198192.491677,7,39.010292
-95478.258468,38,39.729832
-515557.148263,100,41.59025
-557211.953486,85,43.212062
-173638.096629,5,43.312138
-240191.160508,10,43.494032
-88104.157884,102,45.387378
-115189.646228,119,47.580879
-108473.909278,250,52.340986
-213622.469568,8,52.490843
-438464.961358,250,57.242476
-255264.966334,250,61.874431
-634537.818404,250,66.582122
-461860.26384,250,71.275956
-132678.22845,250,75.824528
-528637.149252,250,80.47757
52572.321144,250,85.140338
-202614.402005,8,85.302467
-206936.063944,8,85.449458
-353646.440564,250,89.975348
103416.129507,250,94.567676
-174782.352189,5,94.663063
-248743.015326,250,99.348809
103212.165626,250,103.979939
-276440.038305,13,104.221507
-172471.806488,5,104.316024
-392999.350734,250,108.977616
-283381.734925,13,109.224226
117827.828884,250,113.950505
-228693.25887,250,118.585878
-177171.648094,5,118.680058
108651.192673,250,123.273842
289550.392269,250,127.972492
-372051.302831,21,128.3634
-199909.634236,8,128.515289
85342.417838,250,133.118308
-257180.39824,12,133.337101
-170513.385677,5,133.435582
62722.221133,250,138.0195
123004.177886,250,142.722479
-19857.030679,250,147.264235
-66427.16764,250,151.789237
23383.71301,250,156.406713
169593.398475,250,161.145105
-329421.216362,16,161.46533
90460.27824,250,166.394037
154100.909372,250,171.346748
416403.493711,250,176.315484
-175272.750603,5,176.425057
-175236.022354,5,176.524965
-282765.021163,250,181.368261
-225838.011716,9,181.55672
2076.176279,250,186.51075
-345768.135632,250,191.373197
-40990.574063,250,196.275068
-176439.04059,5,196.376101
-274467.542367,12,196.609428
279015.86323,250,201.615934
69251.963498,250,206.441968
51490.199533,250,211.265972
-298528.941004,14,211.54153
-195576.428762,7,211.677896
-208817.208188,8,211.830911
27107.136325,250,216.711969
458785.255262,250,221.618805
331493.035823,250,226.459577
427825.459232,250,231.348599
-50676.589479,250,236.294433
521069.649418,250,241.445606
-176558.269432,6,241.567914
-59515.053466,250,246.538409
145078.688565,250,251.627524
-221744.998606,9,251.807925
65504.77538,250,256.240707
166475.985605,250,260.915297
-171819.498738,5,261.074545
-252963.057239,12,261.486212
-172504.794166,6,261.660101
-172485.304295,5,261.785088
113578.766248,250,267.503453
65317.409111,250,273.723403
323981.26556,250,280.287104
-167018.035384,5,280.400693
817593.969795,250,286.401352
452512.107613,250,292.426362
1044637.177147,250,298.21488
-206395.482972,8,298.399273
-215113.523415,9,298.606777
63736.887848,250,305.000552
-185122.473225,7,305.198711
-215703.579328,8,305.415715
-171720.638117,5,305.561312
-169805.494407,5,305.670627
603951.498755,250,312.510057
491061.88001,250,319.230318
-193621.767409,7,319.408477
394161.814502,250,325.914026
743456.619231,250,331.938744
-216886.122945,8,332.150111
342396.771022,250,338.545291
679306.323848,250,344.959217
578120.29854,250,351.308193
-282297.636709,14,351.625469
624551.267799,250,357.594531
-169534.834331,5,357.708703
-193829.200337,7,357.890463
-177945.473565,6,358.032755
495870.455428,250,364.477447
326739.443068,250,371.137337
-173646.576023,5,371.275422
-214883.404365,8,371.483181
-328283.790227,16,371.891062
381905.818823,250,378.590599
-190247.968336,7,378.787027
738878.551901,250,385.075586
1102225.795516,250,391.268637
-185142.887327,6,391.428529
479502.127858,250,397.837206
1347045.163075,250,404.309045
1398755.30833,250,411.04293
-250693.584012,11,411.340124
-203084.770868,8,411.571471
-173505.330589,5,411.692161
1129841.248268,250,417.921956
566857.501085,250,424.604368
-241772.353866,10,424.854685
-175112.982804,5,424.965332
1585633.277959,250,432.024184
660456.75534,250,438.507593
-174195.74634,5,438.628139
