#{"t_start": 1761610435.1343722, "env_id": "PulleyEnv-v0"}
r,l,t
-161349.179646,1,1.204724
-141113.925199,13,1.275997
-16936.321329,98,1.804505
-83304.970994,35,1.992271
-79579.32366,47,2.254688
-185812.213808,23,2.380247
-5239.020592,194,3.438151
-165488.285951,25,3.610318
-66643.431301,71,4.00231
-236717.763903,28,4.156396
-117548.715781,1,4.166246
-56261.4237,107,4.750504
-227428.363534,33,4.943254
-146089.195088,13,5.025098
-96467.662339,24,5.15591
-44771.879433,84,5.661735
-65922.10251,42,5.901147
-232180.987476,29,6.070254
-88002.159501,14,6.154909
-110877.120422,30,6.326448
-229226.169438,2,6.335594
-180596.251614,46,6.587152
-206535.050643,2,6.599679
-94893.861066,29,6.775743
-207854.834401,56,7.843357
-190681.515201,21,8.246088
-135119.518835,1,8.269341
-126726.226636,18,8.58834
-123140.539208,89,10.234261
-100382.57663,13,10.489429
-116549.257854,1,10.509871
-193429.532526,12,10.732034
-90917.751997,25,11.200782
-117567.56515,1,11.217456
-135192.985632,1,11.237811
-98368.830563,14,11.52277
-161349.867291,1,11.543661
-109900.694711,28,12.067596
-112467.987255,16,12.348928
-324946.603979,18,12.669603
-202711.308285,26,13.111991
-63396.409882,90,14.720437
-121153.917189,13,14.963033
-88765.849967,31,15.553861
-159201.192883,23,15.998091
-89640.951003,26,16.506243
-117546.953466,1,16.528236
-198229.208467,16,16.867496
-135261.474977,1,16.885798
-135226.56658,1,16.910312
-106685.411004,12,17.134828
-115705.282233,45,17.925206
-151047.836542,19,18.279326
-98170.314208,20,18.641794
-108680.878772,15,18.934205
-117663.700747,1,18.947503
-86144.790238,48,19.885525
-164034.200885,23,20.323625
-74645.503538,16,20.631685
-192741.044845,20,21.011509
-310650.923478,21,21.418448
-126282.741015,1,21.436073
-195054.989582,2,21.472924
-190261.141838,2,21.511955
-128574.273067,14,21.778186
-94975.17848,24,22.221623
-239014.358849,35,22.837822
-119391.449108,35,23.459829
-94648.012001,68,24.812039
-88659.584824,29,25.908183
-90778.692851,13,26.377334
-135092.998479,1,26.425517
-135100.983163,1,26.464343
-84319.899743,29,27.543267
-84186.291254,50,29.488841
-117650.414799,1,29.525314
-161445.770559,23,30.46695
-143805.586397,1,30.508271
-87522.479365,33,31.478423
-100101.171011,30,32.209106
-85397.760992,27,32.872328
-59622.44026,95,35.458464
-96083.212538,25,36.122521
-147024.905785,53,37.499117
-91053.646224,16,37.918031
-99622.393471,15,38.271448
-143867.928157,1,38.301226
-61425.677638,83,40.421429
-92560.415632,14,40.803955
-117660.212372,1,40.822412
-91474.138717,39,41.813833
-110138.975055,25,42.379961
-89002.715766,22,42.894258
-117568.492296,1,42.924872
-185908.029828,21,43.441245
-96953.779459,20,43.965008
-82931.857989,55,45.316756
-77695.183026,60,46.773183
-77073.517706,34,47.577581
-161366.708473,1,47.609063
-213007.393008,27,48.386061
-91665.198694,68,50.019297
-126294.763345,1,50.048098
-95024.644857,46,51.123556
-117605.700872,1,51.141905
-85972.723082,25,51.738091
-62696.328475,68,53.420016
-119795.091054,47,54.537565
-122594.999544,36,55.459309
-74286.326138,79,57.448195
-143838.113327,1,57.474933
-81469.140628,39,58.472515
-126266.924929,1,58.49318
-126288.328136,1,58.526504
-167892.622072,24,59.184715
-84941.262319,41,60.5584
-186251.223476,103,63.485801
-9767.037435,225,71.131631
-53259.938069,242,77.146883
-52250.107727,118,80.03282
-135095.71748,1,80.052451
-84097.959792,135,83.540752
91882.57728,250,89.694041
-48598.542201,88,91.953692
-59028.245671,113,94.597842
-125101.868763,204,100.499658
95191.059602,250,106.819273
-116549.091722,1,106.83975
-117681.416117,1,106.860362
-122261.296505,154,110.413886
-126262.502961,1,110.435277
-135109.742702,1,110.484478
-87208.518279,156,114.49307
57656.087079,250,120.487423
157937.648657,250,126.770175
156352.119705,250,133.14422
171219.710563,250,139.215442
38867.382861,250,145.551434
2078.785167,184,148.958556
146087.254605,250,154.53025
-168.678773,213,159.578108
138594.715141,250,164.245535
-2551.505203,199,168.085726
-166230.978813,1,168.112444
-117552.631554,1,168.126806
128266.913832,250,172.931467
124172.126855,250,177.430481
-117545.003161,1,177.44564
80107.603787,250,181.734472
-117563.698145,1,181.760296
127725.299461,250,186.418553
-135004.576261,1,186.428852
49291.339711,250,190.80794
49698.703497,248,194.968349
-147962.357203,218,198.853238
-117567.188647,1,198.873987
-41693.365487,121,201.104543
-1945.105857,172,204.421578
-117547.130995,1,204.452399
-61031.276254,173,207.775551
-7815.699144,173,211.145632
-45594.251203,81,212.752233
-151490.76022,54,213.821129
-175152.564596,58,214.958593
-135091.758643,1,214.982096
-118165.78504,170,218.288398
-130480.702213,129,220.800348
-117550.972825,1,220.821692
-126368.06193,1,220.850201
-4479.233216,250,225.650818
-245088.463362,78,227.156474
-239035.731438,156,230.200097
151813.570363,250,235.112307
-134002.103806,1,235.140895
