#{"t_start": 1761610435.144054, "env_id": "PulleyEnv-v0"}
r,l,t
-86679.419699,45,1.438148
-88283.856773,28,1.587774
-147620.850745,51,1.860039
-126369.162356,1,1.871792
-83806.266335,57,2.173058
-117643.931976,1,2.173058
-198348.440078,23,2.303459
-135090.705038,1,2.31931
-88551.249267,28,2.468431
-200687.41828,76,2.888816
-119042.835214,41,3.108627
-173500.313027,75,3.522757
-96964.948388,16,3.648262
-80495.895478,34,3.835299
-90272.518372,24,3.960756
-172259.922355,41,4.178784
-90761.338697,20,4.287515
-192880.810227,2,4.305342
-182626.368218,1,4.305342
-143907.655234,1,4.32114
-135025.05007,1,4.334742
-1449.387446,160,5.231945
-98478.075382,52,5.535458
-86883.809177,37,5.76123
-141850.662737,28,5.921987
-92955.181698,19,6.036277
-98704.92817,15,6.121502
-94550.038467,18,6.234045
-102622.590643,16,6.318588
-90442.643043,33,6.498048
-82338.651462,24,6.636876
-271816.978883,48,7.281747
-24050.882252,160,10.244648
-283504.575707,32,10.853231
-134986.447558,1,10.879197
-76606.106461,67,12.146793
-218188.284199,10,12.321434
-147834.444102,48,13.151788
-184383.772986,24,13.588124
-267405.213748,16,13.85254
-195406.06271,19,14.191681
-187740.719268,22,14.589033
-183764.481058,2,14.629991
-127314.737193,46,15.503393
-62564.028572,72,16.942978
-174520.579591,2,16.983528
-113699.47904,16,17.280122
-155269.889208,53,18.212132
-89805.134789,19,18.558376
-126364.953826,1,18.581563
-94863.06753,15,18.866765
-327909.341477,62,20.063093
-123498.890313,18,20.41065
-114000.302237,31,21.004844
-176185.122999,18,21.360305
-100938.820411,14,21.610387
-64702.200706,76,22.99832
-116283.373441,29,23.51019
-187864.86196,1,23.529021
-112445.49253,37,24.205435
-111653.234138,15,24.517551
-116702.38128,13,24.830719
-90199.500029,22,25.695489
-126896.197181,1,25.730607
-135219.781218,1,25.770981
-117664.293464,1,25.811733
-135077.511586,1,25.837763
-235864.896427,22,26.60506
-135098.869895,1,26.635072
-160448.717554,1,26.680287
-91319.144776,44,28.386467
-79866.766793,30,29.567147
-143823.30199,1,29.608157
-148640.565238,27,30.657176
-85433.451922,39,31.754243
-135207.568791,1,31.785126
-173762.419203,20,32.245602
-103079.82555,15,32.608709
-78219.634801,62,34.112628
-62477.9561,57,35.849937
-126172.518695,25,36.475577
-138753.995149,75,38.380501
-227699.815292,2,38.429245
-69805.348063,69,40.205189
-224144.606046,21,40.771472
-105050.017552,18,41.227894
-184090.518452,2,41.278896
-93446.478209,16,41.680053
-266170.00546,3,41.755197
-108973.166196,14,42.087086
-89169.786059,45,43.172953
-117562.531076,1,43.191152
-132916.324575,76,45.040423
-82801.828126,44,46.10698
-87291.559327,37,47.047494
-92147.979767,32,47.810795
-143952.344085,1,47.851556
-160723.501069,102,50.373262
-86515.871981,25,50.984137
-27392.404862,129,54.114583
-65772.967969,57,55.535237
-54731.111033,118,58.520422
-185113.127795,20,59.073814
-126162.417896,1,59.095987
-91068.544339,11,59.379239
-116579.952053,1,59.413823
-57457.958357,95,62.543386
-105610.356669,80,64.564344
-47926.216769,89,68.109457
51421.342618,250,75.04651
22106.078542,244,80.906435
-143922.129137,1,80.930466
-76930.549498,51,82.22909
120082.775556,250,88.590403
-235287.500215,35,89.411842
-134993.053121,1,89.441302
118360.236764,250,95.561084
-143860.022971,1,95.587341
-35320.57703,119,99.218261
179310.502513,250,105.685771
-117568.895729,1,105.724543
141288.787576,250,111.709216
-45538.382162,148,115.489535
-20560.7702,250,121.479791
-135110.732052,1,121.502673
91647.830539,250,127.795259
79763.091924,250,134.15288
-117554.684776,1,134.179731
-117548.832981,1,134.203459
-143808.267966,1,134.232582
69078.851017,250,140.378393
-126466.401844,1,140.3968
-117557.384013,1,140.436067
133182.041738,250,146.458928
-135082.537654,1,146.479462
121567.256218,250,150.926353
-117445.536891,1,150.945467
66743.733297,244,157.164543
98561.387588,250,162.182513
-11231.873188,250,167.097192
-134274.306461,172,170.251695
-45171.081694,195,173.979687
-104492.473219,99,175.732832
-26388.894909,144,178.458843
-171305.027345,2,178.499969
-221980.364116,2,178.530708
-20759.44858,161,181.135293
64468.559578,250,185.869744
-19734.832064,145,188.352238
161286.03356,250,192.598615
-93456.95898,175,195.645163
-42547.807909,82,197.087937
-161546.456092,1,197.108391
534.326883,169,200.177656
-135087.101337,1,200.197693
-53003.504232,141,202.865342
-105670.012924,121,205.217737
-117557.82561,1,205.239736
29170.127979,231,209.704271
-161430.687494,1,209.726631
-56451.261152,74,211.164512
-161489.224464,1,211.184883
144322.322786,250,216.120607
-38656.693685,101,218.061705
100220.319114,250,222.913903
-91224.929464,54,223.951829
-135082.993189,1,223.977416
-63935.315109,74,225.395824
154180.182245,250,230.245604
142612.198787,250,235.171476
-135087.295677,1,235.191605
-140443.944266,97,237.043392
-142309.734235,143,239.766332
-40445.837446,94,241.560512
-19127.007588,122,243.928692
-24117.8356,110,246.055685
-48910.945934,117,248.361147
146492.228795,250,253.141059
-117547.242303,1,253.16202
-13015.524926,216,257.284131
-37938.779036,180,260.842354
-117548.668666,1,260.860698
-134996.520967,1,260.886356
-126288.082938,1,260.906363
-160949.68414,123,263.297611
-42378.664143,103,265.294482
-45642.430456,89,267.022249
31279.893992,250,271.794858
-80188.703319,165,274.977458
-23055.704975,136,277.57702
-43233.659511,112,279.702098
-135229.275878,1,279.726879
2019.147874,158,282.693779
-117565.078599,1,282.714446
28396.561235,186,286.256874
-161184.573443,132,288.795422
-135093.262855,1,288.81053
-31500.215894,122,291.142862
-9706.125271,250,296.037881
-53389.488385,91,297.771533
-25073.087056,132,300.24682
-117549.565365,1,300.265113
-58681.641776,54,301.295717
-196353.945475,70,302.608761
-143913.967001,1,302.631583
104676.597198,250,307.467972
-197463.104241,81,308.979246
-126275.039675,1,309.010047
-77440.488417,241,313.629963
-187669.836615,45,314.515467
114616.507078,250,319.335313
-82857.358524,51,320.353072
-81927.176039,135,322.864741
-56783.917097,117,324.957741
-66345.628318,112,327.02564
-161447.180537,1,327.045778
-64473.942373,88,328.651831
-65716.217522,65,329.850821
-57874.838333,100,331.676455
-143838.913236,1,331.698492
-32970.508834,139,334.216533
-186106.586232,1,334.24305
-52407.362289,96,335.982596
1906.030583,163,339.023827
-120468.389515,122,341.258594
-143906.352428,1,341.28311
-44372.091592,106,343.181963
12939.357311,229,347.29329
-179010.361693,1,347.314507
-117554.556071,1,347.33273
-135083.789628,1,347.350898
-190510.214488,2,347.399837
-15989.781746,128,349.724698
89032.425819,250,354.377124
-156116.258698,238,358.730878
-10526.39324,161,361.757991
-161028.035636,36,362.394182
34485.95674,250,367.068763
-124374.203542,89,368.682235
48215.104604,249,373.265956
-137859.100958,208,376.979671
-143859.429044,1,376.998558
109316.16953,250,381.52369
101466.471819,250,386.198727
174286.719643,250,390.709873
-61738.245595,115,392.752974
61952.826095,250,397.358691
-133931.144594,98,399.185404
-117644.616716,1,399.204847
148805.917705,250,403.738865
142767.058365,250,408.293975
201964.581861,250,412.868824
65587.01162,250,417.375142
-90501.117208,108,419.363388
123269.732492,250,423.872526
-143838.658556,1,423.892793
120690.696643,250,428.468606
40274.659354,250,433.415577
106967.813308,250,438.234703
-159466.528461,1,438.255387
-19320.971058,125,440.652364
120067.345939,250,445.588319
140514.401862,250,450.611271
101305.351817,250,455.487599
202188.085811,250,460.379524
-117653.556941,1,460.40177
-143848.744305,1,460.417837
-170199.39801,1,460.451959
-126471.755843,1,460.469137
84516.147318,250,465.340671
-19167.109183,250,470.396937
195854.757019,250,475.472893
137484.623586,250,480.318306
-126368.961881,1,480.338997
-126269.795431,1,480.359559
152184.606167,250,485.304706
17170.144545,250,490.457999
139174.33885,250,495.671817
207070.58267,250,500.77456
-143931.832807,1,500.802972
236282.914039,250,506.161601
83594.405358,250,511.366071
84734.410692,250,516.807516
334632.268562,250,522.172383
96982.975651,250,527.873675
114849.410757,250,533.689466
-143866.719773,1,533.708715
130815.159351,250,539.31807
-161263.337427,1,539.347122
-135034.734764,1,539.369462
-133188.997826,1,539.38989
116165.447398,250,544.438922
75253.549497,250,549.36974
175494.380453,250,554.197803
234470.35676,250,559.244676
60216.527248,250,564.180938
-117556.539098,1,564.198238
135690.887756,250,568.910821
173095.00743,250,573.665911
132507.382904,250,578.474566
-134992.01518,1,578.504431
192576.935972,250,583.256308
135354.265985,250,588.026797
-135190.473953,1,588.050942
158508.572124,250,592.928832
246466.96906,250,597.68758
-161433.359491,1,597.717769
-161460.192472,1,597.744626
-3271.840985,250,602.429069
-189442.809571,2,602.475984
282976.869607,250,607.339842
253963.534876,250,612.124438
103204.181327,250,616.833622
139474.897218,250,621.560939
29759.528312,250,626.341819
-404284.819587,5,626.442654
193915.952065,250,631.143925
403483.198668,250,635.870702
224319.16159,250,640.719514
-135095.558961,1,640.744906
136095.699996,250,645.479327
-199615.200145,2,645.522537
165472.625575,250,650.293122
111041.8509,250,655.037314
130685.626132,250,659.727227
98203.263176,250,664.437582
-135213.045001,1,664.45686
70709.616341,250,669.231551
-117595.004665,1,669.264043
-117546.799907,1,669.284318
299680.082444,250,673.927466
-27794.993071,250,678.668881
-117547.250366,1,678.689271
133276.834944,250,683.514129
284238.451683,250,688.348698
121622.949332,250,693.234121
-135093.506638,1,693.258195
-2884.636442,250,698.188055
-117562.391044,1,698.209558
129269.457074,250,703.117384
-135191.116791,1,703.138235
-117566.479736,1,703.164006
138818.999935,250,707.973071
-52933.253856,250,713.011889
-135092.65735,1,713.04269
206353.660888,250,718.081569
115990.612402,250,723.051252
-196596.090387,2,723.099505
125426.402321,250,728.193425
146574.605776,250,733.138591
-20121.612478,250,738.041788
-161366.954536,1,738.061834
-117552.616725,1,738.082315
231967.281613,250,743.062628
63104.229706,250,748.045098
-126270.160824,1,748.066477
363529.19713,250,752.925673
310155.831691,250,757.901369
336550.710994,250,762.737453
-143948.804157,1,762.753821
-135191.696253,1,762.783825
-165870.954933,1,762.811975
130884.184436,250,767.615365
117139.182852,250,772.507476
139044.240169,250,777.462679
-135148.64345,1,777.483188
25601.246938,250,782.460865
-135084.656037,1,782.480453
130422.664536,250,787.466824
113952.862946,250,792.485028
135026.608315,250,797.313566
-117570.817419,1,797.334517
-143850.710521,1,797.347761
115601.604239,250,802.271083
-170265.433694,1,802.291341
-822376.662711,250,807.109077
109568.051731,250,811.860347
357844.429181,250,816.629673
-4954.017115,250,821.467761
137896.806459,250,826.294551
388933.688988,250,830.99048
260350.69392,250,835.803115
135922.070273,250,840.575036
122755.626545,250,845.313039
259549.349112,250,850.110636
-126273.410488,1,850.141581
-190497.269123,2,850.171818
48059.680783,250,854.911054
-135029.858323,1,854.931263
385577.912307,250,859.616103
-52283.043894,250,864.324211
107034.02435,250,869.015536
118974.296116,250,873.744713
210213.068951,250,878.554815
562810.474349,250,883.333242
250155.438999,250,888.036972
-126312.931594,1,888.053217
131342.663037,250,892.821733
57353.388265,250,897.6351
136110.306527,250,902.024068
128383.709938,250,907.525851
93403.97278,250,913.230169
108152.741896,250,918.348366
392112.885135,250,923.000092
67183.79062,250,927.794129
320021.752631,250,932.557691
-144027.43286,1,932.584619
680651.39745,250,937.43334
130458.068028,250,942.316584
-117552.518023,1,942.342378
297177.084675,250,947.128871
-62786.50036,250,951.967715
-117554.52821,1,951.988715
87392.848993,250,956.865124
188066.13835,250,961.665939
216504.396887,250,966.536825
-143861.633496,1,966.557889
-196905.489009,2,966.605376
136746.753059,250,971.406689
162828.077581,250,976.277746
163715.288305,250,981.19543
527455.713946,250,1069.274129
-25232.597341,250,1073.897095
404660.574528,250,1078.536046
-126380.689646,1,1078.55933
-143965.315576,1,1078.578983
-117642.533861,1,1078.5995
-32031.862633,250,1083.162048
500878.888166,250,1087.579127
-117642.898827,1,1087.601246
-117448.132295,1,1087.618268
-68454.404752,250,1091.769358
121135.639687,250,1096.313466
-126512.992005,1,1096.338778
-143813.787967,1,1096.362819
-170078.847453,1,1096.386578
127840.312076,250,1100.95096
-143812.2755,1,1100.971455
129710.98698,250,1105.651434
-187751.028091,2,1105.705196
60532.750067,250,1110.315244
734316.824561,250,1114.856633
336620.171271,250,1119.423221
7608.439361,250,1124.005242
-50888.515349,250,1128.581964
121741.441503,250,1133.301399
89163.522727,250,1137.880503
-135121.057204,1,1137.898817
-152546.245886,1,1137.922431
140789.054402,250,1142.40335
23599.39765,250,1146.945779
-143917.387958,1,1146.970918
34695.657367,250,1151.550736
-117560.217883,1,1151.564375
387450.785014,250,1156.148041
-165013.448177,1,1156.174257
495775.87728,250,1160.691986
105032.912665,250,1165.509319
89818.535854,250,1170.334086
-117672.725932,1,1170.364425
2443.003178,250,1175.255038
353127.740979,250,1180.12957
301668.868584,250,1185.012854
-143907.882631,1,1185.031571
130951.430507,250,1189.869987
150747.804973,250,1194.733849
248809.716796,250,1199.578288
266884.642876,250,1204.418527
133852.210699,250,1209.264307
265827.591718,250,1214.125646
29317.553116,250,1218.963195
-135114.200286,1,1218.983709
89964.474134,250,1223.760884
30314.033163,250,1228.604642
114607.392001,250,1233.432179
129231.784715,250,1238.297957
131637.514614,250,1243.163622
9737.263801,250,1248.107718
69554.588297,250,1253.079112
-126272.604974,1,1253.099542
-135192.32633,1,1253.125319
375155.009978,250,1258.134136
-15847.293139,250,1263.083611
77122.927174,250,1268.061378
27290.91651,250,1273.0039
262064.450956,250,1277.922108
391951.833897,250,1282.779907
-117563.043341,1,1282.806005
-173568.415098,2,1282.8532
-135107.356709,1,1282.873307
104403.153275,250,1287.359755
130632.020441,250,1291.943423
705602.54387,250,1296.767805
150494.430597,250,1301.590703
37835.453979,250,1306.441208
334790.63766,250,1311.219464
119902.095,250,1315.963713
-952.496875,250,1320.76851
236573.526538,250,1325.595256
204543.610747,250,1330.50058
-135220.348388,1,1330.520933
322205.276434,250,1335.248444
291247.50234,250,1339.923725
148337.780948,250,1344.717046
-21925.581427,250,1349.583485
215662.401018,250,1354.259371
659081.943506,250,1358.957733
644922.127778,250,1363.754559
969389.97153,250,1368.550432
87603.888041,250,1373.365392
-135184.427409,1,1373.384014
-15527.709156,250,1378.173546
216806.996436,250,1382.981687
-126489.819709,1,1383.006878
62932.654283,250,1387.805444
92234.121871,250,1392.620436
136214.157018,250,1397.411481
226740.598217,250,1402.243989
9295.209527,250,1407.282411
259397.717662,250,1412.265389
27959.783149,250,1417.143174
133904.261561,250,1422.042075
-135234.118032,1,1422.074967
496183.059158,250,1426.989991
91989.963405,250,1431.90679
160083.127728,250,1436.863544
38153.48981,250,1441.843845
-135005.49535,1,1441.865288
-126374.469963,1,1441.89325
367669.302651,250,1446.886198
135386.808175,250,1451.720951
63811.247635,250,1456.634974
102046.056116,250,1461.531888
