#{"t_start": 1761610435.1343722, "env_id": "PulleyEnv-v0"}
r,l,t
-161513.990671,1,1.204724
-117549.672934,1,1.214868
-117662.267469,1,1.222931
-161364.95674,1,1.228889
-70016.929447,61,1.546694
-117664.491475,1,1.561972
-81477.739946,60,1.885568
-117553.60213,1,1.890089
-334919.870871,64,2.236798
-170382.545008,1,2.236798
-117563.336291,1,2.246173
-135209.758749,1,2.256351
-117549.936626,1,2.26128
-94293.874674,42,2.485575
-126282.238116,1,2.485575
-191591.942041,26,2.624968
-185606.74632,28,2.781883
-118782.370705,43,3.027987
-185567.751289,21,3.126155
-128276.973489,1,3.147274
-135542.484994,130,3.893005
-140479.997997,26,4.042834
-200743.624426,26,4.185723
-152220.552539,42,4.42393
-161556.800691,1,4.42393
-135267.124169,1,4.435384
-235119.322968,35,4.613365
-137882.115675,24,4.750504
-87130.660468,18,4.846596
-117444.741779,1,4.85998
-87439.890724,20,4.974899
-205376.354858,19,5.09199
-113885.674117,26,5.233864
-203050.858831,2,5.248035
-161259.326697,1,5.254049
-95792.396753,35,5.457069
-162562.929649,20,5.573505
-245684.738641,65,5.963186
-116127.279525,38,6.187566
-142940.786464,1,6.193713
-206851.423429,15,6.274503
-183406.267827,2,6.28867
-91476.124826,18,6.388307
-122377.73945,41,6.616251
-180251.853957,140,8.893962
-95282.939074,14,9.146706
-223148.427675,14,9.42138
-114781.386664,49,10.334226
-135032.627038,1,10.345994
-86327.728286,35,11.015404
-113719.788836,20,11.400587
-110872.25124,17,11.742292
-123929.750961,35,12.369388
-183416.410354,19,12.703743
-173167.135274,34,13.2824
-166224.591275,16,13.576808
-245936.236807,2,13.613938
-232722.263888,21,13.973515
-98856.912478,22,14.368543
-105927.394432,14,14.622021
-269461.129004,11,14.834024
-143929.71618,1,14.852268
-126367.410962,1,14.872505
-58651.481702,76,16.322899
-126367.475136,1,16.342954
-135152.103575,1,16.368462
-117549.349147,1,16.383995
-117543.61777,1,16.404051
-95035.464221,19,16.805185
-121676.024706,12,17.043237
-117551.898472,1,17.062731
-161365.884934,1,17.082256
-92734.646503,31,17.629366
-135144.789597,1,17.653721
-94204.18697,30,18.190778
-171818.887659,49,19.112795
-93752.329453,30,19.695734
-96643.161803,18,20.033078
-244502.180811,3,20.092269
-96222.487767,43,20.911618
-128584.644071,15,21.214162
-134975.809306,31,21.800257
-116776.532111,21,22.181994
-135156.664402,1,22.199562
-135100.617824,1,22.224442
-117549.802433,1,22.244731
-87534.168687,19,22.579971
-135035.519045,1,22.597686
-231543.245546,22,22.988132
-94749.552076,14,23.220925
-117775.324561,41,23.94302
-139351.631686,22,24.384833
-88866.245705,20,24.85681
-114988.063023,15,25.480039
-92061.986327,41,26.951732
-87625.307399,18,27.645137
-2598322.280375,113,31.69577
-165977.839138,22,32.209106
-148930.786275,17,32.616644
-141063.533173,23,33.205539
-161455.243359,19,33.622232
-97355.390249,41,34.789803
-89577.427689,22,35.458464
-135224.158793,1,35.47889
-163319.028104,1,35.513412
-157717.718475,76,37.50023
-183700.305379,2,37.541257
-161477.520976,1,37.575866
-79403.92896,27,38.259804
-91292.571302,28,38.930104
-132950.426071,21,39.50283
-72488.456997,59,41.053856
-135090.4835,1,41.076775
-161460.562056,1,41.107705
-152763.718269,1,41.128341
-117655.62056,1,41.156551
-452227.753048,19,41.604437
-103489.481347,51,42.808752
-101687.608284,57,44.20814
-85985.015728,33,45.020476
-21533.231024,116,47.890328
-183652.101973,32,48.79426
-85273.57838,36,49.653598
-126566.248766,1,49.677801
62657.217305,177,53.90016
-64222.84498,63,55.46134
-85156.18712,50,56.716067
-117651.674259,1,56.740985
-60407.536816,103,59.419136
-135268.287982,1,59.442986
-95290.066984,23,60.259565
-67373.299771,86,62.910846
-99249.019881,233,70.652659
-173877.844087,21,71.268514
-153594.453492,138,74.729024
-187049.169479,1,74.77516
-147427.859793,131,78.080322
-20040.877603,135,81.153232
-143902.916163,1,81.178518
-68339.47341,61,82.938517
-117645.488873,1,82.96352
-152536.462526,1,82.987083
-161454.658148,1,83.0119
-16232.862993,149,86.713169
-117587.694261,1,86.733171
122648.597467,250,92.869521
131790.580739,250,99.816109
-134655.875785,111,102.568
-85222.00203,49,103.869009
135017.456199,250,109.855057
168603.20305,250,116.140384
-135117.809816,1,116.181467
-52716.950365,214,121.344291
-117569.443779,1,121.371469
-39738.341461,190,126.115505
-126391.049379,1,126.144915
149313.006572,250,132.499421
82933.938547,250,138.595099
-126298.877261,1,138.619531
9278.486191,250,145.006862
173530.126317,250,149.642965
-163173.420547,1,149.663488
122157.159179,250,155.661368
150935.794362,250,161.040305
8257.597295,250,165.768784
-58970.433282,128,168.272655
-135207.165423,1,168.29094
-122009.239912,161,171.257113
154499.773759,250,175.931395
-143878.295377,1,175.941604
16064.781259,201,179.557368
-144468.251804,133,181.802011
-117649.190189,1,181.832809
98186.420149,250,186.484942
-117650.255012,1,186.49516
-143923.093283,1,186.515618
-126279.211849,1,186.53636
54522.627985,250,190.916269
-208728.215103,2,190.946785
150124.897622,250,195.155396
-64672.933806,125,197.381879
117476.080717,250,201.964265
-13444.922974,137,204.625148
135005.231831,250,209.459613
-231494.149884,2,209.50061
-156710.557428,78,211.005394
-143817.128202,1,211.031996
-41740.8412,103,213.059023
-126397.195971,1,213.087233
-135093.334643,1,213.107899
110493.204319,250,217.989622
-18384.766525,133,220.579115
-44543.716505,127,223.04896
-126289.636229,1,223.069245
153443.44026,250,227.882156
3957.480645,225,232.278969
-187650.494417,59,233.431463
-32251.530701,110,235.593893
-135311.791874,1,235.609215
-139219.826627,129,238.078284
-11959.298661,223,242.333232
-126748.964504,72,243.742837
-135026.079661,1,243.767433
12923.755839,169,247.060583
-148351.062815,130,249.563542
-167761.751045,85,251.198007
-70163.429433,198,254.939527
-117445.514058,1,254.960172
50361.817408,250,259.863867
-179914.280838,2,259.901142
-66915.968247,132,262.464464
-117551.590589,1,262.486743
-135197.130437,1,262.503638
-38591.103414,108,264.605662
-55449.699575,109,266.743079
-153381.220258,58,267.857559
-81722.579909,93,269.639235
-116295.996951,159,272.670159
-126282.689082,1,272.693038
-61196.932721,72,274.060359
-117649.170943,1,274.083412
-143813.929121,1,274.104302
-135084.345134,1,274.130535
-126262.217877,1,274.154021
-77013.647577,65,275.418817
-144057.311771,85,277.062462
-143919.72702,1,277.086067
-167742.825781,174,280.385787
-125517.943339,57,281.443418
-111190.518774,163,284.528693
-187654.893924,80,286.03272
-213321.321156,61,287.20697
-161361.2786,1,287.231219
-190190.893511,101,289.188252
-117447.217757,1,289.204092
-323652.888662,64,290.409335
-186464.941101,62,291.610148
-126372.486834,1,291.630934
122477.919153,250,296.505727
-72969.624688,79,298.006986
-5490.651775,250,302.720395
-40925.486008,105,304.750197
-44295.515107,169,308.013594
9295.434581,243,312.646035
-63472.824837,47,313.542917
-120511.643271,35,314.223821
-205314.227338,2,314.263392
-117643.963633,1,314.284196
-117648.169025,1,314.304716
93392.787074,250,319.122251
-135115.144977,1,319.148422
-50594.037048,174,322.487654
-135028.556577,1,322.51327
-223458.441768,75,323.846877
-19510.950575,158,326.740746
-31508.40149,131,329.123904
-71440.531498,69,330.368881
-16009.699489,191,333.869403
38552.247084,206,337.653083
42110.737439,229,341.851147
-117551.755041,1,341.870297
-39212.02605,110,343.874953
-38457.997284,113,345.890252
-185770.347543,83,347.381163
-19526.201578,149,350.119544
-61834.750247,99,351.95955
-161498.824563,1,351.97296
43082.445427,250,356.648261
-126376.166657,1,356.668177
