#{"t_start": 1761610435.1460595, "env_id": "PulleyEnv-v0"}
r,l,t
-92893.942949,16,1.274786
-85571.291935,28,1.426011
-102177.17263,46,1.679689
-143804.127805,1,1.679689
-168094.044711,40,1.898577
-181751.90969,51,2.171052
-134983.514649,1,2.171052
-117549.322097,1,2.186866
-135091.635114,1,2.186866
-135146.934875,1,2.186866
-161657.071762,1,2.206255
-84803.115102,23,2.333965
-120726.985838,24,2.459912
-105635.368264,30,2.62928
-101872.376481,45,2.863492
-121787.556042,32,3.050955
-92552.785673,22,3.160339
-161381.189299,1,3.17629
-90266.692206,31,3.35176
-152180.864008,32,3.520752
-126411.682834,1,3.558469
-95688.182487,28,3.707161
-69605.475186,67,4.092016
-117556.32515,1,4.092016
-117667.567846,1,4.098447
-194359.384896,24,4.224596
-117565.961347,1,4.234794
-287552.824186,27,4.38716
-90842.440653,22,4.503791
-135093.732143,1,4.503791
-118965.613684,40,4.722785
-117571.847994,1,4.722785
-88522.597279,16,4.816767
-117550.327135,1,4.834909
-81614.483921,33,5.030223
-223194.077565,2,5.03525
-147505.573028,38,5.261851
-91171.765919,21,5.374634
-190666.781082,53,5.694643
-160468.461784,24,5.83704
-135217.52758,1,5.840157
-79597.007142,44,6.089466
-34406.467288,79,6.541423
-117552.303194,1,6.546795
-77990.481991,47,6.904357
-76312.395073,63,8.16072
-117647.916729,1,8.180842
-53955.266728,85,9.74356
-126373.093057,1,9.764069
-161434.151804,19,10.109955
-109609.972172,17,10.441357
-124286.585663,21,10.836287
-81972.270583,40,11.611605
-107066.965044,91,13.226817
-222196.87179,39,13.910735
-101754.214902,27,14.398034
-98921.540086,13,14.627985
-135106.5512,1,14.657782
-109127.609551,14,14.921219
-241151.712445,25,15.381292
-125233.690533,1,15.406246
-88254.142364,21,15.813516
-82486.643637,42,16.636901
-143854.850112,1,16.655551
-93074.013366,16,16.995511
-330621.107405,4,17.074368
-143806.446217,1,17.092265
-75946.309249,69,18.327161
-90809.55716,11,18.524519
-143829.140337,1,18.535532
-117563.220034,1,18.562395
-114278.590012,16,18.868246
-126276.912408,1,18.885277
-80977.765805,47,19.798402
-87900.003684,36,20.487058
-82544.080867,36,21.184161
-143906.395161,1,21.206323
-81957.335448,39,21.940761
-141474.659812,46,22.756316
