row_id,m1_pwm,m2_pwm,m3_pwm,enc1_deg,enc2_deg
19932,0.000,0.000,0.000,-11.074,28.125
19933,0.000,0.000,0.000,-11.074,28.125
19934,0.000,0.000,0.000,-11.074,28.125
19935,0.000,0.000,0.000,-11.074,28.125
19936,0.000,0.000,0.000,-11.074,28.125
19937,0.000,0.000,0.000,-11.074,28.125
19938,0.000,0.000,0.000,-11.074,28.125
19939,0.000,0.000,0.000,-11.074,28.125
19940,0.000,0.000,0.000,-11.074,28.125
19941,0.000,0.000,0.000,-11.074,28.125
19942,0.000,0.000,0.000,-11.074,28.125
19943,0.000,0.000,0.000,-11.074,28.125
19944,0.000,0.000,0.000,-11.074,28.125
19945,0.000,0.000,0.000,-11.074,28.125
19946,0.000,0.000,0.000,-11.074,28.125
19947,0.000,0.000,0.000,-11.074,28.125
19948,0.000,0.000,0.000,-11.074,28.125
19949,0.000,0.000,0.000,-11.074,28.125
19950,0.000,0.000,0.000,-11.074,28.125
19951,0.000,0.000,0.000,-11.074,28.125
19952,0.000,0.000,0.000,-11.074,28.125
19953,0.000,0.000,0.000,-11.074,28.125
19954,0.000,0.000,0.000,-11.074,28.125
19955,0.000,0.000,0.000,-11.074,28.125
19956,0.000,0.000,0.000,-11.074,28.125
19957,0.000,0.000,0.000,-11.074,28.125
19958,0.000,0.000,0.000,-11.074,28.125
19959,0.000,0.000,0.000,-11.074,28.125
19960,0.000,0.000,0.000,-11.074,28.125
19961,0.000,0.000,0.000,-11.074,28.125
19962,0.000,0.000,0.000,-11.074,28.125
19963,0.000,0.000,0.000,-11.074,28.125
19964,0.000,0.000,0.000,-11.074,28.125
19965,0.000,0.000,0.000,-11.074,28.125
19966,0.000,0.000,0.000,-11.074,28.125
19967,0.000,0.000,0.000,-11.074,28.125
19968,0.000,0.000,0.000,-11.074,28.125
19969,0.000,0.000,0.000,-11.074,28.125
19970,0.000,0.000,0.000,-11.074,28.125
19971,0.000,0.000,0.000,-11.074,28.125
19972,0.000,0.000,0.000,-11.074,28.125
19973,0.000,0.000,0.000,-11.074,28.125
19974,0.000,0.000,0.000,-11.074,28.125
19975,0.000,0.000,0.000,-11.074,28.125
19976,0.000,0.000,0.000,-11.074,28.125
19977,0.000,0.000,0.000,-11.074,28.125
19978,0.000,0.000,0.000,-11.074,28.125
19979,0.000,0.000,0.000,-11.074,28.125
19980,0.000,0.000,0.000,-11.074,28.125
19981,0.000,0.000,0.000,-11.074,28.125
19982,0.000,0.000,0.000,-11.074,28.125
19983,0.000,0.000,0.000,-11.074,28.125
19984,0.000,0.000,0.000,-11.074,28.125
19985,0.000,0.000,0.000,-11.074,28.125
19986,0.000,0.000,0.000,-11.074,28.125
19987,0.000,0.000,0.000,-11.074,28.125
19988,0.000,0.000,0.000,-11.074,28.125
19989,0.000,0.000,0.000,-11.074,28.125
19990,0.000,0.000,0.000,-11.074,28.125
19991,0.000,0.000,0.000,-11.074,28.125
19992,0.000,0.000,0.000,-11.074,28.125
19993,0.000,0.000,0.000,-11.074,28.125
19994,0.000,0.000,0.000,-11.074,28.125
19995,0.000,0.000,0.000,-11.074,28.125
19996,0.000,0.000,0.000,-11.074,28.125
19997,0.000,0.000,0.000,-11.074,28.125
19998,0.000,0.000,0.000,-11.074,28.125
19999,0.000,0.000,0.000,-11.074,28.125
20000,0.000,0.000,0.000,-11.074,28.125
20001,0.000,0.000,0.000,-11.074,28.125
20002,0.000,0.000,0.000,-11.074,28.125
20003,0.000,0.000,0.000,-11.074,28.125
20004,0.000,0.000,0.000,-11.074,28.125
20005,0.000,0.000,0.000,-11.074,28.125
20006,0.000,0.000,0.000,-11.074,28.125
20007,0.000,0.000,0.000,-11.074,28.125
20008,0.000,0.000,0.000,-11.074,28.125
20009,0.000,0.000,0.000,-11.074,28.125
20010,0.000,0.000,0.000,-11.074,28.125
20011,0.000,0.000,0.000,-11.074,28.125
20012,0.000,0.000,0.000,-11.074,28.125
20013,0.000,0.000,0.000,-11.074,28.125
20014,0.000,0.000,0.000,-11.074,28.125
20015,0.000,0.000,0.000,-11.074,28.125
20016,0.000,0.000,0.000,-11.074,28.125
20017,0.000,0.000,0.000,-11.074,28.125
20018,0.000,0.000,0.000,-11.074,28.125
20019,0.000,0.000,0.000,-11.074,28.125
20020,0.000,0.000,0.000,-11.074,28.125
20021,0.000,0.000,0.000,-11.074,28.125
20022,0.000,0.000,0.000,-11.074,28.125
20023,0.000,0.000,0.000,-11.074,28.125
20024,0.000,0.000,0.000,-11.074,28.125
20025,0.000,0.000,0.000,-11.074,28.125
20026,0.000,0.000,0.000,-11.074,28.125
20027,0.000,0.000,0.000,-11.074,28.125
20028,0.000,0.000,0.000,-11.074,28.125
20029,0.000,0.000,0.000,-11.074,28.125
20030,0.000,0.000,0.000,-11.074,28.125
20031,0.000,0.000,0.000,-11.074,28.125
20032,0.000,0.000,0.000,-11.074,28.125
20033,0.000,0.000,0.000,-11.074,28.125
20034,0.000,0.000,0.000,-11.074,28.125
20035,0.000,0.000,0.000,-11.074,28.125
20036,0.000,0.000,0.000,-11.074,28.125
20037,0.000,0.000,0.000,-11.074,28.125
20038,0.000,0.000,0.000,-11.074,28.125
20039,0.000,0.000,0.000,-11.074,28.125
20040,0.000,0.000,0.000,-11.074,28.125
20041,0.000,0.000,0.000,-11.074,28.125
20042,0.000,0.000,0.000,-11.074,28.125
20043,0.000,0.000,0.000,-11.074,28.125
20044,0.000,0.000,0.000,-11.074,28.125
20045,0.000,0.000,0.000,-11.074,28.125
20046,0.000,0.000,0.000,-11.074,28.125
20047,0.000,0.000,0.000,-11.074,28.125
20048,0.000,0.000,0.000,-11.074,28.125
20049,0.000,0.000,0.000,-11.074,28.125
20050,0.000,0.000,0.000,-11.074,28.125
20051,0.000,0.000,0.000,-11.074,28.125
20052,0.000,0.000,0.000,-11.074,28.125
20053,0.000,0.000,0.000,-11.074,28.125
