row_id,m1_pwm,m2_pwm,m3_pwm,enc1_deg,enc2_deg
53282,0.000,0.000,0.000,-8.965,17.314
53283,0.000,0.000,0.000,-8.965,17.314
53284,0.000,0.000,0.000,-8.965,17.314
53285,0.000,0.000,0.000,-8.965,17.314
53286,0.000,0.000,0.000,-8.965,17.314
53287,0.000,0.000,0.000,-8.965,17.314
53288,0.000,0.000,0.000,-8.965,17.314
53289,0.000,0.000,0.000,-8.965,17.314
53290,0.000,0.000,0.000,-8.965,17.314
53291,0.000,0.000,0.000,-8.965,17.314
53292,0.000,0.000,0.000,-8.965,17.314
53293,0.000,0.000,0.000,-8.965,17.314
53294,0.000,0.000,0.000,-8.965,17.314
53295,0.000,0.000,0.000,-8.965,17.314
53296,0.000,0.000,0.000,-8.965,17.314
53297,0.000,0.000,0.000,-8.965,17.314
53298,0.000,0.000,0.000,-8.965,17.314
53299,0.000,0.000,0.000,-8.965,17.314
53300,0.000,0.000,0.000,-8.965,17.314
53301,0.000,0.000,0.000,-8.965,17.314
53302,0.000,0.000,0.000,-8.965,17.314
53303,0.000,0.000,0.000,-8.965,17.314
53304,0.000,0.000,0.000,-8.965,17.314
53305,0.000,0.000,0.000,-8.965,17.314
53306,0.000,0.000,0.000,-8.965,17.314
53307,0.000,0.000,0.000,-8.965,17.314
53308,0.000,0.000,0.000,-8.965,17.314
53309,0.000,0.000,0.000,-8.965,17.314
53310,0.000,0.000,0.000,-8.965,17.314
53311,0.000,0.000,0.000,-8.965,17.314
53312,0.000,0.000,0.000,-8.965,17.314
53313,0.000,0.000,0.000,-8.965,17.314
53314,0.000,0.000,0.000,-8.965,17.314
53315,0.000,0.000,0.000,-8.965,17.314
53316,0.000,0.000,0.000,-8.965,17.314
53317,0.000,0.000,0.000,-8.965,17.314
53318,0.000,0.000,0.000,-8.965,17.314
53319,0.000,0.000,0.000,-8.965,17.314
53320,0.000,0.000,0.000,-8.965,17.314
53321,0.000,0.000,0.000,-8.965,17.314
53322,0.000,0.000,0.000,-8.965,17.314
53323,0.000,0.000,0.000,-8.965,17.314
53324,0.000,0.000,0.000,-8.965,17.314
53325,0.000,0.000,0.000,-8.965,17.314
53326,0.000,0.000,0.000,-8.965,17.314
53327,0.000,0.000,0.000,-8.965,17.314
53328,0.000,0.000,0.000,-8.965,17.314
53329,0.000,0.000,0.000,-8.965,17.314
53330,0.000,0.000,0.000,-8.965,17.314
53331,0.000,0.000,0.000,-8.965,17.314
53332,0.000,0.000,0.000,-8.965,17.314
53333,0.000,0.000,0.000,-8.965,17.314
53334,0.000,0.000,0.000,-8.965,17.314
53335,0.000,0.000,0.000,-8.965,17.314
53336,0.000,0.000,0.000,-8.965,17.314
53337,0.000,0.000,0.000,-8.965,17.314
53338,0.000,0.000,0.000,-8.965,17.314
53339,0.000,0.000,0.000,-8.965,17.314
53340,0.000,0.000,0.000,-8.965,17.314
53341,0.000,0.000,0.000,-8.965,17.314
53342,0.000,0.000,0.000,-8.965,17.314
53343,0.000,0.000,0.000,-8.965,17.314
53344,0.000,0.000,0.000,-8.965,17.314
53345,0.000,0.000,0.000,-8.965,17.314
53346,0.000,0.000,0.000,-8.965,17.314
53347,0.000,0.000,0.000,-8.965,17.314
53348,0.000,0.000,0.000,-8.965,17.314
53349,0.000,0.000,0.000,-8.965,17.314
53350,0.000,0.000,0.000,-8.965,17.314
53351,0.000,0.000,0.000,-8.965,17.314
53352,0.000,0.000,0.000,-8.965,17.314
53353,0.000,0.000,0.000,-8.965,17.314
