row_id,m1_pwm,m2_pwm,m3_pwm,enc1_deg,enc2_deg
19095,0.000,0.000,0.000,-10.635,23.730
19096,0.000,0.000,0.000,-10.635,23.730
19097,0.000,0.000,0.000,-10.635,23.730
19098,0.000,0.000,0.000,-10.635,23.730
19099,0.000,0.000,0.000,-10.635,23.730
19100,0.000,0.000,0.000,-10.635,23.730
19101,0.000,0.000,0.000,-10.635,23.730
19102,0.000,0.000,0.000,-10.635,23.730
19103,0.000,0.000,0.000,-10.635,23.730
19104,0.000,0.000,0.000,-10.635,23.730
19105,0.000,0.000,0.000,-10.635,23.730
19106,0.000,0.000,0.000,-10.635,23.730
19107,0.000,0.000,0.000,-10.635,23.730
19108,0.000,0.000,0.000,-10.635,23.730
19109,0.000,0.000,0.000,-10.635,23.730
19110,0.000,0.000,0.000,-10.635,23.730
19111,0.000,0.000,0.000,-10.635,23.730
19112,0.000,0.000,0.000,-10.635,23.730
19113,0.000,0.000,0.000,-10.635,23.730
19114,0.000,0.000,0.000,-10.635,23.730
19115,0.000,0.000,0.000,-10.635,23.730
19116,0.000,0.000,0.000,-10.635,23.730
19117,0.000,0.000,0.000,-10.635,23.730
19118,0.000,0.000,0.000,-10.635,23.730
19119,0.000,0.000,0.000,-10.635,23.730
19120,0.000,0.000,0.000,-10.635,23.730
19121,0.000,0.000,0.000,-10.635,23.730
19122,0.000,0.000,0.000,-10.635,23.730
19123,0.000,0.000,0.000,-10.635,23.730
19124,0.000,0.000,0.000,-10.635,23.730
19125,0.000,0.000,0.000,-10.635,23.730
19126,0.000,0.000,0.000,-10.635,23.730
19127,0.000,0.000,0.000,-10.635,23.730
19128,0.000,0.000,0.000,-10.635,23.730
19129,0.000,0.000,0.000,-10.635,23.730
19130,0.000,0.000,0.000,-10.635,23.730
19131,0.000,0.000,0.000,-10.635,23.730
19132,0.000,0.000,0.000,-10.635,23.730
19133,0.000,0.000,0.000,-10.635,23.730
19134,0.000,0.000,0.000,-10.635,23.730
19135,0.000,0.000,0.000,-10.635,23.730
19136,0.000,0.000,0.000,-10.635,23.730
19137,0.000,0.000,0.000,-10.635,23.730
19138,0.000,0.000,0.000,-10.635,23.730
19139,0.000,0.000,0.000,-10.635,23.730
19140,0.000,0.000,0.000,-10.635,23.730
19141,0.000,0.000,0.000,-10.635,23.730
19142,0.000,0.000,0.000,-10.635,23.730
19143,0.000,0.000,0.000,-10.635,23.730
19144,0.000,0.000,0.000,-10.635,23.730
19145,0.000,0.000,0.000,-10.635,23.730
19146,0.000,0.000,0.000,-10.635,23.730
19147,0.000,0.000,0.000,-10.635,23.730
19148,0.000,0.000,0.000,-10.635,23.730
19149,0.000,0.000,0.000,-10.635,23.730
19150,0.000,0.000,0.000,-10.635,23.730
19151,0.000,0.000,0.000,-10.635,23.730
19152,0.000,0.000,0.000,-10.635,23.730
19153,0.000,0.000,0.000,-10.635,23.730
19154,0.000,0.000,0.000,-10.635,23.730
19155,0.000,0.000,0.000,-10.635,23.730
19156,0.000,0.000,0.000,-10.635,23.730
19157,0.000,0.000,0.000,-10.635,23.730
19158,0.000,0.000,0.000,-10.635,23.730
19159,0.000,0.000,0.000,-10.635,23.730
19160,0.000,0.000,0.000,-10.635,23.730
19161,0.000,0.000,0.000,-10.635,23.730
19162,0.000,0.000,0.000,-10.635,23.730
19163,0.000,0.000,0.000,-10.635,23.730
19164,0.000,0.000,0.000,-10.635,23.730
19165,0.000,0.000,0.000,-10.635,23.730
19166,0.000,0.000,0.000,-10.635,23.730
19167,0.000,0.000,0.000,-10.635,23.730
19168,0.000,0.000,0.000,-10.635,23.730
19169,0.000,0.000,0.000,-10.635,23.730
19170,0.000,0.000,0.000,-10.635,23.730
19171,0.000,0.000,0.000,-10.635,23.730
19172,0.000,0.000,0.000,-10.635,23.730
19173,0.000,0.000,0.000,-10.635,23.730
19174,0.000,0.000,0.000,-10.635,23.730
19175,0.000,0.000,0.000,-10.635,23.730
19176,0.000,0.000,0.000,-10.635,23.730
19177,0.000,0.000,0.000,-10.635,23.730
19178,0.000,0.000,0.000,-10.635,23.730
19179,0.000,0.000,0.000,-10.635,23.730
19180,0.000,0.000,0.000,-10.635,23.730
19181,0.000,0.000,0.000,-10.635,23.730
19182,0.000,0.000,0.000,-10.635,23.730
19183,0.000,0.000,0.000,-10.635,23.730
19184,0.000,0.000,0.000,-10.635,23.730
19185,0.000,0.000,0.000,-10.635,23.730
19186,0.000,0.000,0.000,-10.635,23.730
19187,0.000,0.000,0.000,-10.635,23.730
19188,0.000,0.000,0.000,-10.635,23.730
19189,0.000,0.000,0.000,-10.635,23.730
19190,0.000,0.000,0.000,-10.635,23.730
19191,0.000,0.000,0.000,-10.635,23.730
19192,0.000,0.000,0.000,-10.635,23.730
19193,0.000,0.000,0.000,-10.635,23.730
19194,0.000,0.000,0.000,-10.635,23.730
19195,0.000,0.000,0.000,-10.635,23.730
19196,0.000,0.000,0.000,-10.635,23.730
19197,0.000,0.000,0.000,-10.635,23.730
19198,0.000,0.000,0.000,-10.635,23.730
19199,0.000,0.000,0.000,-10.635,23.730
19200,0.000,0.000,0.000,-10.635,23.730
19201,0.000,0.000,0.000,-10.635,23.730
19202,0.000,0.000,0.000,-10.635,23.730
19203,0.000,0.000,0.000,-10.635,23.730
19204,0.000,0.000,0.000,-10.635,23.730
19205,0.000,0.000,0.000,-10.635,23.730
19206,0.000,0.000,0.000,-10.635,23.730
19207,0.000,0.000,0.000,-10.635,23.730
19208,0.000,0.000,0.000,-10.635,23.730
19209,0.000,0.000,0.000,-10.635,23.730
19210,0.000,0.000,0.000,-10.635,23.730
19211,0.000,0.000,0.000,-10.635,23.730
19212,0.000,0.000,0.000,-10.635,23.730
19213,0.000,0.000,0.000,-10.635,23.730
19214,0.000,0.000,0.000,-10.635,23.730
19215,0.000,0.000,0.000,-10.635,23.730
19216,0.000,0.000,0.000,-10.635,23.730
19217,0.000,0.000,0.000,-10.635,23.730
19218,0.000,0.000,0.000,-10.635,23.730
19219,0.000,0.000,0.000,-10.635,23.730
19220,0.000,0.000,0.000,-10.635,23.730
19221,0.000,0.000,0.000,-10.635,23.730
19222,0.000,0.000,0.000,-10.635,23.730
19223,0.000,0.000,0.000,-10.635,23.730
19224,0.000,0.000,0.000,-10.635,23.730
19225,0.000,0.000,0.000,-10.635,23.730
19226,0.000,0.000,0.000,-10.635,23.730
19227,0.000,0.000,0.000,-10.635,23.730
19228,0.000,0.000,0.000,-10.635,23.730
19229,0.000,0.000,0.000,-10.635,23.730
19230,0.000,0.000,0.000,-10.635,23.730
19231,0.000,0.000,0.000,-10.635,23.730
19232,0.000,0.000,0.000,-10.635,23.730
19233,0.000,0.000,0.000,-10.635,23.730
19234,0.000,0.000,0.000,-10.635,23.730
19235,0.000,0.000,0.000,-10.635,23.730
19236,0.000,0.000,0.000,-10.635,23.730
19237,0.000,0.000,0.000,-10.635,23.730
19238,0.000,0.000,0.000,-10.635,23.730
19239,0.000,0.000,0.000,-10.635,23.730
19240,0.000,0.000,0.000,-10.635,23.730
19241,0.000,0.000,0.000,-10.635,23.730
19242,0.000,0.000,0.000,-10.635,23.730
19243,0.000,0.000,0.000,-10.635,23.730
19244,0.000,0.000,0.000,-10.635,23.730
19245,0.000,0.000,0.000,-10.635,23.730
19246,0.000,0.000,0.000,-10.635,23.730
19247,0.000,0.000,0.000,-10.635,23.730
19248,0.000,0.000,0.000,-10.635,23.730
19249,0.000,0.000,0.000,-10.635,23.730
19250,0.000,0.000,0.000,-10.635,23.730
19251,0.000,0.000,0.000,-10.635,23.730
19252,0.000,0.000,0.000,-10.635,23.730
19253,0.000,0.000,0.000,-10.635,23.730
19254,0.000,0.000,0.000,-10.635,23.730
19255,0.000,0.000,0.000,-10.635,23.730
19256,0.000,0.000,0.000,-10.635,23.730
19257,0.000,0.000,0.000,-10.635,23.730
19258,0.000,0.000,0.000,-10.635,23.730
19259,0.000,0.000,0.000,-10.635,23.730
19260,0.000,0.000,0.000,-10.635,23.730
19261,0.000,0.000,0.000,-10.635,23.730
19262,0.000,0.000,0.000,-10.635,23.730
19263,0.000,0.000,0.000,-10.635,23.730
19264,0.000,0.000,0.000,-10.635,23.730
19265,0.000,0.000,0.000,-10.635,23.730
19266,0.000,0.000,0.000,-10.635,23.730
19267,0.000,0.000,0.000,-10.635,23.730
19268,0.000,0.000,0.000,-10.635,23.730
19269,0.000,0.000,0.000,-10.635,23.730
19270,0.000,0.000,0.000,-10.635,23.730
19271,0.000,0.000,0.000,-10.635,23.730
19272,0.000,0.000,0.000,-10.635,23.730
19273,0.000,0.000,0.000,-10.635,23.730
19274,0.000,0.000,0.000,-10.635,23.730
19275,0.000,0.000,0.000,-10.635,23.730
19276,0.000,0.000,0.000,-10.635,23.730
19277,0.000,0.000,0.000,-10.635,23.730
19278,0.000,0.000,0.000,-10.635,23.730
19279,0.000,0.000,0.000,-10.635,23.730
19280,0.000,0.000,0.000,-10.635,23.730
19281,0.000,0.000,0.000,-10.635,23.730
19282,0.000,0.000,0.000,-10.635,23.730
19283,0.000,0.000,0.000,-10.635,23.730
19284,0.000,0.000,0.000,-10.635,23.730
19285,0.000,0.000,0.000,-10.635,23.730
19286,0.000,0.000,0.000,-10.635,23.730
19287,0.000,0.000,0.000,-10.635,23.730
19288,0.000,0.000,0.000,-10.635,23.730
19289,0.000,0.000,0.000,-10.635,23.730
19290,0.000,0.000,0.000,-10.635,23.730
19291,0.000,0.000,0.000,-10.635,23.730
19292,0.000,0.000,0.000,-10.635,23.730
19293,0.000,0.000,0.000,-10.635,23.730
19294,0.000,0.000,0.000,-10.635,23.730
19295,0.000,0.000,0.000,-10.635,23.730
19296,0.000,0.000,0.000,-10.635,23.730
19297,0.000,0.000,0.000,-10.635,23.730
19298,0.000,0.000,0.000,-10.635,23.730
19299,0.000,0.000,0.000,-10.635,23.730
19300,0.000,0.000,0.000,-10.635,23.730
19301,0.000,0.000,0.000,-10.635,23.730
19302,0.000,0.000,0.000,-10.635,23.730
19303,0.000,0.000,0.000,-10.635,23.730
19304,0.000,0.000,0.000,-10.635,23.730
19305,0.000,0.000,0.000,-10.635,23.730
19306,0.000,0.000,0.000,-10.635,23.730
19307,0.000,0.000,0.000,-10.635,23.730
19308,0.000,0.000,0.000,-10.635,23.730
19309,0.000,0.000,0.000,-10.635,23.730
19310,0.000,0.000,0.000,-10.635,23.730
19311,0.000,0.000,0.000,-10.635,23.730
19312,0.000,0.000,0.000,-10.635,23.730
19313,0.000,0.000,0.000,-10.635,23.730
19314,0.000,0.000,0.000,-10.635,23.730
19315,0.000,0.000,0.000,-10.635,23.730
19316,0.000,0.000,0.000,-10.635,23.730
19317,0.000,0.000,0.000,-10.635,23.730
19318,0.000,0.000,0.000,-10.635,23.730
19319,0.000,0.000,0.000,-10.635,23.730
19320,0.000,0.000,0.000,-10.635,23.730
19321,0.000,0.000,0.000,-10.635,23.730
19322,0.000,0.000,0.000,-10.635,23.730
19323,0.000,0.000,0.000,-10.635,23.730
19324,0.000,0.000,0.000,-10.635,23.730
19325,0.000,0.000,0.000,-10.635,23.730
19326,0.000,0.000,0.000,-10.635,23.730
19327,0.000,0.000,0.000,-10.635,23.730
19328,0.000,0.000,0.000,-10.635,23.730
19329,0.000,0.000,0.000,-10.635,23.730
19330,0.000,0.000,0.000,-10.635,23.730
19331,0.000,0.000,0.000,-10.635,23.730
19332,0.000,0.000,0.000,-10.635,23.730
19333,0.000,0.000,0.000,-10.635,23.730
19334,0.000,0.000,0.000,-10.635,23.730
19335,0.000,0.000,0.000,-10.635,23.730
19336,0.000,0.000,0.000,-10.635,23.730
19337,0.000,0.000,0.000,-10.635,23.730
19338,0.000,0.000,0.000,-10.635,23.730
19339,0.000,0.000,0.000,-10.635,23.730
19340,0.000,0.000,0.000,-10.635,23.730
19341,0.000,0.000,0.000,-10.635,23.730
19342,0.000,0.000,0.000,-10.635,23.730
19343,0.000,0.000,0.000,-10.635,23.730
19344,0.000,0.000,0.000,-10.635,23.730
19345,0.000,0.000,0.000,-10.635,23.730
19346,0.000,0.000,0.000,-10.635,23.730
19347,0.000,0.000,0.000,-10.635,23.730
19348,0.000,0.000,0.000,-10.635,23.730
19349,0.000,0.000,0.000,-10.635,23.730
19350,0.000,0.000,0.000,-10.635,23.730
19351,0.000,0.000,0.000,-10.635,23.730
19352,0.000,0.000,0.000,-10.635,23.730
19353,0.000,0.000,0.000,-10.635,23.730
19354,0.000,0.000,0.000,-10.635,23.730
19355,0.000,0.000,0.000,-10.635,23.730
19356,0.000,0.000,0.000,-10.635,23.730
19357,0.000,0.000,0.000,-10.547,23.730
19358,0.000,0.000,0.000,-10.547,23.730
19359,0.000,0.000,0.000,-10.547,23.730
19360,0.000,0.000,0.000,-10.547,23.730
19361,0.000,0.000,0.000,-10.547,23.730
19362,0.000,0.000,0.000,-10.547,23.730
19363,0.000,0.000,0.000,-10.547,23.730
19364,0.000,0.000,0.000,-10.547,23.730
19365,0.000,0.000,0.000,-10.547,23.730
19366,0.000,0.000,0.000,-10.547,23.730
19367,0.000,0.000,0.000,-10.547,23.730
19368,0.000,0.000,0.000,-10.547,23.730
19369,0.000,0.000,0.000,-10.547,23.730
19370,0.000,0.000,0.000,-10.547,23.730
19371,0.000,0.000,0.000,-10.547,23.730
19372,0.000,0.000,0.000,-10.547,23.730
19373,0.000,0.000,0.000,-10.547,23.730
19374,0.000,0.000,0.000,-10.547,23.730
19375,0.000,0.000,0.000,-10.547,23.730
19376,0.000,0.000,0.000,-10.547,23.730
19377,0.000,0.000,0.000,-10.547,23.730
19378,0.000,0.000,0.000,-10.547,23.730
19379,0.000,0.000,0.000,-10.547,23.730
19380,0.000,0.000,0.000,-10.547,23.730
19381,0.000,0.000,0.000,-10.547,23.730
19382,0.000,0.000,0.000,-10.547,23.730
19383,0.000,0.000,0.000,-10.547,23.730
19384,0.000,0.000,0.000,-10.547,23.730
19385,0.000,0.000,0.000,-10.547,23.730
19386,0.000,0.000,0.000,-10.547,23.730
19387,0.000,0.000,0.000,-10.547,23.730
19388,0.000,0.000,0.000,-10.547,23.730
19389,0.000,0.000,0.000,-10.547,23.730
19390,0.000,0.000,0.000,-10.547,23.730
19391,0.000,0.000,0.000,-10.547,23.730
19392,0.000,0.000,0.000,-10.547,23.730
19393,0.000,0.000,0.000,-10.547,23.730
19394,0.000,0.000,0.000,-10.547,23.730
19395,0.000,0.000,0.000,-10.547,23.730
19396,0.000,0.000,0.000,-10.547,23.730
19397,0.000,0.000,0.000,-10.547,23.730
19398,0.000,0.000,0.000,-10.547,23.730
19399,0.000,0.000,0.000,-10.547,23.730
19400,0.000,0.000,0.000,-10.547,23.730
19401,0.000,0.000,0.000,-10.547,23.730
19402,0.000,0.000,0.000,-10.547,23.730
19403,0.000,0.000,0.000,-10.547,23.730
19404,0.000,0.000,0.000,-10.547,23.730
19405,0.000,0.000,0.000,-10.547,23.730
19406,0.000,0.000,0.000,-10.547,23.730
19407,0.000,0.000,0.000,-10.547,23.730
