row_id,m1_pwm,m2_pwm,m3_pwm,enc1_deg,enc2_deg
15029,0.000,0.000,0.000,-7.471,-24.082
15030,0.000,0.000,0.000,-7.471,-24.082
15031,0.000,0.000,0.000,-7.471,-24.082
15032,0.000,0.000,0.000,-7.471,-24.082
15033,0.000,0.000,0.000,-7.471,-24.082
15034,0.000,0.000,0.000,-7.471,-24.082
15035,0.000,0.000,0.000,-7.471,-24.082
15036,0.000,0.000,0.000,-7.471,-24.082
15037,0.000,0.000,0.000,-7.471,-24.082
15038,0.000,0.000,0.000,-7.471,-24.082
15039,0.000,0.000,0.000,-7.471,-24.082
15040,0.000,0.000,0.000,-7.471,-24.082
15041,0.000,0.000,0.000,-7.471,-24.082
15042,0.000,0.000,0.000,-7.471,-24.082
15043,0.000,0.000,0.000,-7.471,-24.082
15044,0.000,0.000,0.000,-7.471,-24.082
15045,0.000,0.000,0.000,-7.471,-24.082
15046,0.000,0.000,0.000,-7.471,-24.082
15047,0.000,0.000,0.000,-7.471,-24.082
15048,0.000,0.000,0.000,-7.471,-24.082
15049,0.000,0.000,0.000,-7.471,-24.082
15050,0.000,0.000,0.000,-7.383,-24.082
15051,0.000,0.000,0.000,-7.383,-24.082
15052,0.000,0.000,0.000,-7.383,-24.082
15053,0.000,0.000,0.000,-7.383,-24.082
15054,0.000,0.000,0.000,-7.383,-24.082
15055,0.000,0.000,0.000,-7.383,-24.082
15056,0.000,0.000,0.000,-7.383,-24.082
15057,0.000,0.000,0.000,-7.383,-24.082
15058,0.000,0.000,0.000,-7.383,-24.082
15059,0.000,0.000,0.000,-7.383,-24.082
15060,0.000,0.000,0.000,-7.383,-24.082
15061,0.000,0.000,0.000,-7.383,-24.082
15062,0.000,0.000,0.000,-7.383,-24.082
15063,0.000,0.000,0.000,-7.383,-24.082
15064,0.000,0.000,0.000,-7.383,-24.082
15065,0.000,0.000,0.000,-7.383,-24.082
15066,0.000,0.000,0.000,-7.383,-24.082
15067,0.000,0.000,0.000,-7.383,-24.082
15068,0.000,0.000,0.000,-7.383,-24.082
15069,0.000,0.000,0.000,-7.383,-24.082
15070,0.000,0.000,0.000,-7.383,-24.082
15071,0.000,0.000,0.000,-7.383,-24.082
15072,0.000,0.000,0.000,-7.383,-24.082
